file,plurality,top4_plurality,IRV,top4_IRV,top-two,top4_top-two,borda-pm,top4_borda-pm,top-3-truncation,top4_top-3-truncation,condorcet,top4_condorcet,minimax,top4_minimax,smith,top4_smith,smith-minimax,top4_smith-minimax,ranked-pairs,top4_ranked-pairs
american/San Francisco/SanFrancisco_11082011_Sheriff.csv,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI
american/San Francisco/SanFrancisco_06052018_BoardofSupervisorsDistrict8.csv,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN
american/San Francisco/SanFrancisco_11082022_BoardofSupervisorsD2.csv,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,unknown,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI
american/San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict8.csv,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER
american/San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict2.csv,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,NICK JOSEFOWITZ,NICK JOSEFOWITZ,NICK JOSEFOWITZ,NICK JOSEFOWITZ,NICK JOSEFOWITZ,NICK JOSEFOWITZ,NICK JOSEFOWITZ,NICK JOSEFOWITZ,NICK JOSEFOWITZ,NICK JOSEFOWITZ
american/San Francisco/SanFrancisco_11052024_CityAttorney.csv,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU
american/San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT5.csv,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
american/San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,ERIC MAR,ERIC MAR,ERIC MAR,ERIC MAR,ERIC MAR,ERIC MAR,SUE LEE,SUE LEE,SUE LEE,SUE LEE,ERIC MAR,ERIC MAR,ERIC MAR,ERIC MAR,ERIC MAR,ERIC MAR,ERIC MAR,ERIC MAR,ERIC MAR,ERIC MAR
american/New York City/NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly
american/New York City/NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams
american/New York City/NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler
american/New York City/NewYorkCity_06222021_REPBoroughPresidentRichmond.csv,Vito Fossella,Vito Fossella,Vito Fossella,Vito Fossella,Vito Fossella,Vito Fossella,Vito Fossella,Vito Fossella,Vito Fossella,Vito Fossella,Steven Matteo,Steven Matteo,Steven Matteo,Steven Matteo,Steven Matteo,Steven Matteo,Steven Matteo,Steven Matteo,Steven Matteo,Steven Matteo
american/New York City/NewYorkCity_06222021_DEMCouncilMember10thCouncilDistrict.csv,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa,Carmen N. De La Rosa
american/New York City/NewYorkCity_06222021_DEMCouncilMember28thCouncilDistrict.csv,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams
american/New York City/NewYorkCity_06222021_DEMCouncilMember15thCouncilDistrict.csv,Oswald Feliz,Oswald Feliz,Oswald Feliz,Oswald Feliz,Oswald Feliz,Oswald Feliz,Oswald Feliz,Oswald Feliz,Oswald Feliz,Oswald Feliz,Oswald Feliz,Oswald Feliz,Oswald Feliz,Oswald Feliz,Oswald Feliz,Oswald Feliz,Oswald Feliz,Oswald Feliz,Oswald Feliz,Oswald Feliz
american/New York City/NewYorkCity_06222021_DEMMayorCitywide.csv,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams
american/New York City/NewYorkCity_06222021_DEMCouncilMember46thCouncilDistrict.csv,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse
american/New York City/NewYorkCity_06222021_DEMBoroughPresidentKings.csv,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso,Antonio Reynoso
american/New York City/NewYorkCity_06222021_DEMCouncilMember31stCouncilDistrict.csv,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers
american/New York City/NewYorkCity_06222021_DEMCouncilMember35thCouncilDistrict.csv,Crystal Hudson,Crystal Hudson,Crystal Hudson,Crystal Hudson,Crystal Hudson,Crystal Hudson,Crystal Hudson,Crystal Hudson,Crystal Hudson,Crystal Hudson,Michael Hollingsworth,Michael Hollingsworth,Michael Hollingsworth,Michael Hollingsworth,Michael Hollingsworth,Michael Hollingsworth,Michael Hollingsworth,Michael Hollingsworth,Michael Hollingsworth,Michael Hollingsworth
american/New York City/NewYorkCity_06222021_DEMCouncilMember32ndCouncilDistrict.csv,Felicia Singh,Felicia Singh,Felicia Singh,Felicia Singh,Felicia Singh,Felicia Singh,Felicia Singh,Felicia Singh,Felicia Singh,Felicia Singh,Felicia Singh,Felicia Singh,Felicia Singh,Felicia Singh,Felicia Singh,Felicia Singh,Felicia Singh,Felicia Singh,Felicia Singh,Felicia Singh
american/New York City/NewYorkCity_06222021_DEMCouncilMember30thCouncilDistrict.csv,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden
american/New York City/NewYorkCity_06222021_DEMCouncilMember49thCouncilDistrict.csv,Kamillah Hanks,Kamillah Hanks,Kamillah Hanks,Kamillah Hanks,Kamillah Hanks,Kamillah Hanks,Kamillah Hanks,Kamillah Hanks,Kamillah Hanks,Kamillah Hanks,Amoy Barnes,Amoy Barnes,Amoy Barnes,Amoy Barnes,Amoy Barnes,Amoy Barnes,Amoy Barnes,Amoy Barnes,Amoy Barnes,Amoy Barnes
american/New York City/NewYorkCity_06222021_DEMCouncilMember29thCouncilDistrict.csv,Lynn C. Schulman,Lynn C. Schulman,Lynn C. Schulman,Lynn C. Schulman,Lynn C. Schulman,Lynn C. Schulman,Lynn C. Schulman,Lynn C. Schulman,Lynn C. Schulman,Lynn C. Schulman,Aleda F. Gagarin,Aleda F. Gagarin,Aleda F. Gagarin,Aleda F. Gagarin,Aleda F. Gagarin,Aleda F. Gagarin,Aleda F. Gagarin,Aleda F. Gagarin,Aleda F. Gagarin,Aleda F. Gagarin
american/New York City/NewYorkCity_06222021_DEMCouncilMember11thCouncilDistrict.csv,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz,Eric Dinowitz
american/New York City/NewYorkCity_06222021_DEMCouncilMember1stCouncilDistrict.csv,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte
american/New York City/NewYorkCity_06222021_DEMCouncilMember14thCouncilDistrict.csv,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez,Pierina Ana Sanchez
american/New York City/NewYorkCity_06222021_DEMCouncilMember5thCouncilDistrict.csv,Julie Menin,Julie Menin,Julie Menin,Julie Menin,Julie Menin,Julie Menin,Julie Menin,Julie Menin,Julie Menin,Julie Menin,Julie Menin,Julie Menin,Julie Menin,Julie Menin,Julie Menin,Julie Menin,Julie Menin,Julie Menin,Julie Menin,Julie Menin
american/New York City/NewYorkCity_06222021_DEMCouncilMember2ndCouncilDistrict.csv,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera
american/New York City/NewYorkCity_06222021_DEMCouncilMember26thCouncilDistrict.csv,Julie Won,Julie Won,Julie Won,Julie Won,Julie Won,Julie Won,Julie Won,Julie Won,Julie Won,Julie Won,Amit S. Bagga,Amit S. Bagga,Amit S. Bagga,Amit S. Bagga,Amit S. Bagga,Amit S. Bagga,Amit S. Bagga,Amit S. Bagga,Amit S. Bagga,Amit S. Bagga
american/New York City/NewYorkCity_06222021_DEMCouncilMember34thCouncilDistrict.csv,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez
american/New York City/NewYorkCity_06222021_DEMCouncilMember48thCouncilDistrict.csv,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein
american/New York City/NewYorkCity_06222021_DEMCouncilMember47thCouncilDistrict.csv,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan
american/New York City/NewYorkCity_06222021_DEMBoroughPresidentQueens.csv,Donovan J. Richards Jr.,Donovan J. Richards Jr.,Donovan J. Richards Jr.,Donovan J. Richards Jr.,Donovan J. Richards Jr.,Donovan J. Richards Jr.,Elizabeth S. Crowley,Elizabeth S. Crowley,Elizabeth S. Crowley,Elizabeth S. Crowley,Elizabeth S. Crowley,Elizabeth S. Crowley,Elizabeth S. Crowley,Elizabeth S. Crowley,Elizabeth S. Crowley,Elizabeth S. Crowley,Elizabeth S. Crowley,Elizabeth S. Crowley,Elizabeth S. Crowley,Elizabeth S. Crowley
american/New York City/NewYorkCity_06222021_DEMCouncilMember3rdCouncilDistrict.csv,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher
american/New York City/NewYorkCity_06222021_REPCouncilMember24thCouncilDistrict.csv,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen
american/New York City/NewYorkCity_06222021_REPCouncilMember19thCouncilDistrict.csv,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino
american/New York City/NewYorkCity_06222021_DEMPublicAdvocateCitywide.csv,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams
american/New York City/NewYorkCity_06222021_REPMayorCitywide.csv,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa
american/New York City/NewYorkCity_06222021_DEMComptrollerCitywide.csv,Brad Lander,Brad Lander,Brad Lander,Brad Lander,Brad Lander,Brad Lander,Corey D. Johnson,Corey D. Johnson,Brad Lander,Corey D. Johnson,Brad Lander,Brad Lander,Brad Lander,Brad Lander,Brad Lander,Brad Lander,Brad Lander,Brad Lander,Brad Lander,Brad Lander
american/New York City/NewYorkCity_06222021_DEMCouncilMember38thCouncilDistrict.csv,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles
american/New York City/NewYorkCity_06222021_DEMCouncilMember23rdCouncilDistrict.csv,Linda Lee,Linda Lee,Linda Lee,Linda Lee,Linda Lee,Linda Lee,Linda Lee,Linda Lee,Linda Lee,Linda Lee,Jaslin Kaur,Jaslin Kaur,Jaslin Kaur,Jaslin Kaur,Jaslin Kaur,Jaslin Kaur,Jaslin Kaur,Jaslin Kaur,Jaslin Kaur,Jaslin Kaur
american/New York City/NewYorkCity_06222021_DEMBoroughPresidentRichmond.csv,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy
american/New York City/NewYorkCity_06222021_REPCouncilMember15thCouncilDistrict.csv,Ariel Rivera-Diaz,Ariel Rivera-Diaz,Ariel Rivera-Diaz,Ariel Rivera-Diaz,Ariel Rivera-Diaz,Ariel Rivera-Diaz,Ariel Rivera-Diaz,Ariel Rivera-Diaz,Ariel Rivera-Diaz,Ariel Rivera-Diaz,Aramis Ocasio,Aramis Ocasio,Aramis Ocasio,Aramis Ocasio,Aramis Ocasio,Aramis Ocasio,Aramis Ocasio,Aramis Ocasio,Aramis Ocasio,Aramis Ocasio
american/New York City/NewYorkCity_06222021_DEMCouncilMember37thCouncilDistrict.csv,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse
american/New York City/NewYorkCity_06222021_DEMBoroughPresidentBronx.csv,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson,Vanessa L. Gibson
american/New York City/NewYorkCity_06222021_DEMCouncilMember22ndCouncilDistrict.csv,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban
american/New York City/NewYorkCity_06222021_DEMCouncilMember25thCouncilDistrict.csv,Yi Andy Chen,Yi Andy Chen,Shekar Krishnan,Shekar Krishnan,Shekar Krishnan,Shekar Krishnan,Shekar Krishnan,Shekar Krishnan,Shekar Krishnan,Shekar Krishnan,Shekar Krishnan,Shekar Krishnan,Shekar Krishnan,Shekar Krishnan,Shekar Krishnan,Shekar Krishnan,Shekar Krishnan,Shekar Krishnan,Shekar Krishnan,Shekar Krishnan
american/New York City/NewYorkCity_06222021_DEMCouncilMember6thCouncilDistrict.csv,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer
american/New York City/NewYorkCity_06222021_DEMCouncilMember18thCouncilDistrict.csv,Amanda Farias,Amanda Farias,Amanda Farias,Amanda Farias,Amanda Farias,Amanda Farias,Amanda Farias,Amanda Farias,Amanda Farias,Amanda Farias,Amanda Farias,Amanda Farias,Amanda Farias,Amanda Farias,Amanda Farias,Amanda Farias,Amanda Farias,Amanda Farias,Amanda Farias,Amanda Farias
american/New York City/NewYorkCity_06222021_DEMBoroughPresidentNewYork.csv,Mark D. Levine,Mark D. Levine,Mark D. Levine,Mark D. Levine,Mark D. Levine,Mark D. Levine,Mark D. Levine,Mark D. Levine,Mark D. Levine,Mark D. Levine,Brad M. Hoylman,Brad M. Hoylman,Brad M. Hoylman,Brad M. Hoylman,Brad M. Hoylman,Brad M. Hoylman,Brad M. Hoylman,Brad M. Hoylman,Brad M. Hoylman,Brad M. Hoylman
american/New York City/NewYorkCity_06222021_DEMCouncilMember20thCouncilDistrict.csv,Sandra Ung,Sandra Ung,Sandra Ung,Sandra Ung,Sandra Ung,Sandra Ung,Sandra Ung,Sandra Ung,Sandra Ung,Sandra Ung,writein,Sandra Ung,writein,John Choe,Sandra Ung,Sandra Ung,John Choe,John Choe,John Choe,John Choe
american/New York City/NewYorkCity_06222021_REPCouncilMember32ndCouncilDistrict.csv,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola
american/New York City/NewYorkCity_06222021_DEMCouncilMember9thCouncilDistrict.csv,Bill Perkins,Bill Perkins,Kristin Richardson Jordan,Kristin Richardson Jordan,Kristin Richardson Jordan,Kristin Richardson Jordan,Kristin Richardson Jordan,Kristin Richardson Jordan,Bill Perkins,Kristin Richardson Jordan,writein,Kristin Richardson Jordan,writein,Bill Perkins,Kristin Richardson Jordan,Kristin Richardson Jordan,Bill Perkins,Bill Perkins,Bill Perkins,Bill Perkins
american/New York City/NewYorkCity_06222021_DEMCouncilMember17thCouncilDistrict.csv,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.,Rafael Salamanca Jr.
american/New York City/NewYorkCity_06222021_CONCouncilMember19thCouncilDistrict.csv,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos,John-Alexander Sakelos
american/New York City/NewYorkCity_06222021_DEMCouncilMember21stCouncilDistrict.csv,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya
