file,numCands,plurality,plurality_rank,IRV,IRV_rank,top-two,top-two_rank,borda-pm,borda-pm_rank,borda-om-no-uwi,borda-om-no-uwi_rank,borda-avg-no-uwi,borda-avg-no-uwi_rank,top-3-truncation,top-3-truncation_rank,condorcet,condorcet_rank,minimax,minimax_rank,smith_plurality,smith_plurality_rank,smith_irv,smith_irv_rank,smith-minimax,smith-minimax_rank,ranked-pairs,ranked-pairs_rank,bucklin,bucklin_rank,approval,approval_rank
"raw_data/scotland/processed_data/w-lothian22/Ward5-EastLivingstonandEastCalder_west lothian,2022,ward 5.csv",11,['Carl JOHN (SNP)'],1,['Carl JOHN (SNP)'],1,['Carl JOHN (SNP)'],1,['Carl JOHN (SNP)'],1,['Carl JOHN (SNP)'],1,['Carl JOHN (SNP)'],1,['Carl JOHN (SNP)'],1,['Carl JOHN (SNP)'],1,['Carl JOHN (SNP)'],1,['Carl JOHN (SNP)'],1,['Carl JOHN (SNP)'],1,['Carl JOHN (SNP)'],1,['Carl JOHN (SNP)'],1,['Carl JOHN (SNP)'],1,['Carl JOHN (SNP)'],1
"raw_data/scotland/processed_data/w-lothian22/Ward9-ArmadaleandBlackridge_west lothian,2022,ward 9.csv",8,['Stuart BORROWMAN (Ind)'],1,['Stuart BORROWMAN (Ind)'],1,['Stuart BORROWMAN (Ind)'],1,['Stuart BORROWMAN (Ind)'],1,['Stuart BORROWMAN (Ind)'],1,['Stuart BORROWMAN (Ind)'],1,['Stuart BORROWMAN (Ind)'],1,['Stuart BORROWMAN (Ind)'],1,['Stuart BORROWMAN (Ind)'],1,['Stuart BORROWMAN (Ind)'],1,['Stuart BORROWMAN (Ind)'],1,['Stuart BORROWMAN (Ind)'],1,['Stuart BORROWMAN (Ind)'],1,['Stuart BORROWMAN (Ind)'],1,['Stuart BORROWMAN (Ind)'],1
"raw_data/scotland/processed_data/w-lothian22/Ward1-Linlithgow_west lothian,2022,ward 1.csv",7,['Pauline ORR (SNP)'],1,['Sally PATTLE (LD)'],2,['Sally PATTLE (LD)'],2,['Sally PATTLE (LD)'],2,['Sally PATTLE (LD)'],2,['Sally PATTLE (LD)'],2,['Sally PATTLE (LD)'],2,['Sally PATTLE (LD)'],2,['Sally PATTLE (LD)'],2,['Pauline ORR (SNP)'],1,['Sally PATTLE (LD)'],2,['Sally PATTLE (LD)'],2,['Sally PATTLE (LD)'],2,"['Pamela BARNES (Grn)', 'Tom CONN (Labour and Co-operative Party)', 'Pauline ORR (SNP)', 'Sally PATTLE (LD)']",multiple,['Sally PATTLE (LD)'],2
"raw_data/scotland/processed_data/w-lothian22/Ward8-Bathgate_west lothian,2022,ward 8.csv",9,['Harry CARTMILL (Lab)'],1,['Harry CARTMILL (Lab)'],1,['Harry CARTMILL (Lab)'],1,['Harry CARTMILL (Lab)'],1,['Harry CARTMILL (Lab)'],1,['Harry CARTMILL (Lab)'],1,['Harry CARTMILL (Lab)'],1,['Harry CARTMILL (Lab)'],1,['Harry CARTMILL (Lab)'],1,['Harry CARTMILL (Lab)'],1,['Harry CARTMILL (Lab)'],1,['Harry CARTMILL (Lab)'],1,['Harry CARTMILL (Lab)'],1,['Harry CARTMILL (Lab)'],1,['Harry CARTMILL (Lab)'],1
"raw_data/scotland/processed_data/w-lothian22/Ward4-LivingstonSouth_west lothian,2022,ward 4.csv",11,['Maria MACAULAY (SNP)'],1,['Maria MACAULAY (SNP)'],1,['Maria MACAULAY (SNP)'],1,['Lawrence FITZPATRICK (Lab)'],2,['Maria MACAULAY (SNP)'],1,['Lawrence FITZPATRICK (Lab)'],2,['Maria MACAULAY (SNP)'],1,['Maria MACAULAY (SNP)'],1,['Maria MACAULAY (SNP)'],1,['Maria MACAULAY (SNP)'],1,['Maria MACAULAY (SNP)'],1,['Maria MACAULAY (SNP)'],1,['Maria MACAULAY (SNP)'],1,['Maria MACAULAY (SNP)'],1,['Maria MACAULAY (SNP)'],1
raw_data/scotland/processed_data/renfs12-ballots/6.PaisleySouthWestWard_renfs12-06.csv,8,['Lorraine CAMERON (SNP)'],1,['Mark MACMILLAN (Lab)'],2,['Mark MACMILLAN (Lab)'],2,['Mark MACMILLAN (Lab)'],2,['Mark MACMILLAN (Lab)'],2,['Mark MACMILLAN (Lab)'],2,['Mark MACMILLAN (Lab)'],2,['Mark MACMILLAN (Lab)'],2,['Mark MACMILLAN (Lab)'],2,['Lorraine CAMERON (SNP)'],1,['Mark MACMILLAN (Lab)'],2,['Mark MACMILLAN (Lab)'],2,['Mark MACMILLAN (Lab)'],2,"['Lorraine CAMERON (SNP)', 'Jacqueline HENRY (Lab)', 'Mark MACMILLAN (Lab)']",multiple,['Mark MACMILLAN (Lab)'],2
raw_data/scotland/processed_data/renfs12-ballots/7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,9,['Iain MCMILLAN (Lab)'],1,['Iain MCMILLAN (Lab)'],1,['Iain MCMILLAN (Lab)'],1,['John CALDWELL (Lab)'],2,['John CALDWELL (Lab)'],2,['John CALDWELL (Lab)'],2,['John CALDWELL (Lab)'],2,[],,['John CALDWELL (Lab)'],2,['Iain MCMILLAN (Lab)'],1,['Iain MCMILLAN (Lab)'],1,['John CALDWELL (Lab)'],2,['John CALDWELL (Lab)'],2,"['Iain MCMILLAN (Lab)', 'John HOOD (Lab)', 'John CALDWELL (Lab)']",multiple,['John CALDWELL (Lab)'],2
raw_data/scotland/processed_data/renfs12-ballots/8.JohnstoneNorthKilbarchan&LochwinnochWard_renfs12-08.csv,9,['Derek BIBBY (Lab)'],1,['Derek BIBBY (Lab)'],1,['Derek BIBBY (Lab)'],1,['Derek BIBBY (Lab)'],1,['Derek BIBBY (Lab)'],1,['Derek BIBBY (Lab)'],1,['Derek BIBBY (Lab)'],1,['Derek BIBBY (Lab)'],1,['Derek BIBBY (Lab)'],1,['Derek BIBBY (Lab)'],1,['Derek BIBBY (Lab)'],1,['Derek BIBBY (Lab)'],1,['Derek BIBBY (Lab)'],1,['Derek BIBBY (Lab)'],1,['Derek BIBBY (Lab)'],1
raw_data/scotland/processed_data/renfs12-ballots/3.PaisleyEast&RalstonWard_renfs12-03.csv,8,['JIM SHARKEY (Lab)'],1,['JIM SHARKEY (Lab)'],1,['JIM SHARKEY (Lab)'],1,['JIM SHARKEY (Lab)'],1,['JIM SHARKEY (Lab)'],1,['JIM SHARKEY (Lab)'],1,['JIM SHARKEY (Lab)'],1,['JIM SHARKEY (Lab)'],1,['JIM SHARKEY (Lab)'],1,['JIM SHARKEY (Lab)'],1,['JIM SHARKEY (Lab)'],1,['JIM SHARKEY (Lab)'],1,['JIM SHARKEY (Lab)'],1,"['Brian LAWSON (SNP)', 'MAUREEN SHARKEY (Lab)', 'JIM SHARKEY (Lab)']",multiple,['JIM SHARKEY (Lab)'],1
raw_data/scotland/processed_data/renfs12-ballots/4.PaisleyNorthWestWard_renfs12-04.csv,9,['Terry KELLY (Lab)'],1,['Terry KELLY (Lab)'],1,['Terry KELLY (Lab)'],1,['Terry KELLY (Lab)'],1,['Terry KELLY (Lab)'],1,['Terry KELLY (Lab)'],1,['Terry KELLY (Lab)'],1,['Terry KELLY (Lab)'],1,['Terry KELLY (Lab)'],1,['Terry KELLY (Lab)'],1,['Terry KELLY (Lab)'],1,['Terry KELLY (Lab)'],1,['Terry KELLY (Lab)'],1,"['Tommy WILLIAMS (Lab)', 'Terry KELLY (Lab)']",multiple,['Terry KELLY (Lab)'],1
raw_data/scotland/processed_data/renfs12-ballots/10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv,7,['Mike HOLMES (Lab)'],1,['Maria BROWN (SNP)'],3,['Mike HOLMES (Lab)'],1,['Mike HOLMES (Lab)'],1,['Maria BROWN (SNP)'],3,['Mike HOLMES (Lab)'],1,['Maria BROWN (SNP)'],3,['Maria BROWN (SNP)'],3,['Maria BROWN (SNP)'],3,['Mike HOLMES (Lab)'],1,['Maria BROWN (SNP)'],3,['Maria BROWN (SNP)'],3,['Maria BROWN (SNP)'],3,"['James Wyatt Hale MACLAREN (Con)', 'Maria BROWN (SNP)', 'Margaret DYMOND (SNP)', 'Mike HOLMES (Lab)']",multiple,['Maria BROWN (SNP)'],3
raw_data/scotland/processed_data/renfs12-ballots/9.HoustonCrosslee&LinwoodWard_renfs12-09.csv,8,['Stuart CLARK (Lab)'],1,['Stuart CLARK (Lab)'],1,['Stuart CLARK (Lab)'],1,['Stuart CLARK (Lab)'],1,['Stuart CLARK (Lab)'],1,['Stuart CLARK (Lab)'],1,['Stuart CLARK (Lab)'],1,['Stuart CLARK (Lab)'],1,['Stuart CLARK (Lab)'],1,['Stuart CLARK (Lab)'],1,['Stuart CLARK (Lab)'],1,['Stuart CLARK (Lab)'],1,['Stuart CLARK (Lab)'],1,"['Stuart CLARK (Lab)', 'Anne HALL (Lab)']",multiple,['Stuart CLARK (Lab)'],1
raw_data/scotland/processed_data/renfs12-ballots/2.RenfrewSouthGallowhillWard_renfs12-02.csv,8,['Cathy MCEWAN (SNP)'],1,['Eddie GRADY(Lab)'],2,['Eddie GRADY(Lab)'],2,['Eddie GRADY(Lab)'],2,['Eddie GRADY(Lab)'],2,['Eddie GRADY(Lab)'],2,['Eddie GRADY(Lab)'],2,['Eddie GRADY(Lab)'],2,['Eddie GRADY(Lab)'],2,['Cathy MCEWAN (SNP)'],1,['Eddie GRADY(Lab)'],2,['Eddie GRADY(Lab)'],2,['Eddie GRADY(Lab)'],2,['Eddie GRADY(Lab)'],2,['Eddie GRADY(Lab)'],2
raw_data/scotland/processed_data/renfs12-ballots/11.Erskine&InchinnanWard_renfs12-11.csv,8,['James HARTE (Lab)'],1,['James HARTE (Lab)'],1,['James HARTE (Lab)'],1,['James HARTE (Lab)'],1,['James HARTE (Lab)'],1,['James HARTE (Lab)'],1,['James HARTE (Lab)'],1,['James HARTE (Lab)'],1,['James HARTE (Lab)'],1,['James HARTE (Lab)'],1,['James HARTE (Lab)'],1,['James HARTE (Lab)'],1,['James HARTE (Lab)'],1,"['James MCQUADE (SNP)', 'Iain NICOLSON (SNP)', 'Sam MULLIN (Lab)', 'James HARTE (Lab)']",multiple,['James HARTE (Lab)'],1
raw_data/scotland/processed_data/renfs12-ballots/5.PaisleySouthWard_renfs12-05.csv,9,['Eddie DEVINE (Lab)'],1,['Eddie DEVINE (Lab)'],1,['Eddie DEVINE (Lab)'],1,['Eddie DEVINE (Lab)'],1,['Eddie DEVINE (Lab)'],1,['Eddie DEVINE (Lab)'],1,['Eddie DEVINE (Lab)'],1,['Eddie DEVINE (Lab)'],1,['Eddie DEVINE (Lab)'],1,['Eddie DEVINE (Lab)'],1,['Eddie DEVINE (Lab)'],1,['Eddie DEVINE (Lab)'],1,['Eddie DEVINE (Lab)'],1,['Eddie DEVINE (Lab)'],1,['Eddie DEVINE (Lab)'],1
raw_data/scotland/processed_data/perth-kinross12-ballots/Strathallan_perth-kinross12-07.csv,6,['Murray LYLE (Con)'],1,['Murray LYLE (Con)'],1,['Murray LYLE (Con)'],1,['Murray LYLE (Con)'],1,['Tom GRAY (SNP)'],2,['Murray LYLE (Con)'],1,['Murray LYLE (Con)'],1,['Murray LYLE (Con)'],1,['Murray LYLE (Con)'],1,['Murray LYLE (Con)'],1,['Murray LYLE (Con)'],1,['Murray LYLE (Con)'],1,['Murray LYLE (Con)'],1,"['Murray LYLE (Con)', 'Tom GRAY (SNP)', 'Brian SCULTHORP (SNP)', 'Ann GAUNT (LD)']",multiple,['Murray LYLE (Con)'],1
raw_data/scotland/processed_data/perth-kinross12-ballots/PerthCityCentre_perth-kinross12-12.csv,9,['Jack COBURN (SNP)'],1,['Jack COBURN (SNP)'],1,['Jack COBURN (SNP)'],1,['Jack COBURN (SNP)'],1,['Jack COBURN (SNP)'],1,['Jack COBURN (SNP)'],1,['Jack COBURN (SNP)'],1,['Jack COBURN (SNP)'],1,['Jack COBURN (SNP)'],1,['Jack COBURN (SNP)'],1,['Jack COBURN (SNP)'],1,['Jack COBURN (SNP)'],1,['Jack COBURN (SNP)'],1,"['Jack COBURN (SNP)', 'Andy HAY (SNP)']",multiple,['Jack COBURN (SNP)'],1
raw_data/scotland/processed_data/perth-kinross12-ballots/PerthCityNorth_perth-kinross12-11.csv,8,['Dave DOOGAN (SNP)'],1,['Dave DOOGAN (SNP)'],1,['Dave DOOGAN (SNP)'],1,['Dave DOOGAN (SNP)'],1,['Dave DOOGAN (SNP)'],1,['Dave DOOGAN (SNP)'],1,['Dave DOOGAN (SNP)'],1,['Dave DOOGAN (SNP)'],1,['Dave DOOGAN (SNP)'],1,['Dave DOOGAN (SNP)'],1,['Dave DOOGAN (SNP)'],1,['Dave DOOGAN (SNP)'],1,['Dave DOOGAN (SNP)'],1,"['Liam HANNAN (SNP)', 'Elspeth MACLACHLAN (SNP)', 'Dave DOOGAN (SNP)']",multiple,['Dave DOOGAN (SNP)'],1
raw_data/scotland/processed_data/perth-kinross12-ballots/Kinross-shire_perth-kinross12-08.csv,10,['Dave CUTHBERT (Ind)'],1,['Willie ROBERTSON (LD)'],3,['Mike BARNACLE (Ind)'],2,['Willie ROBERTSON (LD)'],3,['Willie ROBERTSON (LD)'],3,['Willie ROBERTSON (LD)'],3,['Willie ROBERTSON (LD)'],3,['Willie ROBERTSON (LD)'],3,['Willie ROBERTSON (LD)'],3,['Dave CUTHBERT (Ind)'],1,['Willie ROBERTSON (LD)'],3,['Willie ROBERTSON (LD)'],3,['Willie ROBERTSON (LD)'],3,['Willie ROBERTSON (LD)'],3,['Willie ROBERTSON (LD)'],3
raw_data/scotland/processed_data/perth-kinross12-ballots/CarseofGowrie_perth-kinross12-01.csv,6,['Mac ROBERTS (Con)'],1,['Gordon WALKER (SNP)'],2,['Gordon WALKER (SNP)'],2,['Gordon WALKER (SNP)'],2,['Gordon WALKER (SNP)'],2,['Gordon WALKER (SNP)'],2,['Gordon WALKER (SNP)'],2,['Gordon WALKER (SNP)'],2,['Gordon WALKER (SNP)'],2,['Mac ROBERTS (Con)'],1,['Gordon WALKER (SNP)'],2,['Gordon WALKER (SNP)'],2,['Gordon WALKER (SNP)'],2,"['Douglas POVER (SNP)', 'Gordon WALKER (SNP)']",multiple,['Gordon WALKER (SNP)'],2
raw_data/scotland/processed_data/perth-kinross12-ballots/Strathtay_perth-kinross12-05.csv,6,['Barbara VAUGHAN (Con)'],1,['John KELLAS (SNP)'],2,['John KELLAS (SNP)'],2,['John KELLAS (SNP)'],2,['John KELLAS (SNP)'],2,['John KELLAS (SNP)'],2,['John KELLAS (SNP)'],2,['John KELLAS (SNP)'],2,['John KELLAS (SNP)'],2,['Barbara VAUGHAN (Con)'],1,['John KELLAS (SNP)'],2,['John KELLAS (SNP)'],2,['John KELLAS (SNP)'],2,"['Grant LAING (SNP)', 'John KELLAS (SNP)']",multiple,['John KELLAS (SNP)'],2
raw_data/scotland/processed_data/perth-kinross12-ballots/Strathearn_perth-kinross12-06.csv,7,['Anne YOUNGER (SNP)'],1,['Ann COWAN (Con)'],2,['Ann COWAN (Con)'],2,['Ann COWAN (Con)'],2,['Ann COWAN (Con)'],2,['Ann COWAN (Con)'],2,['Ann COWAN (Con)'],2,['Ann COWAN (Con)'],2,['Ann COWAN (Con)'],2,['Anne YOUNGER (SNP)'],1,['Ann COWAN (Con)'],2,['Ann COWAN (Con)'],2,['Ann COWAN (Con)'],2,"['Bob FERGUSON (Con)', 'Ann COWAN (Con)', 'Rhona BROCK (Ind)', 'Anne YOUNGER (SNP)']",multiple,['Ann COWAN (Con)'],2
raw_data/scotland/processed_data/perth-kinross12-ballots/PerthCitySouth_perth-kinross12-10.csv,9,['William Ogilvie WILSON (LD)'],1,['William Ogilvie WILSON (LD)'],1,['William Ogilvie WILSON (LD)'],1,['William Ogilvie WILSON (LD)'],1,['William Ogilvie WILSON (LD)'],1,['William Ogilvie WILSON (LD)'],1,['William Ogilvie WILSON (LD)'],1,['William Ogilvie WILSON (LD)'],1,['William Ogilvie WILSON (LD)'],1,['William Ogilvie WILSON (LD)'],1,['William Ogilvie WILSON (LD)'],1,['William Ogilvie WILSON (LD)'],1,['William Ogilvie WILSON (LD)'],1,['William Ogilvie WILSON (LD)'],1,['William Ogilvie WILSON (LD)'],1
raw_data/scotland/processed_data/perth-kinross12-ballots/Highland_perth-kinross12-04.csv,8,['Kate HOWIE (SNP)'],1,['Kate HOWIE (SNP)'],1,['Kate HOWIE (SNP)'],1,['Kate HOWIE (SNP)'],1,['Kate HOWIE (SNP)'],1,['Kate HOWIE (SNP)'],1,['Kate HOWIE (SNP)'],1,['Kate HOWIE (SNP)'],1,['Kate HOWIE (SNP)'],1,['Kate HOWIE (SNP)'],1,['Kate HOWIE (SNP)'],1,['Kate HOWIE (SNP)'],1,['Kate HOWIE (SNP)'],1,['Kate HOWIE (SNP)'],1,['Kate HOWIE (SNP)'],1
raw_data/scotland/processed_data/perth-kinross12-ballots/AlmondandEarn_perth-kinross12-09.csv,7,['Alan LIVINGSTONE (Con)'],1,['Henry ANDERSON (SNP)'],2,['Henry ANDERSON (SNP)'],2,['Henry ANDERSON (SNP)'],2,['Henry ANDERSON (SNP)'],2,['Henry ANDERSON (SNP)'],2,['Henry ANDERSON (SNP)'],2,['Henry ANDERSON (SNP)'],2,['Henry ANDERSON (SNP)'],2,['Alan LIVINGSTONE (Con)'],1,['Henry ANDERSON (SNP)'],2,['Henry ANDERSON (SNP)'],2,['Henry ANDERSON (SNP)'],2,"['Wilma LUMSDEN (SNP)', 'Alan JACK (Ind)', 'Alan LIVINGSTONE (Con)', 'Henry ANDERSON (SNP)']",multiple,['Henry ANDERSON (SNP)'],2
raw_data/scotland/processed_data/perth-kinross12-ballots/BlairgowrieandGlens_perth-kinross12-03.csv,6,['Bob ELLIS (SNP)'],1,['Bob ELLIS (SNP)'],1,['Bob ELLIS (SNP)'],1,['Bob ELLIS (SNP)'],1,['Bob ELLIS (SNP)'],1,['Bob ELLIS (SNP)'],1,['Bob ELLIS (SNP)'],1,['Bob ELLIS (SNP)'],1,['Bob ELLIS (SNP)'],1,['Bob ELLIS (SNP)'],1,['Bob ELLIS (SNP)'],1,['Bob ELLIS (SNP)'],1,['Bob ELLIS (SNP)'],1,"['Bob ELLIS (SNP)', 'Liz GRANT (SNP)']",multiple,['Bob ELLIS (SNP)'],1
raw_data/scotland/processed_data/perth-kinross12-ballots/Strathmore_perth-kinross12-02.csv,8,['Dennis MELLOY (Con)'],1,['Alan GRANT (SNP)'],2,['Alan GRANT (SNP)'],2,['Ian MILLER (SNP)'],3,['Ian MILLER (SNP)'],3,['Ian MILLER (SNP)'],3,['Ian MILLER (SNP)'],3,['Alan GRANT (SNP)'],2,['Alan GRANT (SNP)'],2,['Dennis MELLOY (Con)'],1,['Alan GRANT (SNP)'],2,['Alan GRANT (SNP)'],2,['Alan GRANT (SNP)'],2,"['Ian MILLER (SNP)', 'Alan GRANT (SNP)']",multiple,['Alan GRANT (SNP)'],2
raw_data/scotland/processed_data/renfs22/Ward10-HoustonCrossleeandLinwood_Preference_profile_for_Ward_10_Houston_Crosslee_and_Linwood_copy.csv,6,['Alison ANN-DOWLING (Labour and Co-operative Party)'],1,['Alison ANN-DOWLING (Labour and Co-operative Party)'],1,['Alison ANN-DOWLING (Labour and Co-operative Party)'],1,['Alison ANN-DOWLING (Labour and Co-operative Party)'],1,['Alison ANN-DOWLING (Labour and Co-operative Party)'],1,['Alison ANN-DOWLING (Labour and Co-operative Party)'],1,['Alison ANN-DOWLING (Labour and Co-operative Party)'],1,['Alison ANN-DOWLING (Labour and Co-operative Party)'],1,['Alison ANN-DOWLING (Labour and Co-operative Party)'],1,['Alison ANN-DOWLING (Labour and Co-operative Party)'],1,['Alison ANN-DOWLING (Labour and Co-operative Party)'],1,['Alison ANN-DOWLING (Labour and Co-operative Party)'],1,['Alison ANN-DOWLING (Labour and Co-operative Party)'],1,['Alison ANN-DOWLING (Labour and Co-operative Party)'],1,['Alison ANN-DOWLING (Labour and Co-operative Party)'],1
raw_data/scotland/processed_data/renfs22/Ward6-PaisleySoutheast_Preference_profile_for_Ward_6_Paisley_Southeast_copy.csv,10,['Bruce MACFARLANE (SNP)'],1,['Bruce MACFARLANE (SNP)'],1,['Bruce MACFARLANE (SNP)'],1,['Bruce MACFARLANE (SNP)'],1,['Bruce MACFARLANE (SNP)'],1,['Bruce MACFARLANE (SNP)'],1,['Bruce MACFARLANE (SNP)'],1,['Bruce MACFARLANE (SNP)'],1,['Bruce MACFARLANE (SNP)'],1,['Bruce MACFARLANE (SNP)'],1,['Bruce MACFARLANE (SNP)'],1,['Bruce MACFARLANE (SNP)'],1,['Bruce MACFARLANE (SNP)'],1,"['Eddie DEVINE (Lab)', 'Marie MCGURK (SNP)', 'Bruce MACFARLANE (SNP)']",multiple,['Bruce MACFARLANE (SNP)'],1
raw_data/scotland/processed_data/renfs22/Ward2-RenfrewSouthandGallowhill_Preference_profile_for_Ward_2_Renfrew_South_and_Gallowhill_copy.csv,6,['Cathy MCEWAN (SNP)'],1,['Cathy MCEWAN (SNP)'],1,['Cathy MCEWAN (SNP)'],1,['Cathy MCEWAN (SNP)'],1,['Cathy MCEWAN (SNP)'],1,['Cathy MCEWAN (SNP)'],1,['Cathy MCEWAN (SNP)'],1,['Cathy MCEWAN (SNP)'],1,['Cathy MCEWAN (SNP)'],1,['Cathy MCEWAN (SNP)'],1,['Cathy MCEWAN (SNP)'],1,['Cathy MCEWAN (SNP)'],1,['Cathy MCEWAN (SNP)'],1,"['Jim PATERSON (SNP)', 'Cathy MCEWAN (SNP)']",multiple,['Cathy MCEWAN (SNP)'],1
raw_data/scotland/processed_data/renfs22/Ward5-PaisleyEastandCentral_Preference_profile_for_Ward_5_Paisley_East_and_Central_copy.csv,8,['John MCNAUGHTAN (SNP)'],1,['John MCNAUGHTAN (SNP)'],1,['John MCNAUGHTAN (SNP)'],1,['John MCNAUGHTAN (SNP)'],1,['John MCNAUGHTAN (SNP)'],1,['John MCNAUGHTAN (SNP)'],1,['John MCNAUGHTAN (SNP)'],1,['John MCNAUGHTAN (SNP)'],1,['John MCNAUGHTAN (SNP)'],1,['John MCNAUGHTAN (SNP)'],1,['John MCNAUGHTAN (SNP)'],1,['John MCNAUGHTAN (SNP)'],1,['John MCNAUGHTAN (SNP)'],1,"['Will MYLET (SNP)', 'John MCNAUGHTAN (SNP)', 'Carolann DAVIDSON (Lab)']",multiple,['John MCNAUGHTAN (SNP)'],1
raw_data/scotland/processed_data/renfs22/Ward12-ErskineandInchinnan_Preference_profile_for_Ward_12_Erskine_and_Inchinnan_copy.csv,7,['Sam MULLIN (Lab)'],1,['Sam MULLIN (Lab)'],1,['Sam MULLIN (Lab)'],1,['Sam MULLIN (Lab)'],1,['Sam MULLIN (Lab)'],1,['Sam MULLIN (Lab)'],1,['Sam MULLIN (Lab)'],1,['Sam MULLIN (Lab)'],1,['Sam MULLIN (Lab)'],1,['Sam MULLIN (Lab)'],1,['Sam MULLIN (Lab)'],1,['Sam MULLIN (Lab)'],1,['Sam MULLIN (Lab)'],1,"['Iain NICOLSON (SNP)', 'Sam MULLIN (Lab)', 'Michelle CAMPBELL (SNP)']",multiple,['Sam MULLIN (Lab)'],1
raw_data/scotland/processed_data/renfs22/Ward7-PaisleySouthwest_Preference_profile_for_Ward_7_Paisley_Southwest_copy.csv,8,['Kevin MONTGOMERY (Lab)'],1,['Stephen BURNS (SNP)'],2,['Stephen BURNS (SNP)'],2,['Kevin MONTGOMERY (Lab)'],1,['Lorraine CAMERON (SNP)'],3,['Kevin MONTGOMERY (Lab)'],1,['Stephen BURNS (SNP)'],2,['Lorraine CAMERON (SNP)'],3,['Lorraine CAMERON (SNP)'],3,['Kevin MONTGOMERY (Lab)'],1,['Stephen BURNS (SNP)'],2,['Lorraine CAMERON (SNP)'],3,['Lorraine CAMERON (SNP)'],3,['Lorraine CAMERON (SNP)'],3,['Lorraine CAMERON (SNP)'],3
raw_data/scotland/processed_data/renfs22/Ward11-BishoptonBridgeofWeirandLangbank_Preference_profile_for_Ward_11_Bishopton_Bridge_of_Weir_and_Langbank_copy.csv,6,['Fiona AIRLIE-NICOLSON (SNP)'],1,['Fiona AIRLIE-NICOLSON (SNP)'],1,['Colin Alan MCCULLOCH (Lab)'],2,['Colin Alan MCCULLOCH (Lab)'],2,['Colin Alan MCCULLOCH (Lab)'],2,['Colin Alan MCCULLOCH (Lab)'],2,['Colin Alan MCCULLOCH (Lab)'],2,['Colin Alan MCCULLOCH (Lab)'],2,['Colin Alan MCCULLOCH (Lab)'],2,['Fiona AIRLIE-NICOLSON (SNP)'],1,['Fiona AIRLIE-NICOLSON (SNP)'],1,['Colin Alan MCCULLOCH (Lab)'],2,['Colin Alan MCCULLOCH (Lab)'],2,"['Grant TOGHILL (LD)', '\x0cMark DOUGAN (Con)', 'Fiona AIRLIE-NICOLSON (SNP)', 'James MACLAREN (Con)', 'Colin Alan MCCULLOCH (Lab)']",multiple,['Colin Alan MCCULLOCH (Lab)'],2
raw_data/scotland/processed_data/renfs22/Ward4-PaisleyNorthwest_Preference_profile_for_Ward_4_Paisley_Northwest_copy.csv,12,['KENNY MACLAREN (SNP)'],1,['KENNY MACLAREN (SNP)'],1,['KENNY MACLAREN (SNP)'],1,['KENNY MACLAREN (SNP)'],1,['KENNY MACLAREN (SNP)'],1,['KENNY MACLAREN (SNP)'],1,['KENNY MACLAREN (SNP)'],1,['KENNY MACLAREN (SNP)'],1,['KENNY MACLAREN (SNP)'],1,['KENNY MACLAREN (SNP)'],1,['KENNY MACLAREN (SNP)'],1,['KENNY MACLAREN (SNP)'],1,['KENNY MACLAREN (SNP)'],1,"['KENNY MACLAREN (SNP)', 'MAGS MACLAREN (SNP)']",multiple,['KENNY MACLAREN (SNP)'],1
raw_data/scotland/processed_data/renfs22/Ward9-JohnstoneNorthKilbarchanHowwoodandLochwinnoch_Preference_profile_for_Ward_9_Johnstone_North_Kilbarchan_Howwood_and_Lochwinnoch_copy.csv,9,['Andy DOIG (Ind)'],1,['Andy DOIG (Ind)'],1,['Andy DOIG (Ind)'],1,['Andy DOIG (Ind)'],1,['Andy DOIG (Ind)'],1,['Andy DOIG (Ind)'],1,['Andy DOIG (Ind)'],1,['Andy DOIG (Ind)'],1,['Andy DOIG (Ind)'],1,['Andy DOIG (Ind)'],1,['Andy DOIG (Ind)'],1,['Andy DOIG (Ind)'],1,['Andy DOIG (Ind)'],1,"['Graeme STOCKTON (SNP)', 'Chris GILMOUR (Lab)', 'Emma RODDEN (SNP)', 'Gillian GRAHAM (Lab)', 'Andy DOIG (Ind)']",multiple,['Andy DOIG (Ind)'],1
raw_data/scotland/processed_data/renfs22/Ward8-JohnstoneSouthandElderslie_Preference_profile_for_Ward_8_Johnstone_South_and_Elderslie_copy.csv,7,['Jacqueline CAMERON (SNP)'],1,['John HOOD (Lab)'],2,['John HOOD (Lab)'],2,['John HOOD (Lab)'],2,['John HOOD (Lab)'],2,['John HOOD (Lab)'],2,['John HOOD (Lab)'],2,['John HOOD (Lab)'],2,['John HOOD (Lab)'],2,['Jacqueline CAMERON (SNP)'],1,['John HOOD (Lab)'],2,['John HOOD (Lab)'],2,['John HOOD (Lab)'],2,"['Andy STEEL (SNP)', 'Iain MCMILLAN (Lab)', 'Jacqueline CAMERON (SNP)', 'John HOOD (Lab)']",multiple,['John HOOD (Lab)'],2
