Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,numSeats,numCands
ST LOUIS PARK W-3 P-09,153239,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-09,153240,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153241,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153242,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153243,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153244,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153245,ST LOUIS PARK W-3 P-09,Saul Eugene,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153246,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153247,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-09,153248,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153250,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153251,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153252,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153253,ST LOUIS PARK W-3 P-09,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153254,ST LOUIS PARK W-3 P-09,Saul Eugene,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153256,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153257,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153258,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153259,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153260,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153261,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153262,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153263,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153264,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153265,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153266,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153267,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153268,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153269,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153270,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153271,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153272,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153273,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153274,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-09,153275,ST LOUIS PARK W-3 P-09,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153276,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153277,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153278,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-09,153279,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153280,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-09,153281,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153282,ST LOUIS PARK W-3 P-09,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153283,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153284,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153285,ST LOUIS PARK W-3 P-09,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153286,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153287,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153288,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-09,153289,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153290,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153291,ST LOUIS PARK W-3 P-09,Saul Eugene,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-09,153292,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-09,153293,ST LOUIS PARK W-3 P-09,Saul Eugene,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153294,ST LOUIS PARK W-3 P-09,Jim Leuthner,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-09,153295,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-09,153296,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153297,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-09,153298,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153299,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153300,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153301,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153302,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153303,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153304,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-09,153305,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153306,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153307,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-09,153308,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153309,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153310,ST LOUIS PARK W-3 P-09,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153311,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153312,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153313,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-09,153314,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153315,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153316,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153317,ST LOUIS PARK W-3 P-09,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153318,ST LOUIS PARK W-3 P-09,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153319,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153320,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153321,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153322,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153323,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153324,ST LOUIS PARK W-3 P-09,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153325,ST LOUIS PARK W-3 P-09,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153326,ST LOUIS PARK W-3 P-09,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153327,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153328,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153329,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153330,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153331,ST LOUIS PARK W-3 P-09,Jim Leuthner,writein,skipped,1,4
ST LOUIS PARK W-3 P-09,153332,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153333,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153334,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153335,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153336,ST LOUIS PARK W-3 P-09,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153337,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153338,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-09,153339,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-09,153340,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153341,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153342,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153343,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-09,153344,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153345,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153346,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153347,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153348,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153349,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153350,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153351,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153352,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153353,ST LOUIS PARK W-3 P-09,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153354,ST LOUIS PARK W-3 P-09,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153355,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153356,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153357,ST LOUIS PARK W-3 P-09,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153358,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153359,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153360,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153361,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-09,153362,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153363,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-09,153364,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153365,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153366,ST LOUIS PARK W-3 P-09,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153367,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153368,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153369,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153370,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153371,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153372,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153373,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,153374,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153375,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153376,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153377,ST LOUIS PARK W-3 P-09,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,153378,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,153379,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-09,153380,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153381,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153382,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,153383,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-12,155413,ST LOUIS PARK W-3 P-12,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-12,155414,ST LOUIS PARK W-3 P-12,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-12,155417,ST LOUIS PARK W-3 P-12,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,155437,ST LOUIS PARK W-3 P-09,Saul Eugene,skipped,skipped,1,4
ST LOUIS PARK W-3 P-12,155438,ST LOUIS PARK W-3 P-12,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-12,155441,ST LOUIS PARK W-3 P-12,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-12,155447,ST LOUIS PARK W-3 P-12,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,155454,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-09,155456,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,155457,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-12,155461,ST LOUIS PARK W-3 P-12,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-09,155472,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-09,155476,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,155479,ST LOUIS PARK W-3 P-09,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,155480,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,155482,ST LOUIS PARK W-3 P-09,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,155484,ST LOUIS PARK W-3 P-09,writein,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,155486,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-12,155489,ST LOUIS PARK W-3 P-12,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-12,155490,ST LOUIS PARK W-3 P-12,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,155491,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-12,155492,ST LOUIS PARK W-3 P-12,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-12,155494,ST LOUIS PARK W-3 P-12,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-12,155503,ST LOUIS PARK W-3 P-12,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-11,155504,ST LOUIS PARK W-3 P-11,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-12,155506,ST LOUIS PARK W-3 P-12,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-12,155508,ST LOUIS PARK W-3 P-12,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,155510,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-12,155512,ST LOUIS PARK W-3 P-12,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-12,155513,ST LOUIS PARK W-3 P-12,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,155517,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-12,155519,ST LOUIS PARK W-3 P-12,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-12,155522,ST LOUIS PARK W-3 P-12,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-12,155524,ST LOUIS PARK W-3 P-12,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,155527,ST LOUIS PARK W-3 P-11,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,155528,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,155531,ST LOUIS PARK W-3 P-09,Jim Leuthner,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-12,155532,ST LOUIS PARK W-3 P-12,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-12,155538,ST LOUIS PARK W-3 P-12,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-09,155541,ST LOUIS PARK W-3 P-09,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-12,155550,ST LOUIS PARK W-3 P-12,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,155554,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,155562,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-09,155568,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-12,155575,ST LOUIS PARK W-3 P-12,Jim Leuthner,writein,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,155577,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-12,155584,ST LOUIS PARK W-3 P-12,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-12,155587,ST LOUIS PARK W-3 P-12,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-11,155592,ST LOUIS PARK W-3 P-11,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,155593,ST LOUIS PARK W-3 P-10,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,155594,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,155596,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,155609,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,155613,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-12,155614,ST LOUIS PARK W-3 P-12,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-09,155619,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-12,155623,ST LOUIS PARK W-3 P-12,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,155626,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,155627,ST LOUIS PARK W-3 P-09,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,155631,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-11,155635,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-09,155644,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,155646,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-11,155647,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-12,155650,ST LOUIS PARK W-3 P-12,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,155656,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,155659,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,155660,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-12,155662,ST LOUIS PARK W-3 P-12,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-12,155668,ST LOUIS PARK W-3 P-12,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,155669,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,155671,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-12,155672,ST LOUIS PARK W-3 P-12,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-12,155673,ST LOUIS PARK W-3 P-12,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-12,155674,ST LOUIS PARK W-3 P-12,Sue Budd,Saul Eugene,Jim Leuthner,1,4
