,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,numSeats,numCands
10893,PP,Medowie Public,2061,Formal,MP,PALMER Ryan,skipped,1,2
10894,PP,Medowie Public,2062,Formal,MP,PALMER Ryan,skipped,1,2
10895,PP,Medowie Public,2063,Formal,MP,PALMER Ryan,skipped,1,2
10896,PP,Medowie Public,2064,Formal,MP,PALMER Ryan,skipped,1,2
10897,PP,Medowie Public,2065,Formal,MP,PALMER Ryan,skipped,1,2
10898,PP,Medowie Public,2066,Formal,MP,PALMER Ryan,skipped,1,2
10899,PP,Medowie Public,2067,Formal,MP,PALMER Ryan,skipped,1,2
10900,PP,Medowie Public,2068,Formal,MP,PALMER Ryan,skipped,1,2
10901,PP,Medowie Public,2069,Formal,MP,PALMER Ryan,skipped,1,2
10902,PP,Medowie Public,2070,Formal,MP,PALMER Ryan,skipped,1,2
10903,PP,Medowie Public,2071,Formal,MP,PALMER Ryan,skipped,1,2
10904,PP,Medowie Public,2072,Formal,MP,PALMER Ryan,skipped,1,2
10905,PP,Medowie Public,2073,Formal,MP,PALMER Ryan,skipped,1,2
10906,PP,Medowie Public,2074,Formal,MP,PALMER Ryan,skipped,1,2
10907,PP,Medowie Public,2075,Formal,MP,PALMER Ryan,skipped,1,2
10908,PP,Medowie Public,2076,Formal,MP,PALMER Ryan,skipped,1,2
10909,PP,Medowie Public,2077,Formal,MP,PALMER Ryan,skipped,1,2
10910,PP,Medowie Public,2078,Formal,MP,PALMER Ryan,skipped,1,2
10911,PP,Medowie Public,2079,Formal,MP,PALMER Ryan,skipped,1,2
10912,PP,Medowie Public,2080,Formal,MP,PALMER Ryan,skipped,1,2
10913,PP,Medowie Public,2081,Formal,MP,PALMER Ryan,skipped,1,2
10914,PP,Medowie Public,2082,Formal,MP,PALMER Ryan,skipped,1,2
10915,PP,Medowie Public,2083,Formal,MP,PALMER Ryan,skipped,1,2
10916,PP,Medowie Public,2084,Formal,MP,PALMER Ryan,skipped,1,2
10917,PP,Medowie Public,2085,Formal,MP,PALMER Ryan,skipped,1,2
10918,PP,Medowie Public,2086,Formal,MP,PALMER Ryan,skipped,1,2
10919,PP,Medowie Public,2087,Formal,MP,PALMER Ryan,skipped,1,2
10920,PP,Medowie Public,2088,Formal,MP,PALMER Ryan,skipped,1,2
10921,PP,Medowie Public,2089,Formal,MP,PALMER Ryan,skipped,1,2
10922,PP,Medowie Public,2090,Formal,MP,PALMER Ryan,skipped,1,2
10923,PP,Medowie Public,2091,Formal,MP,PALMER Ryan,skipped,1,2
10924,PP,Medowie Public,2092,Formal,MP,PALMER Ryan,skipped,1,2
10925,PP,Medowie Public,2093,Formal,MP,PALMER Ryan,skipped,1,2
10926,PP,Medowie Public,2094,Formal,MP,PALMER Ryan,skipped,1,2
10927,PP,Medowie Public,2095,Formal,MP,PALMER Ryan,skipped,1,2
10928,PP,Medowie Public,2096,Formal,MP,PALMER Ryan,skipped,1,2
10929,PP,Medowie Public,2097,Formal,MP,PALMER Ryan,skipped,1,2
10930,PP,Medowie Public,2098,Formal,MP,PALMER Ryan,skipped,1,2
10931,PP,Medowie Public,2099,Formal,MP,PALMER Ryan,skipped,1,2
10932,PP,Medowie Public,2100,Formal,MP,PALMER Ryan,skipped,1,2
10933,PP,Medowie Public,2101,Formal,MP,PALMER Ryan,skipped,1,2
10934,PP,Medowie Public,2102,Formal,MP,PALMER Ryan,skipped,1,2
10935,PP,Medowie Public,2103,Formal,MP,PALMER Ryan,skipped,1,2
10936,PP,Medowie Public,2104,Formal,MP,PALMER Ryan,skipped,1,2
10937,PP,Medowie Public,2105,Formal,MP,PALMER Ryan,skipped,1,2
10938,PP,Medowie Public,2106,Formal,MP,PALMER Ryan,skipped,1,2
10939,PP,Medowie Public,2107,Formal,MP,PALMER Ryan,skipped,1,2
10940,PP,Medowie Public,2108,Formal,MP,PALMER Ryan,skipped,1,2
10941,PP,Medowie Public,2109,Formal,MP,PALMER Ryan,skipped,1,2
10942,PP,Medowie Public,2110,Formal,MP,PALMER Ryan,skipped,1,2
10943,PP,Medowie Public,2111,Formal,MP,PALMER Ryan,skipped,1,2
10944,PP,Medowie Public,2112,Formal,MP,PALMER Ryan,skipped,1,2
10945,PP,Medowie Public,2113,Formal,MP,PALMER Ryan,skipped,1,2
10946,PP,Medowie Public,2114,Formal,MP,PALMER Ryan,skipped,1,2
10947,PP,Medowie Public,2115,Formal,MP,PALMER Ryan,skipped,1,2
10948,PP,Medowie Public,2116,Formal,MP,PALMER Ryan,skipped,1,2
10949,PP,Medowie Public,2117,Formal,MP,PALMER Ryan,skipped,1,2
10950,PP,Medowie Public,2118,Formal,MP,PALMER Ryan,skipped,1,2
10951,PP,Medowie Public,2119,Formal,MP,PALMER Ryan,skipped,1,2
10952,PP,Medowie Public,2120,Formal,MP,PALMER Ryan,skipped,1,2
10953,PP,Medowie Public,2121,Formal,MP,PALMER Ryan,skipped,1,2
10954,PP,Medowie Public,2122,Formal,MP,PALMER Ryan,skipped,1,2
10955,PP,Medowie Public,2123,Formal,MP,PALMER Ryan,skipped,1,2
10956,PP,Medowie Public,2124,Formal,MP,PALMER Ryan,skipped,1,2
10957,PP,Medowie Public,2125,Formal,MP,PALMER Ryan,skipped,1,2
10958,PP,Medowie Public,2126,Formal,MP,PALMER Ryan,skipped,1,2
10959,PP,Medowie Public,2127,Formal,MP,PALMER Ryan,skipped,1,2
10960,PP,Medowie Public,2128,Formal,MP,PALMER Ryan,skipped,1,2
10961,PP,Medowie Public,2129,Formal,MP,PALMER Ryan,skipped,1,2
10962,PP,Medowie Public,2130,Formal,MP,PALMER Ryan,skipped,1,2
10963,PP,Medowie Public,2131,Formal,MP,PALMER Ryan,skipped,1,2
10964,PP,Medowie Public,2132,Formal,MP,PALMER Ryan,skipped,1,2
10965,PP,Medowie Public,2133,Formal,MP,PALMER Ryan,skipped,1,2
10966,PP,Medowie Public,2134,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
10967,PP,Medowie Public,2135,Formal,MP,PALMER Ryan,skipped,1,2
10968,PP,Medowie Public,2136,Formal,MP,PALMER Ryan,skipped,1,2
10969,PP,Medowie Public,2137,Formal,MP,PALMER Ryan,skipped,1,2
10970,PP,Medowie Public,2138,Formal,MP,PALMER Ryan,skipped,1,2
10971,PP,Medowie Public,2139,Formal,MP,PALMER Ryan,skipped,1,2
10972,PP,Medowie Public,2140,Formal,MP,PALMER Ryan,skipped,1,2
10973,PP,Medowie Public,2141,Formal,MP,PALMER Ryan,skipped,1,2
10974,PP,Medowie Public,2142,Formal,MP,PALMER Ryan,skipped,1,2
10975,PP,Medowie Public,2143,Formal,MP,PALMER Ryan,skipped,1,2
10976,PP,Medowie Public,2144,Formal,MP,PALMER Ryan,skipped,1,2
10977,PP,Medowie Public,2145,Formal,MP,PALMER Ryan,skipped,1,2
10978,PP,Medowie Public,2146,Formal,MP,PALMER Ryan,skipped,1,2
10979,PP,Medowie Public,2147,Formal,MP,PALMER Ryan,skipped,1,2
10980,PP,Medowie Public,2148,Formal,MP,PALMER Ryan,skipped,1,2
10981,PP,Medowie Public,2149,Formal,MP,PALMER Ryan,skipped,1,2
10982,PP,Medowie Public,2150,Formal,MP,PALMER Ryan,skipped,1,2
10983,PP,Medowie Public,2151,Formal,MP,PALMER Ryan,skipped,1,2
10984,PP,Medowie Public,2152,Formal,MP,PALMER Ryan,skipped,1,2
10985,PP,Medowie Public,2153,Formal,MP,PALMER Ryan,skipped,1,2
10986,PP,Medowie Public,2154,Formal,MP,PALMER Ryan,skipped,1,2
10987,PP,Medowie Public,2155,Formal,MP,PALMER Ryan,skipped,1,2
10988,PP,Medowie Public,2156,Formal,MP,PALMER Ryan,skipped,1,2
10989,PP,Medowie Public,2157,Formal,MP,PALMER Ryan,skipped,1,2
10990,PP,Medowie Public,2158,Formal,MP,PALMER Ryan,skipped,1,2
10991,PP,Medowie Public,2159,Formal,MP,PALMER Ryan,skipped,1,2
10992,PP,Medowie Public,2160,Formal,MP,PALMER Ryan,skipped,1,2
10993,PP,Medowie Public,2161,Formal,MP,PALMER Ryan,skipped,1,2
10994,PP,Medowie Public,2162,Formal,MP,PALMER Ryan,skipped,1,2
10995,PP,Medowie Public,2163,Formal,MP,PALMER Ryan,skipped,1,2
10996,PP,Medowie Public,2164,Formal,MP,PALMER Ryan,skipped,1,2
10997,PP,Medowie Public,2165,Formal,MP,PALMER Ryan,skipped,1,2
10998,PP,Medowie Public,2166,Formal,MP,PALMER Ryan,skipped,1,2
10999,PP,Medowie Public,2167,Formal,MP,PALMER Ryan,skipped,1,2
11000,PP,Medowie Public,2168,Formal,MP,PALMER Ryan,skipped,1,2
11001,PP,Medowie Public,2169,Formal,MP,PALMER Ryan,skipped,1,2
11002,PP,Medowie Public,2170,Formal,MP,PALMER Ryan,skipped,1,2
11003,PP,Medowie Public,2171,Formal,MP,PALMER Ryan,skipped,1,2
11004,PP,Medowie Public,2172,Formal,MP,PALMER Ryan,skipped,1,2
11005,PP,Medowie Public,2173,Formal,MP,PALMER Ryan,skipped,1,2
11006,PP,Medowie Public,2174,Formal,MP,PALMER Ryan,skipped,1,2
11007,PP,Medowie Public,2175,Formal,MP,PALMER Ryan,skipped,1,2
11008,PP,Medowie Public,2176,Formal,MP,PALMER Ryan,skipped,1,2
11009,PP,Medowie Public,2177,Formal,MP,PALMER Ryan,skipped,1,2
11010,PP,Medowie Public,2178,Formal,MP,PALMER Ryan,skipped,1,2
11011,PP,Medowie Public,2179,Formal,MP,PALMER Ryan,skipped,1,2
11012,PP,Medowie Public,2180,Formal,MP,PALMER Ryan,skipped,1,2
11013,PP,Medowie Public,2181,Formal,MP,PALMER Ryan,skipped,1,2
11014,PP,Medowie Public,2182,Formal,MP,PALMER Ryan,skipped,1,2
11015,PP,Medowie Public,2183,Formal,MP,PALMER Ryan,skipped,1,2
11016,PP,Medowie Public,2184,Formal,MP,PALMER Ryan,skipped,1,2
11017,PP,Medowie Public,2185,Formal,MP,PALMER Ryan,skipped,1,2
11018,PP,Medowie Public,2186,Formal,MP,PALMER Ryan,skipped,1,2
11019,PP,Medowie Public,2187,Formal,MP,PALMER Ryan,skipped,1,2
11020,PP,Medowie Public,2188,Formal,MP,PALMER Ryan,skipped,1,2
11021,PP,Medowie Public,2189,Formal,MP,PALMER Ryan,skipped,1,2
11022,PP,Medowie Public,2190,Formal,MP,PALMER Ryan,skipped,1,2
11023,PP,Medowie Public,2191,Formal,MP,PALMER Ryan,skipped,1,2
11024,PP,Medowie Public,2192,Formal,MP,PALMER Ryan,skipped,1,2
11025,PP,Medowie Public,2193,Formal,MP,PALMER Ryan,skipped,1,2
11026,PP,Medowie Public,2194,Formal,MP,PALMER Ryan,skipped,1,2
11027,PP,Medowie Public,2195,Formal,MP,PALMER Ryan,skipped,1,2
11028,PP,Medowie Public,2196,Formal,MP,PALMER Ryan,skipped,1,2
11029,PP,Medowie Public,2197,Formal,MP,PALMER Ryan,skipped,1,2
11030,PP,Medowie Public,2198,Formal,MP,PALMER Ryan,skipped,1,2
11031,PP,Medowie Public,2199,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
11032,PP,Medowie Public,2200,Formal,MP,PALMER Ryan,skipped,1,2
11033,PP,Medowie Public,2201,Formal,MP,PALMER Ryan,skipped,1,2
11034,PP,Medowie Public,2202,Formal,MP,PALMER Ryan,skipped,1,2
11035,PP,Medowie Public,2203,Formal,MP,PALMER Ryan,skipped,1,2
11036,PP,Medowie Public,2204,Formal,MP,PALMER Ryan,skipped,1,2
11037,PP,Medowie Public,2205,Formal,MP,PALMER Ryan,skipped,1,2
11038,PP,Medowie Public,2206,Formal,MP,PALMER Ryan,skipped,1,2
11039,PP,Medowie Public,2207,Formal,MP,PALMER Ryan,skipped,1,2
11040,PP,Medowie Public,2208,Formal,MP,PALMER Ryan,skipped,1,2
11041,PP,Medowie Public,2209,Formal,MP,PALMER Ryan,skipped,1,2
11042,PP,Medowie Public,2210,Formal,MP,PALMER Ryan,skipped,1,2
11043,PP,Medowie Public,2211,Formal,MP,PALMER Ryan,skipped,1,2
11044,PP,Medowie Public,2212,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
11045,PP,Medowie Public,2213,Formal,MP,PALMER Ryan,skipped,1,2
11046,PP,Medowie Public,2214,Formal,MP,PALMER Ryan,skipped,1,2
11047,PP,Medowie Public,2215,Formal,MP,PALMER Ryan,skipped,1,2
11048,PP,Medowie Public,2216,Formal,MP,PALMER Ryan,skipped,1,2
11049,PP,Medowie Public,2217,Formal,MP,PALMER Ryan,skipped,1,2
11050,PP,Medowie Public,2218,Formal,MP,PALMER Ryan,skipped,1,2
11051,PP,Medowie Public,2219,Formal,MP,PALMER Ryan,skipped,1,2
11052,PP,Medowie Public,2220,Formal,MP,PALMER Ryan,skipped,1,2
11053,PP,Medowie Public,2221,Formal,MP,PALMER Ryan,skipped,1,2
11054,PP,Medowie Public,2222,Formal,MP,PALMER Ryan,skipped,1,2
11055,PP,Medowie Public,2223,Formal,MP,PALMER Ryan,skipped,1,2
11056,PP,Medowie Public,2224,Formal,MP,PALMER Ryan,skipped,1,2
11057,PP,Medowie Public,2225,Formal,MP,PALMER Ryan,skipped,1,2
11058,PP,Medowie Public,2226,Formal,MP,PALMER Ryan,skipped,1,2
11059,PP,Medowie Public,2227,Formal,MP,PALMER Ryan,skipped,1,2
11060,PP,Medowie Public,2228,Formal,MP,PALMER Ryan,skipped,1,2
11061,PP,Medowie Public,2229,Formal,MP,PALMER Ryan,skipped,1,2
11062,PP,Medowie Public,2230,Formal,MP,PALMER Ryan,skipped,1,2
11063,PP,Medowie Public,2231,Formal,MP,PALMER Ryan,skipped,1,2
11064,PP,Medowie Public,2232,Formal,MP,PALMER Ryan,skipped,1,2
11065,PP,Medowie Public,2233,Formal,MP,PALMER Ryan,skipped,1,2
11066,PP,Medowie Public,2234,Formal,MP,PALMER Ryan,skipped,1,2
11067,PP,Medowie Public,2235,Formal,MP,PALMER Ryan,skipped,1,2
11068,PP,Medowie Public,2236,Formal,MP,PALMER Ryan,skipped,1,2
11069,PP,Medowie Public,2237,Formal,MP,PALMER Ryan,skipped,1,2
11070,PP,Medowie Public,2238,Formal,MP,PALMER Ryan,skipped,1,2
11071,PP,Medowie Public,2239,Formal,MP,PALMER Ryan,skipped,1,2
11072,PP,Medowie Public,2240,Formal,MP,PALMER Ryan,skipped,1,2
11073,PP,Medowie Public,2241,Formal,MP,PALMER Ryan,skipped,1,2
11074,PP,Medowie Public,2242,Formal,MP,PALMER Ryan,skipped,1,2
11075,PP,Medowie Public,2243,Formal,MP,PALMER Ryan,skipped,1,2
11076,PP,Medowie Public,2244,Formal,MP,PALMER Ryan,skipped,1,2
11077,PP,Medowie Public,2245,Formal,MP,PALMER Ryan,skipped,1,2
11078,PP,Medowie Public,2246,Formal,MP,PALMER Ryan,skipped,1,2
11079,PP,Medowie Public,2247,Formal,MP,PALMER Ryan,skipped,1,2
11080,PP,Medowie Public,2248,Formal,MP,PALMER Ryan,skipped,1,2
11081,PP,Medowie Public,2249,Formal,MP,PALMER Ryan,skipped,1,2
11082,PP,Medowie Public,2250,Formal,MP,PALMER Ryan,skipped,1,2
11083,PP,Medowie Public,2251,Formal,MP,PALMER Ryan,skipped,1,2
11084,PP,Medowie Public,2252,Formal,MP,PALMER Ryan,skipped,1,2
11085,PP,Medowie Public,2253,Formal,MP,PALMER Ryan,skipped,1,2
11086,PP,Medowie Public,2254,Formal,MP,PALMER Ryan,skipped,1,2
11087,PP,Medowie Public,2255,Formal,MP,PALMER Ryan,skipped,1,2
11088,PP,Medowie Public,2256,Formal,MP,PALMER Ryan,skipped,1,2
11089,PP,Medowie Public,2257,Formal,MP,PALMER Ryan,skipped,1,2
11090,PP,Medowie Public,2258,Formal,MP,PALMER Ryan,skipped,1,2
11091,PP,Medowie Public,2259,Formal,MP,PALMER Ryan,skipped,1,2
11092,PP,Medowie Public,2260,Formal,MP,PALMER Ryan,skipped,1,2
11093,PP,Medowie Public,2261,Formal,MP,PALMER Ryan,skipped,1,2
11094,PP,Medowie Public,2262,Formal,MP,PALMER Ryan,skipped,1,2
11095,PP,Medowie Public,2263,Formal,MP,PALMER Ryan,skipped,1,2
11096,PP,Medowie Public,2264,Formal,MP,PALMER Ryan,skipped,1,2
11097,PP,Medowie Public,2265,Formal,MP,PALMER Ryan,skipped,1,2
11098,PP,Medowie Public,2266,Formal,MP,PALMER Ryan,skipped,1,2
11099,PP,Medowie Public,2267,Formal,MP,PALMER Ryan,skipped,1,2
11100,PP,Medowie Public,2268,Formal,MP,PALMER Ryan,skipped,1,2
11101,PP,Medowie Public,2269,Formal,MP,PALMER Ryan,skipped,1,2
11102,PP,Medowie Public,2270,Formal,MP,PALMER Ryan,skipped,1,2
11103,PP,Medowie Public,2271,Formal,MP,PALMER Ryan,skipped,1,2
11104,PP,Medowie Public,2272,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
11105,PP,Medowie Public,2273,Formal,MP,PALMER Ryan,skipped,1,2
11106,PP,Medowie Public,2274,Formal,MP,PALMER Ryan,skipped,1,2
11107,PP,Medowie Public,2275,Formal,MP,PALMER Ryan,skipped,1,2
11108,PP,Medowie Public,2276,Formal,MP,PALMER Ryan,skipped,1,2
11109,PP,Medowie Public,2277,Formal,MP,PALMER Ryan,skipped,1,2
11110,PP,Medowie Public,2278,Formal,MP,PALMER Ryan,skipped,1,2
11111,PP,Medowie Public,2279,Formal,MP,PALMER Ryan,skipped,1,2
11112,PP,Medowie Public,2280,Formal,MP,PALMER Ryan,skipped,1,2
11113,PP,Medowie Public,2281,Formal,MP,PALMER Ryan,skipped,1,2
11114,PP,Medowie Public,2282,Formal,MP,PALMER Ryan,skipped,1,2
11115,PP,Medowie Public,2283,Formal,MP,PALMER Ryan,skipped,1,2
11116,PP,Medowie Public,2284,Formal,MP,PALMER Ryan,skipped,1,2
11117,PP,Medowie Public,2285,Formal,MP,PALMER Ryan,skipped,1,2
11118,PP,Medowie Public,2286,Formal,MP,PALMER Ryan,skipped,1,2
11119,PP,Medowie Public,2287,Formal,MP,PALMER Ryan,skipped,1,2
11120,PP,Medowie Public,2288,Formal,MP,PALMER Ryan,skipped,1,2
11121,PP,Medowie Public,2289,Formal,MP,PALMER Ryan,skipped,1,2
11122,PP,Medowie Public,2290,Formal,MP,PALMER Ryan,skipped,1,2
11123,PP,Medowie Public,2291,Formal,MP,PALMER Ryan,skipped,1,2
11124,PP,Medowie Public,2292,Formal,MP,PALMER Ryan,skipped,1,2
11125,PP,Medowie Public,2293,Formal,MP,PALMER Ryan,skipped,1,2
11126,PP,Medowie Public,2294,Formal,MP,PALMER Ryan,skipped,1,2
11127,PP,Medowie Public,2295,Formal,MP,PALMER Ryan,skipped,1,2
11128,PP,Medowie Public,2296,Formal,MP,PALMER Ryan,skipped,1,2
11129,PP,Medowie Public,2297,Formal,MP,PALMER Ryan,skipped,1,2
11130,PP,Medowie Public,2298,Formal,MP,PALMER Ryan,skipped,1,2
11131,PP,Medowie Public,2299,Formal,MP,PALMER Ryan,skipped,1,2
11132,PP,Medowie Public,2300,Formal,MP,PALMER Ryan,skipped,1,2
11133,PP,Medowie Public,2301,Formal,MP,PALMER Ryan,skipped,1,2
11134,PP,Medowie Public,2302,Formal,MP,PALMER Ryan,skipped,1,2
11135,PP,Medowie Public,2303,Formal,MP,PALMER Ryan,skipped,1,2
11136,PP,Medowie Public,2304,Formal,MP,PALMER Ryan,skipped,1,2
11137,PP,Medowie Public,2305,Formal,MP,PALMER Ryan,skipped,1,2
11138,PP,Medowie Public,2306,Formal,MP,PALMER Ryan,skipped,1,2
11139,PP,Medowie Public,2307,Formal,MP,PALMER Ryan,skipped,1,2
11140,PP,Medowie Public,2308,Formal,MP,PALMER Ryan,skipped,1,2
11141,PP,Medowie Public,2309,Formal,MP,PALMER Ryan,skipped,1,2
11142,PP,Medowie Public,2310,Formal,MP,PALMER Ryan,skipped,1,2
11143,PP,Medowie Public,2311,Formal,MP,PALMER Ryan,skipped,1,2
11144,PP,Medowie Public,2312,Formal,MP,PALMER Ryan,skipped,1,2
11145,PP,Medowie Public,2313,Formal,MP,PALMER Ryan,skipped,1,2
11146,PP,Medowie Public,2314,Formal,MP,PALMER Ryan,skipped,1,2
11147,PP,Medowie Public,2315,Formal,MP,PALMER Ryan,skipped,1,2
11148,PP,Medowie Public,2316,Formal,MP,PALMER Ryan,skipped,1,2
11149,PP,Medowie Public,2317,Formal,MP,PALMER Ryan,skipped,1,2
11150,PP,Medowie Public,2318,Formal,MP,PALMER Ryan,skipped,1,2
11151,PP,Medowie Public,2319,Formal,MP,PALMER Ryan,skipped,1,2
11152,PP,Medowie Public,2320,Formal,MP,PALMER Ryan,skipped,1,2
11153,PP,Medowie Public,2321,Formal,MP,PALMER Ryan,skipped,1,2
11154,PP,Medowie Public,2322,Formal,MP,PALMER Ryan,skipped,1,2
11155,PP,Medowie Public,2323,Formal,MP,PALMER Ryan,skipped,1,2
11156,PP,Medowie Public,2324,Formal,MP,PALMER Ryan,skipped,1,2
11157,PP,Medowie Public,2325,Formal,MP,PALMER Ryan,skipped,1,2
11158,PP,Medowie Public,2326,Formal,MP,PALMER Ryan,skipped,1,2
11159,PP,Medowie Public,2327,Formal,MP,PALMER Ryan,skipped,1,2
11160,PP,Medowie Public,2328,Formal,MP,PALMER Ryan,skipped,1,2
11161,PP,Medowie Public,2329,Formal,MP,PALMER Ryan,skipped,1,2
11162,PP,Medowie Public,2330,Formal,MP,PALMER Ryan,skipped,1,2
11163,PP,Medowie Public,2331,Formal,MP,PALMER Ryan,skipped,1,2
11164,PP,Medowie Public,2332,Formal,MP,PALMER Ryan,skipped,1,2
11165,PP,Medowie Public,2333,Formal,MP,PALMER Ryan,skipped,1,2
11166,PP,Medowie Public,2334,Formal,MP,PALMER Ryan,skipped,1,2
11167,PP,Medowie Public,2335,Formal,MP,PALMER Ryan,skipped,1,2
11168,PP,Medowie Public,2336,Formal,MP,PALMER Ryan,skipped,1,2
11169,PP,Medowie Public,2337,Formal,MP,PALMER Ryan,skipped,1,2
11170,PP,Medowie Public,2338,Formal,MP,PALMER Ryan,skipped,1,2
11171,PP,Medowie Public,2339,Formal,MP,PALMER Ryan,skipped,1,2
11172,PP,Medowie Public,2340,Formal,MP,PALMER Ryan,skipped,1,2
11173,PP,Medowie Public,2341,Formal,MP,PALMER Ryan,skipped,1,2
11174,PP,Medowie Public,2342,Formal,MP,PALMER Ryan,skipped,1,2
11175,PP,Medowie Public,2343,Formal,MP,PALMER Ryan,skipped,1,2
11176,PP,Medowie Public,2344,Formal,MP,PALMER Ryan,skipped,1,2
11177,PP,Medowie Public,2345,Formal,MP,PALMER Ryan,skipped,1,2
11178,PP,Medowie Public,2346,Formal,MP,PALMER Ryan,skipped,1,2
11179,PP,Medowie Public,2347,Formal,MP,PALMER Ryan,skipped,1,2
11180,PP,Medowie Public,2348,Formal,MP,PALMER Ryan,skipped,1,2
11181,PP,Medowie Public,2349,Formal,MP,PALMER Ryan,skipped,1,2
11182,PP,Medowie Public,2350,Formal,MP,PALMER Ryan,skipped,1,2
11183,PP,Medowie Public,2351,Formal,MP,PALMER Ryan,skipped,1,2
11184,PP,Medowie Public,2352,Formal,MP,PALMER Ryan,skipped,1,2
11185,PP,Medowie Public,2353,Formal,MP,PALMER Ryan,skipped,1,2
11186,PP,Medowie Public,2354,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
11187,PP,Medowie Public,2355,Formal,MP,PALMER Ryan,skipped,1,2
11188,PP,Medowie Public,2356,Formal,MP,PALMER Ryan,skipped,1,2
11189,PP,Medowie Public,2357,Formal,MP,PALMER Ryan,skipped,1,2
11190,PP,Medowie Public,2358,Formal,MP,PALMER Ryan,skipped,1,2
11191,PP,Medowie Public,2359,Formal,MP,PALMER Ryan,skipped,1,2
11192,PP,Medowie Public,2360,Formal,MP,PALMER Ryan,skipped,1,2
11193,PP,Medowie Public,2361,Formal,MP,PALMER Ryan,skipped,1,2
11194,PP,Medowie Public,2362,Formal,MP,PALMER Ryan,skipped,1,2
11195,PP,Medowie Public,2363,Formal,MP,PALMER Ryan,skipped,1,2
11196,PP,Medowie Public,2364,Formal,MP,PALMER Ryan,skipped,1,2
11197,PP,Medowie Public,2365,Formal,MP,PALMER Ryan,skipped,1,2
11198,PP,Medowie Public,2366,Formal,MP,PALMER Ryan,skipped,1,2
11199,PP,Medowie Public,2367,Formal,MP,PALMER Ryan,skipped,1,2
11200,PP,Medowie Public,2368,Formal,MP,PALMER Ryan,skipped,1,2
11201,PP,Medowie Public,2369,Formal,MP,PALMER Ryan,skipped,1,2
11202,PP,Medowie Public,2370,Formal,MP,PALMER Ryan,skipped,1,2
11203,PP,Medowie Public,2371,Formal,MP,PALMER Ryan,skipped,1,2
11204,PP,Medowie Public,2372,Formal,MP,PALMER Ryan,skipped,1,2
11205,PP,Medowie Public,2373,Formal,MP,PALMER Ryan,skipped,1,2
11206,PP,Medowie Public,2374,Formal,MP,PALMER Ryan,skipped,1,2
11207,PP,Medowie Public,2375,Formal,MP,PALMER Ryan,skipped,1,2
11208,PP,Medowie Public,2376,Formal,MP,PALMER Ryan,skipped,1,2
11209,PP,Medowie Public,2377,Formal,MP,PALMER Ryan,skipped,1,2
11210,PP,Medowie Public,2378,Formal,MP,PALMER Ryan,skipped,1,2
11211,PP,Medowie Public,2379,Formal,MP,PALMER Ryan,skipped,1,2
11212,PP,Medowie Public,2380,Formal,MP,PALMER Ryan,skipped,1,2
11213,PP,Medowie Public,2381,Formal,MP,PALMER Ryan,skipped,1,2
11214,PP,Medowie Public,2382,Formal,MP,PALMER Ryan,skipped,1,2
11215,PP,Medowie Public,2383,Formal,MP,PALMER Ryan,skipped,1,2
11216,PP,Medowie Public,2384,Formal,MP,PALMER Ryan,skipped,1,2
11217,PP,Medowie Public,2385,Formal,MP,PALMER Ryan,skipped,1,2
11218,PP,Medowie Public,2386,Formal,MP,PALMER Ryan,skipped,1,2
11219,PP,Medowie Public,2387,Formal,MP,PALMER Ryan,skipped,1,2
11220,PP,Medowie Public,2388,Formal,MP,PALMER Ryan,skipped,1,2
11221,PP,Medowie Public,2389,Formal,MP,PALMER Ryan,skipped,1,2
11222,PP,Medowie Public,2390,Formal,MP,PALMER Ryan,skipped,1,2
11223,PP,Medowie Public,2391,Formal,MP,PALMER Ryan,skipped,1,2
11224,PP,Medowie Public,2392,Formal,MP,PALMER Ryan,skipped,1,2
11225,PP,Medowie Public,2393,Formal,MP,PALMER Ryan,skipped,1,2
11226,PP,Medowie Public,2394,Formal,MP,PALMER Ryan,skipped,1,2
11227,PP,Medowie Public,2395,Formal,MP,PALMER Ryan,skipped,1,2
11228,PP,Medowie Public,2396,Formal,MP,PALMER Ryan,skipped,1,2
11229,PP,Medowie Public,2397,Formal,MP,PALMER Ryan,skipped,1,2
11230,PP,Medowie Public,2398,Formal,MP,PALMER Ryan,skipped,1,2
11231,PP,Medowie Public,2399,Formal,MP,PALMER Ryan,skipped,1,2
11232,PP,Medowie Public,2400,Formal,MP,PALMER Ryan,skipped,1,2
11233,PP,Medowie Public,2401,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
11234,PP,Medowie Public,2402,Formal,MP,PALMER Ryan,skipped,1,2
11235,PP,Medowie Public,2403,Formal,MP,PALMER Ryan,skipped,1,2
11236,PP,Medowie Public,2404,Formal,MP,PALMER Ryan,skipped,1,2
11237,PP,Medowie Public,2405,Formal,MP,PALMER Ryan,skipped,1,2
11238,PP,Medowie Public,2406,Formal,MP,PALMER Ryan,skipped,1,2
11239,PP,Medowie Public,2407,Formal,MP,PALMER Ryan,skipped,1,2
