VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
PP,Ballina High,7544,Formal,MP,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,CADWALLADER Sharon,WILLIAMS Keith,1,6
PP,Ballina High,7545,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7546,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7547,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7548,Formal,MP,JOHNSTON Eoin,WILLIAMS Keith,skipped,skipped,skipped,1,6
PP,Ballina High,7549,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7550,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7551,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7552,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7553,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7554,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7555,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7556,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,JOHNSTON Eoin,CADWALLADER Sharon,WILLIAMS Keith,1,6
PP,Ballina High,7557,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7558,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,CADWALLADER Sharon,JOHNSTON Eoin,WILLIAMS Keith,1,6
PP,Ballina High,7559,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7560,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7561,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,JOHNSTON Eoin,JOHNSON Jeff,WILLIAMS Keith,1,6
PP,Ballina High,7562,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,JOHNSON Jeff,WILLIAMS Keith,CADWALLADER Sharon,1,6
PP,Ballina High,7563,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7564,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,JOHNSTON Eoin,CADWALLADER Sharon,1,6
PP,Ballina High,7565,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,JOHNSTON Eoin,WILLIAMS Keith,JOHNSON Jeff,1,6
PP,Ballina High,7566,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7567,Formal,MP,MCCARTHY Steve,WILLIAMS Keith,skipped,skipped,skipped,1,6
PP,Ballina High,7568,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7569,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7570,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7571,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7572,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,1,6
PP,Ballina High,7573,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,JOHNSON Jeff,WILLIAMS Keith,1,6
PP,Ballina High,7574,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7575,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7576,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7577,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7578,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7579,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7580,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7581,Formal,MP,MCCARTHY Steve,WILLIAMS Keith,JOHNSON Jeff,JOHNSTON Eoin,CADWALLADER Sharon,1,6
PP,Ballina High,7582,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7583,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7584,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,JOHNSON Jeff,JOHNSTON Eoin,WILLIAMS Keith,1,6
PP,Ballina High,7585,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7586,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7587,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7588,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7589,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7590,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,JOHNSTON Eoin,CADWALLADER Sharon,WILLIAMS Keith,1,6
PP,Ballina High,7591,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,JOHNSON Jeff,WILLIAMS Keith,1,6
PP,Ballina High,7592,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,JOHNSTON Eoin,CADWALLADER Sharon,1,6
PP,Ballina High,7593,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7594,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7595,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7596,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7597,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7598,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7599,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7600,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Ballina High,7601,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,1,6
PP,Ballina High,7602,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7603,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7604,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7605,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7606,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,JOHNSON Jeff,JOHNSTON Eoin,WILLIAMS Keith,1,6
PP,Ballina High,7607,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7608,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7609,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7610,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7611,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7612,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7613,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7614,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7615,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7616,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7617,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Ballina High,7618,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,JOHNSTON Eoin,JOHNSON Jeff,WILLIAMS Keith,1,6
PP,Ballina High,7619,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7620,Formal,MP,MCCARTHY Steve,WILLIAMS Keith,skipped,skipped,skipped,1,6
PP,Ballina High,7621,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7622,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7623,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7624,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7625,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7626,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,JOHNSON Jeff,WILLIAMS Keith,CADWALLADER Sharon,1,6
PP,Ballina High,7627,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,JOHNSTON Eoin,CADWALLADER Sharon,WILLIAMS Keith,1,6
PP,Ballina High,7628,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7629,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7630,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Ballina High,7631,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7632,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7633,Formal,MP,MCCARTHY Steve,WILLIAMS Keith,JOHNSTON Eoin,CADWALLADER Sharon,JOHNSON Jeff,1,6
PP,Ballina High,7634,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7635,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7636,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7637,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,JOHNSTON Eoin,WILLIAMS Keith,JOHNSON Jeff,1,6
PP,Ballina High,7638,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7639,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7640,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7641,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7642,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Ballina High,7643,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,WILLIAMS Keith,JOHNSON Jeff,CADWALLADER Sharon,1,6
PP,Ballina High,7644,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7645,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7646,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7647,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7648,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7649,Formal,MP,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,JOHNSTON Eoin,CADWALLADER Sharon,1,6
PP,Ballina High,7650,Formal,MP,MCCARTHY Steve,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7651,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7652,Formal,MP,MCCARTHY Steve,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7653,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7654,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7655,Formal,MP,MCCARTHY Steve,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7656,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7657,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7658,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,6
PP,Ballina High,7659,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7660,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7661,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7662,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7663,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7664,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSTON Eoin,WILLIAMS Keith,JOHNSON Jeff,1,6
PP,Ballina High,7665,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Ballina High,7666,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,JOHNSTON Eoin,WILLIAMS Keith,MCCARTHY Steve,1,6
PP,Ballina High,7667,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7668,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,1,6
PP,Ballina High,7669,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7670,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7671,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7672,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7673,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,JOHNSTON Eoin,1,6
PP,Ballina High,7674,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7675,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7676,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7677,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7678,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,WILLIAMS Keith,MCCARTHY Steve,JOHNSON Jeff,1,6
PP,Ballina High,7679,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7680,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7681,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7682,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7683,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Ballina High,7684,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7685,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSTON Eoin,JOHNSON Jeff,WILLIAMS Keith,1,6
PP,Ballina High,7686,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7687,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7688,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7689,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,6
PP,Ballina High,7690,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7691,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7692,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,1,6
PP,Ballina High,7693,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7694,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7695,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Ballina High,7696,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7697,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7698,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,6
PP,Ballina High,7699,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Ballina High,7700,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,6
PP,Ballina High,7701,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7702,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7703,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7704,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7705,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Ballina High,7706,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7707,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7708,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7709,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Ballina High,7710,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7711,Formal,MP,JOHNSTON Eoin,MCCARTHY Steve,skipped,skipped,skipped,1,6
PP,Ballina High,7712,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7713,Formal,MP,JOHNSTON Eoin,MCCARTHY Steve,skipped,skipped,skipped,1,6
PP,Ballina High,7714,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7715,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Ballina High,7716,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,CADWALLADER Sharon,MCCARTHY Steve,WILLIAMS Keith,1,6
PP,Ballina High,7717,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7718,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,WILLIAMS Keith,JOHNSON Jeff,1,6
PP,Ballina High,7719,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,CADWALLADER Sharon,WILLIAMS Keith,skipped,1,6
PP,Ballina High,7720,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,6
PP,Ballina High,7721,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7722,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,6
PP,Ballina High,7723,Formal,MP,JOHNSTON Eoin,MCCARTHY Steve,skipped,skipped,skipped,1,6
PP,Ballina High,7724,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7725,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,JOHNSON Jeff,WILLIAMS Keith,skipped,1,6
PP,Ballina High,7726,Formal,MP,JOHNSTON Eoin,MCCARTHY Steve,skipped,skipped,skipped,1,6
PP,Ballina High,7727,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,6
PP,Ballina High,7728,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7729,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,WILLIAMS Keith,MCCARTHY Steve,JOHNSON Jeff,1,6
PP,Ballina High,7730,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7731,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7732,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7733,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7734,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7735,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7736,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,6
PP,Ballina High,7737,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7738,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7739,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7740,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,6
PP,Ballina High,7741,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,WILLIAMS Keith,JOHNSON Jeff,1,6
PP,Ballina High,7742,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7743,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7744,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7745,Formal,MP,JOHNSTON Eoin,WILLIAMS Keith,MCCARTHY Steve,CADWALLADER Sharon,JOHNSON Jeff,1,6
PP,Ballina High,7746,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7747,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7748,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7749,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7750,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,WILLIAMS Keith,CADWALLADER Sharon,1,6
PP,Ballina High,7751,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7752,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,JOHNSON Jeff,MCCARTHY Steve,WILLIAMS Keith,1,6
PP,Ballina High,7753,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7754,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7755,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Ballina High,7756,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7757,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7758,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,WILLIAMS Keith,1,6
PP,Ballina High,7759,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7760,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,WILLIAMS Keith,1,6
PP,Ballina High,7761,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7762,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
PP,Ballina High,7763,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7764,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7765,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7766,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
PP,Ballina High,7767,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7768,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7769,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7770,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7771,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7772,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7773,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,1,6
PP,Ballina High,7774,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7775,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7776,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,WILLIAMS Keith,CADWALLADER Sharon,1,6
PP,Ballina High,7777,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,6
PP,Ballina High,7778,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Ballina High,7779,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,6
PP,Ballina High,7780,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,1,6
PP,Ballina High,7781,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,1,6
