VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2
PR,Evans Head Pre-Poll,10959,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10960,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10961,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10962,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10963,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10964,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10965,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10966,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10967,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10968,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10969,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10970,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10971,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10972,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10973,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10974,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10975,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10976,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10977,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10978,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10979,Formal,MP,HAYES Robert,MUSTOW Robert
PR,Evans Head Pre-Poll,10980,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10981,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10982,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10983,Formal,MP,HAYES Robert,MUSTOW Robert
PR,Evans Head Pre-Poll,10984,Formal,MP,HAYES Robert,MUSTOW Robert
PR,Evans Head Pre-Poll,10985,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10986,Formal,MP,HAYES Robert,MUSTOW Robert
PR,Evans Head Pre-Poll,10987,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10988,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10989,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10990,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10991,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10992,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10993,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10994,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10995,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10996,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10997,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10998,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,10999,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11000,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11001,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11002,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11003,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11004,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11005,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11006,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11007,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11008,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11009,Formal,MP,HAYES Robert,MUSTOW Robert
PR,Evans Head Pre-Poll,11010,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11011,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11012,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11013,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11014,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11015,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11016,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11017,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11018,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11019,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11020,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11021,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11022,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11023,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11024,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11025,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11026,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11027,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11028,Formal,MP,HAYES Robert,skipped
PR,Evans Head Pre-Poll,11029,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,11030,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,11031,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,11032,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,11033,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Evans Head Pre-Poll,9895,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9896,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9897,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9898,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Evans Head Pre-Poll,9899,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9900,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9901,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9902,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9903,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9904,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9905,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9906,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9907,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9908,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9909,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9910,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9911,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9912,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9913,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9914,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9915,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9916,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9917,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9918,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9919,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9920,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9921,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9922,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9923,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9924,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9925,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9926,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9927,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9928,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9929,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9930,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9931,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9932,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9933,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9934,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9935,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9936,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9937,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9938,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9939,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9940,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9941,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9942,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9943,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9944,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Evans Head Pre-Poll,9945,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9946,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9947,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9948,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9949,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9950,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Evans Head Pre-Poll,9951,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9952,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9953,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9954,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9955,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9956,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9957,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9958,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9959,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9960,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9961,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9962,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9963,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9964,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9965,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9966,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9967,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9968,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9969,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9970,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9971,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9972,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9973,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9974,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9975,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9976,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9977,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9978,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9979,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9980,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9981,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9982,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9983,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9984,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9985,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9986,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9987,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9988,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9989,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9990,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9991,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9992,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9993,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9994,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9995,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9996,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9997,Formal,MP,MUSTOW Robert,HAYES Robert
PR,Evans Head Pre-Poll,9998,Formal,MP,MUSTOW Robert,skipped
PR,Evans Head Pre-Poll,9999,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11034,Formal,MP,HAYES Robert,skipped
Postal,Postal,11035,Formal,MP,HAYES Robert,skipped
Postal,Postal,11036,Formal,MP,HAYES Robert,skipped
Postal,Postal,11037,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11038,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11039,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11040,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11041,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11042,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11043,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11044,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11045,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11046,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11047,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11048,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11049,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11050,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11051,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11052,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11053,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11054,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11055,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11056,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11057,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11058,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11059,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11060,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11061,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11062,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11063,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11064,Formal,MP,MUSTOW Robert,HAYES Robert
Postal,Postal,11065,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11066,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11067,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11068,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11069,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11070,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11071,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11072,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11073,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11074,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11075,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11076,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11077,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11078,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11079,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11080,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11081,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11082,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11083,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11084,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11085,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11086,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11087,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11088,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11089,Formal,MP,HAYES Robert,skipped
Postal,Postal,11090,Formal,MP,HAYES Robert,skipped
Postal,Postal,11091,Formal,MP,HAYES Robert,skipped
Postal,Postal,11092,Formal,MP,HAYES Robert,skipped
Postal,Postal,11093,Formal,MP,HAYES Robert,skipped
Postal,Postal,11094,Formal,MP,HAYES Robert,skipped
Postal,Postal,11095,Formal,MP,HAYES Robert,skipped
Postal,Postal,11096,Formal,MP,HAYES Robert,skipped
Postal,Postal,11097,Formal,MP,HAYES Robert,skipped
Postal,Postal,11098,Formal,MP,HAYES Robert,skipped
Postal,Postal,11099,Formal,MP,HAYES Robert,skipped
Postal,Postal,11100,Formal,MP,HAYES Robert,skipped
Postal,Postal,11101,Formal,MP,HAYES Robert,skipped
Postal,Postal,11102,Formal,MP,HAYES Robert,skipped
Postal,Postal,11103,Formal,MP,HAYES Robert,skipped
Postal,Postal,11104,Formal,MP,HAYES Robert,skipped
Postal,Postal,11105,Formal,MP,HAYES Robert,skipped
Postal,Postal,11106,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11107,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11108,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11109,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11110,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11111,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11112,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11113,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11114,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11115,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11116,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11117,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11118,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11119,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11120,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11121,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11122,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11123,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11124,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11125,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11126,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11127,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11128,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11129,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11130,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11131,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11132,Formal,MP,HAYES Robert,skipped
Postal,Postal,11133,Formal,MP,HAYES Robert,skipped
Postal,Postal,11134,Formal,MP,HAYES Robert,skipped
Postal,Postal,11135,Formal,MP,HAYES Robert,skipped
Postal,Postal,11136,Formal,MP,HAYES Robert,skipped
Postal,Postal,11137,Formal,MP,HAYES Robert,skipped
Postal,Postal,11138,Formal,MP,HAYES Robert,skipped
Postal,Postal,11139,Formal,MP,HAYES Robert,skipped
Postal,Postal,11140,Formal,MP,HAYES Robert,skipped
Postal,Postal,11141,Formal,MP,HAYES Robert,skipped
Postal,Postal,11142,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11143,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11144,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11145,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11146,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11147,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11148,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11149,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11150,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11151,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11152,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11153,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11154,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11155,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11156,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11157,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11158,Formal,MP,HAYES Robert,skipped
Postal,Postal,11159,Formal,MP,HAYES Robert,skipped
Postal,Postal,11160,Formal,MP,HAYES Robert,skipped
Postal,Postal,11161,Formal,MP,HAYES Robert,skipped
Postal,Postal,11162,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11163,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11164,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11165,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11166,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11167,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11168,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11169,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11170,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11171,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11172,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11173,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11174,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11175,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11176,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11177,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11178,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11179,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11180,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11181,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11182,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11183,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11184,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11185,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11186,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11187,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11188,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11189,Formal,MP,MUSTOW Robert,HAYES Robert
Postal,Postal,11190,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11191,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11192,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11193,Formal,MP,HAYES Robert,skipped
Postal,Postal,11194,Formal,MP,HAYES Robert,skipped
Postal,Postal,11195,Formal,MP,HAYES Robert,skipped
Postal,Postal,11196,Formal,MP,HAYES Robert,skipped
Postal,Postal,11197,Formal,MP,HAYES Robert,skipped
Postal,Postal,11198,Formal,MP,HAYES Robert,skipped
Postal,Postal,11199,Formal,MP,HAYES Robert,skipped
Postal,Postal,11200,Formal,MP,HAYES Robert,skipped
Postal,Postal,11201,Formal,MP,HAYES Robert,skipped
Postal,Postal,11202,Formal,MP,HAYES Robert,skipped
Postal,Postal,11203,Formal,MP,HAYES Robert,skipped
Postal,Postal,11204,Formal,MP,HAYES Robert,skipped
Postal,Postal,11205,Formal,MP,HAYES Robert,skipped
Postal,Postal,11206,Formal,MP,HAYES Robert,skipped
Postal,Postal,11207,Formal,MP,HAYES Robert,skipped
Postal,Postal,11208,Formal,MP,HAYES Robert,skipped
Postal,Postal,11209,Formal,MP,HAYES Robert,skipped
Postal,Postal,11210,Formal,MP,HAYES Robert,skipped
Postal,Postal,11211,Formal,MP,HAYES Robert,skipped
Postal,Postal,11212,Formal,MP,HAYES Robert,MUSTOW Robert
Postal,Postal,11213,Formal,MP,HAYES Robert,skipped
Postal,Postal,11214,Formal,MP,HAYES Robert,skipped
Postal,Postal,11215,Formal,MP,HAYES Robert,skipped
Postal,Postal,11216,Formal,MP,HAYES Robert,skipped
Postal,Postal,11217,Formal,MP,HAYES Robert,skipped
Postal,Postal,11218,Formal,MP,HAYES Robert,skipped
Postal,Postal,11219,Formal,MP,HAYES Robert,skipped
Postal,Postal,11220,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11221,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11222,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11223,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11224,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11225,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11226,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11227,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11228,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11229,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11230,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11231,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11232,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11233,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11234,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11235,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11236,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11237,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11238,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11239,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11240,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11241,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11242,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11243,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11244,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11245,Formal,MP,MUSTOW Robert,HAYES Robert
Postal,Postal,11246,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11247,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11248,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11249,Formal,MP,MUSTOW Robert,skipped
Postal,Postal,11250,Formal,MP,MUSTOW Robert,skipped
