VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5
iVote,Enrolment/NAMAV,12872,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12873,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12874,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12875,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12876,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12877,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12878,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12879,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12880,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12881,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12882,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12883,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12884,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12885,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12886,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12887,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12888,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12889,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12890,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12891,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12892,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12893,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12894,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12895,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12896,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12897,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12898,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12899,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12900,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12901,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12902,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12903,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12904,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12905,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12906,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12907,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12908,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12909,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12910,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12911,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12912,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12913,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12914,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12915,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12916,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12917,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12918,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12919,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12920,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12921,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12922,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12923,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12924,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12925,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12926,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12927,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12928,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12929,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12930,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12931,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12932,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12933,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12934,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12935,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12936,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12937,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12938,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12939,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12940,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12941,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12942,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12943,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12944,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12945,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12946,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12947,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12948,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12949,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12950,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12951,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12952,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12953,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12954,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12955,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12956,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12957,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12958,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12959,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12960,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12961,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12962,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12963,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12964,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12965,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12966,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12967,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12968,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12969,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12970,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12971,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12972,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12973,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12974,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12975,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12976,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12977,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12978,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12979,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12980,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12981,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12982,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12983,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12984,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12985,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12986,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12987,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12988,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12989,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12990,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12991,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12992,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12993,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12994,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12995,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12996,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12997,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12998,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,12999,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13000,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13001,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13002,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13003,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13004,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13005,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13006,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13007,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13008,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13009,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13010,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13011,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13012,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13013,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13014,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13015,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13016,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13017,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13018,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13019,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13020,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13021,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13022,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13023,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13024,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13025,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13026,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13027,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13028,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13029,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13030,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13031,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13032,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13033,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13034,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13035,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13036,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13037,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13038,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13039,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13040,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13041,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13042,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13043,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13044,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13045,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13046,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13047,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13048,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13049,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13050,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13051,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13052,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13053,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13054,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13055,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13056,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13057,Formal,MP,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),NAPOLI Anne,CURRAN Doug,ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13058,Formal,MP,MERCURI Rina,CURRAN Doug,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13059,Formal,MP,MERCURI Rina,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),skipped,skipped
iVote,Enrolment/NAMAV,13060,Formal,MP,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),CURRAN Doug,NAPOLI Anne,ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13061,Formal,MP,MERCURI Rina,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),NAPOLI Anne,ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13062,Formal,MP,MERCURI Rina,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino,NAPOLI Anne
iVote,Enrolment/NAMAV,13063,Formal,MP,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),CURRAN Doug,NAPOLI Anne,ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13064,Formal,MP,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),CURRAN Doug,ZAPPACOSTA Dino,NAPOLI Anne
iVote,Enrolment/NAMAV,13065,Formal,MP,MERCURI Rina,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),CURRAN Doug,ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13066,Formal,MP,MERCURI Rina,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),NAPOLI Anne,ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13067,Formal,MP,MERCURI Rina,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),CURRAN Doug,ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13068,Formal,MP,MERCURI Rina,NAPOLI Anne,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13069,Formal,MP,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),CURRAN Doug,ZAPPACOSTA Dino,NAPOLI Anne
iVote,Enrolment/NAMAV,13070,Formal,MP,MERCURI Rina,NAPOLI Anne,ZAPPACOSTA Dino,LA ROCCA Mariacarmina (Carmel),CURRAN Doug
iVote,Enrolment/NAMAV,13071,Formal,MP,MERCURI Rina,CURRAN Doug,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13072,Formal,MP,MERCURI Rina,CURRAN Doug,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13073,Formal,MP,MERCURI Rina,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino,CURRAN Doug
iVote,Enrolment/NAMAV,13074,Formal,MP,MERCURI Rina,ZAPPACOSTA Dino,CURRAN Doug,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel)
iVote,Enrolment/NAMAV,13075,Formal,MP,MERCURI Rina,CURRAN Doug,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13076,Formal,MP,MERCURI Rina,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),NAPOLI Anne,ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13077,Formal,MP,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),NAPOLI Anne,ZAPPACOSTA Dino,CURRAN Doug
iVote,Enrolment/NAMAV,13078,Formal,MP,MERCURI Rina,NAPOLI Anne,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13079,Formal,MP,MERCURI Rina,ZAPPACOSTA Dino,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),CURRAN Doug
iVote,Enrolment/NAMAV,13080,Formal,MP,MERCURI Rina,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),skipped,skipped
iVote,Enrolment/NAMAV,13081,Formal,MP,MERCURI Rina,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),CURRAN Doug,ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13082,Formal,MP,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),NAPOLI Anne,CURRAN Doug,ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13083,Formal,MP,MERCURI Rina,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),NAPOLI Anne,ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13084,Formal,MP,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino,CURRAN Doug,NAPOLI Anne
iVote,Enrolment/NAMAV,13085,Formal,MP,MERCURI Rina,CURRAN Doug,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13086,Formal,MP,MERCURI Rina,NAPOLI Anne,skipped,skipped,skipped
iVote,Enrolment/NAMAV,13087,Formal,MP,MERCURI Rina,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino,NAPOLI Anne
iVote,Enrolment/NAMAV,13088,Formal,MP,MERCURI Rina,CURRAN Doug,NAPOLI Anne,ZAPPACOSTA Dino,LA ROCCA Mariacarmina (Carmel)
iVote,Enrolment/NAMAV,13089,Formal,MP,MERCURI Rina,CURRAN Doug,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13090,Formal,MP,MERCURI Rina,ZAPPACOSTA Dino,LA ROCCA Mariacarmina (Carmel),CURRAN Doug,skipped
iVote,Enrolment/NAMAV,13091,Formal,MP,MERCURI Rina,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino,CURRAN Doug
iVote,Enrolment/NAMAV,13092,Formal,MP,MERCURI Rina,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino,NAPOLI Anne
iVote,Enrolment/NAMAV,13093,Formal,MP,MERCURI Rina,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino,CURRAN Doug
iVote,Enrolment/NAMAV,13094,Formal,MP,MERCURI Rina,ZAPPACOSTA Dino,NAPOLI Anne,CURRAN Doug,LA ROCCA Mariacarmina (Carmel)
iVote,Enrolment/NAMAV,13095,Formal,MP,MERCURI Rina,CURRAN Doug,NAPOLI Anne,ZAPPACOSTA Dino,LA ROCCA Mariacarmina (Carmel)
iVote,Enrolment/NAMAV,13096,Formal,MP,MERCURI Rina,NAPOLI Anne,CURRAN Doug,skipped,skipped
iVote,Enrolment/NAMAV,13097,Formal,MP,MERCURI Rina,NAPOLI Anne,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13098,Formal,MP,MERCURI Rina,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),skipped,skipped
iVote,Enrolment/NAMAV,13099,Formal,MP,MERCURI Rina,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),CURRAN Doug,ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13100,Formal,MP,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),NAPOLI Anne,CURRAN Doug,ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13101,Formal,MP,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),NAPOLI Anne,CURRAN Doug,ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13102,Formal,MP,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),NAPOLI Anne,ZAPPACOSTA Dino,CURRAN Doug
iVote,Enrolment/NAMAV,13103,Formal,MP,MERCURI Rina,CURRAN Doug,NAPOLI Anne,skipped,skipped
iVote,Enrolment/NAMAV,13104,Formal,MP,MERCURI Rina,NAPOLI Anne,ZAPPACOSTA Dino,LA ROCCA Mariacarmina (Carmel),CURRAN Doug
iVote,Enrolment/NAMAV,13105,Formal,MP,MERCURI Rina,NAPOLI Anne,CURRAN Doug,ZAPPACOSTA Dino,LA ROCCA Mariacarmina (Carmel)
iVote,Enrolment/NAMAV,13106,Formal,MP,MERCURI Rina,NAPOLI Anne,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13107,Formal,MP,MERCURI Rina,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),NAPOLI Anne,skipped
iVote,Enrolment/NAMAV,13108,Formal,MP,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),NAPOLI Anne,CURRAN Doug,ZAPPACOSTA Dino
iVote,Enrolment/NAMAV,13109,Formal,MP,MERCURI Rina,NAPOLI Anne,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino
