,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,numSeats,numCands
22300,PR,Cessnock RO Office,24632,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
22301,PR,Cessnock RO Office,24633,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
22302,PR,Cessnock RO Office,24634,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
22303,PR,Cessnock RO Office,24635,Formal,MP,MURRAY Janet,SUVAAL Jay,MOORES John,OLSEN Ian,1,4
22304,PR,Cessnock RO Office,24636,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
22305,PR,Cessnock RO Office,24637,Formal,MP,MURRAY Janet,SUVAAL Jay,MOORES John,OLSEN Ian,1,4
22306,PR,Cessnock RO Office,24638,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
22307,PR,Cessnock RO Office,24639,Formal,MP,MURRAY Janet,SUVAAL Jay,MOORES John,OLSEN Ian,1,4
22308,PR,Cessnock RO Office,24640,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
22309,PR,Cessnock RO Office,24641,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
22310,PR,Cessnock RO Office,24642,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
22311,PR,Cessnock RO Office,24643,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
22312,PR,Cessnock RO Office,24644,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
22313,PR,Cessnock RO Office,24645,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
22314,PR,Cessnock RO Office,24646,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
22315,PR,Cessnock RO Office,24647,Formal,MP,MURRAY Janet,OLSEN Ian,MOORES John,SUVAAL Jay,1,4
22316,PR,Cessnock RO Office,24648,Formal,MP,MURRAY Janet,SUVAAL Jay,MOORES John,OLSEN Ian,1,4
22317,PR,Cessnock RO Office,24649,Formal,MP,MURRAY Janet,OLSEN Ian,MOORES John,SUVAAL Jay,1,4
22318,PR,Cessnock RO Office,24650,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22319,PR,Cessnock RO Office,24651,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22320,PR,Cessnock RO Office,24652,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22321,PR,Cessnock RO Office,24653,Formal,MP,OLSEN Ian,SUVAAL Jay,skipped,skipped,1,4
22322,PR,Cessnock RO Office,24654,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
22323,PR,Cessnock RO Office,24655,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22324,PR,Cessnock RO Office,24656,Formal,MP,OLSEN Ian,MOORES John,MURRAY Janet,SUVAAL Jay,1,4
22325,PR,Cessnock RO Office,24657,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22326,PR,Cessnock RO Office,24658,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22327,PR,Cessnock RO Office,24659,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
22328,PR,Cessnock RO Office,24660,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22329,PR,Cessnock RO Office,24661,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22330,PR,Cessnock RO Office,24662,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22331,PR,Cessnock RO Office,24663,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22332,PR,Cessnock RO Office,24664,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22333,PR,Cessnock RO Office,24665,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22334,PR,Cessnock RO Office,24666,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
22335,PR,Cessnock RO Office,24667,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22336,PR,Cessnock RO Office,24668,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22337,PR,Cessnock RO Office,24669,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22338,PR,Cessnock RO Office,24670,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
22339,PR,Cessnock RO Office,24671,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22340,PR,Cessnock RO Office,24672,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22341,PR,Cessnock RO Office,24673,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
22342,PR,Cessnock RO Office,24674,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22343,PR,Cessnock RO Office,24675,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22344,PR,Cessnock RO Office,24676,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22345,PR,Cessnock RO Office,24677,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
22346,PR,Cessnock RO Office,24678,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22347,PR,Cessnock RO Office,24679,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22348,PR,Cessnock RO Office,24680,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22349,PR,Cessnock RO Office,24681,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
22350,PR,Cessnock RO Office,24682,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22351,PR,Cessnock RO Office,24683,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
22352,PR,Cessnock RO Office,24684,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22353,PR,Cessnock RO Office,24685,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22354,PR,Cessnock RO Office,24686,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22355,PR,Cessnock RO Office,24687,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22356,PR,Cessnock RO Office,24688,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22357,PR,Cessnock RO Office,24689,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22358,PR,Cessnock RO Office,24690,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22359,PR,Cessnock RO Office,24691,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22360,PR,Cessnock RO Office,24692,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22361,PR,Cessnock RO Office,24693,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22362,PR,Cessnock RO Office,24694,Formal,MP,OLSEN Ian,MURRAY Janet,skipped,skipped,1,4
22363,PR,Cessnock RO Office,24695,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22364,PR,Cessnock RO Office,24696,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22365,PR,Cessnock RO Office,24697,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22366,PR,Cessnock RO Office,24698,Formal,MP,OLSEN Ian,MOORES John,MURRAY Janet,SUVAAL Jay,1,4
22367,PR,Cessnock RO Office,24699,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22368,PR,Cessnock RO Office,24700,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22369,PR,Cessnock RO Office,24701,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22370,PR,Cessnock RO Office,24702,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
22371,PR,Cessnock RO Office,24703,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22372,PR,Cessnock RO Office,24704,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22373,PR,Cessnock RO Office,24705,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22374,PR,Cessnock RO Office,24706,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22375,PR,Cessnock RO Office,24707,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
22376,PR,Cessnock RO Office,24708,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22377,PR,Cessnock RO Office,24709,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22378,PR,Cessnock RO Office,24710,Formal,MP,OLSEN Ian,MOORES John,MURRAY Janet,SUVAAL Jay,1,4
22379,PR,Cessnock RO Office,24711,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22380,PR,Cessnock RO Office,24712,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
22381,PR,Cessnock RO Office,24713,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22382,PR,Cessnock RO Office,24714,Formal,MP,OLSEN Ian,MOORES John,MURRAY Janet,SUVAAL Jay,1,4
22383,PR,Cessnock RO Office,24715,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22384,PR,Cessnock RO Office,24716,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22385,PR,Cessnock RO Office,24717,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22386,PR,Cessnock RO Office,24718,Formal,MP,OLSEN Ian,MURRAY Janet,MOORES John,SUVAAL Jay,1,4
22387,PR,Cessnock RO Office,24719,Formal,MP,OLSEN Ian,MOORES John,MURRAY Janet,SUVAAL Jay,1,4
22388,PR,Cessnock RO Office,24720,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22389,PR,Cessnock RO Office,24721,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22390,PR,Cessnock RO Office,24722,Formal,MP,OLSEN Ian,MURRAY Janet,MOORES John,SUVAAL Jay,1,4
22391,PR,Cessnock RO Office,24723,Formal,MP,OLSEN Ian,MURRAY Janet,MOORES John,SUVAAL Jay,1,4
22392,PR,Cessnock RO Office,24724,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22393,PR,Cessnock RO Office,24725,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22394,PR,Cessnock RO Office,24726,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22395,PR,Cessnock RO Office,24727,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22396,PR,Cessnock RO Office,24728,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22397,PR,Cessnock RO Office,24729,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22398,PR,Cessnock RO Office,24730,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22399,PR,Cessnock RO Office,24731,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22400,PR,Cessnock RO Office,24732,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22401,PR,Cessnock RO Office,24733,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
22402,PR,Cessnock RO Office,24734,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22403,PR,Cessnock RO Office,24735,Formal,MP,OLSEN Ian,MOORES John,MURRAY Janet,SUVAAL Jay,1,4
22404,PR,Cessnock RO Office,24736,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22405,PR,Cessnock RO Office,24737,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22406,PR,Cessnock RO Office,24738,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
22407,PR,Cessnock RO Office,24739,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22408,PR,Cessnock RO Office,24740,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22409,PR,Cessnock RO Office,24741,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
22410,PR,Cessnock RO Office,24742,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
22411,PR,Cessnock RO Office,24743,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
22412,PR,Cessnock RO Office,24744,Formal,MP,OLSEN Ian,MURRAY Janet,skipped,skipped,1,4
22413,PR,Cessnock RO Office,24745,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22414,PR,Cessnock RO Office,24746,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22415,PR,Cessnock RO Office,24747,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
22416,PR,Cessnock RO Office,24748,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
22417,PR,Cessnock RO Office,24749,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22418,PR,Cessnock RO Office,24750,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22419,PR,Cessnock RO Office,24751,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22420,PR,Cessnock RO Office,24752,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22421,PR,Cessnock RO Office,24753,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22422,PR,Cessnock RO Office,24754,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22423,PR,Cessnock RO Office,24755,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
22424,PR,Cessnock RO Office,24756,Formal,MP,OLSEN Ian,SUVAAL Jay,skipped,skipped,1,4
22425,PR,Cessnock RO Office,24757,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22426,PR,Cessnock RO Office,24758,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22427,PR,Cessnock RO Office,24759,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22428,PR,Cessnock RO Office,24760,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
22429,PR,Cessnock RO Office,24761,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22430,PR,Cessnock RO Office,24762,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22431,PR,Cessnock RO Office,24763,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
22432,PR,Cessnock RO Office,24764,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
22433,PR,Cessnock RO Office,24765,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22434,PR,Cessnock RO Office,24766,Formal,MP,OLSEN Ian,MOORES John,skipped,skipped,1,4
22435,PR,Cessnock RO Office,24767,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22436,PR,Cessnock RO Office,24768,Formal,MP,OLSEN Ian,MURRAY Janet,MOORES John,SUVAAL Jay,1,4
22437,PR,Cessnock RO Office,24769,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22438,PR,Cessnock RO Office,24770,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22439,PR,Cessnock RO Office,24771,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22440,PR,Cessnock RO Office,24772,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22441,PR,Cessnock RO Office,24773,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
22442,PR,Cessnock RO Office,24774,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22443,PR,Cessnock RO Office,24775,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22444,PR,Cessnock RO Office,24776,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22445,PR,Cessnock RO Office,24777,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
22446,PR,Cessnock RO Office,24778,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22447,PR,Cessnock RO Office,24779,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22448,PR,Cessnock RO Office,24780,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22449,PR,Cessnock RO Office,24781,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22450,PR,Cessnock RO Office,24782,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22451,PR,Cessnock RO Office,24783,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22452,PR,Cessnock RO Office,24784,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22453,PR,Cessnock RO Office,24785,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
22454,PR,Cessnock RO Office,24786,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
22455,PR,Cessnock RO Office,24787,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22456,PR,Cessnock RO Office,24788,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22457,PR,Cessnock RO Office,24789,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22458,PR,Cessnock RO Office,24790,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22459,PR,Cessnock RO Office,24791,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22460,PR,Cessnock RO Office,24792,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22461,PR,Cessnock RO Office,24793,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
22462,PR,Cessnock RO Office,24794,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22463,PR,Cessnock RO Office,24795,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22464,PR,Cessnock RO Office,24796,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
22465,PR,Cessnock RO Office,24797,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
22466,PR,Cessnock RO Office,24798,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
22467,PR,Cessnock RO Office,24799,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22468,PR,Cessnock RO Office,24800,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22469,PR,Cessnock RO Office,24801,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22470,PR,Cessnock RO Office,24802,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22471,PR,Cessnock RO Office,24803,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22472,PR,Cessnock RO Office,24804,Formal,MP,OLSEN Ian,MURRAY Janet,MOORES John,SUVAAL Jay,1,4
22473,PR,Cessnock RO Office,24805,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
22474,PR,Cessnock RO Office,24806,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22475,PR,Cessnock RO Office,24807,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22476,PR,Cessnock RO Office,24808,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22477,PR,Cessnock RO Office,24809,Formal,MP,OLSEN Ian,MOORES John,MURRAY Janet,SUVAAL Jay,1,4
22478,PR,Cessnock RO Office,24810,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22479,PR,Cessnock RO Office,24811,Formal,MP,OLSEN Ian,MURRAY Janet,MOORES John,SUVAAL Jay,1,4
22480,PR,Cessnock RO Office,24812,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22481,PR,Cessnock RO Office,24813,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22482,PR,Cessnock RO Office,24814,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
22483,PR,Cessnock RO Office,24815,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22484,PR,Cessnock RO Office,24816,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22485,PR,Cessnock RO Office,24817,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22486,PR,Cessnock RO Office,24818,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
22487,PR,Cessnock RO Office,24819,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22488,PR,Cessnock RO Office,24820,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22489,PR,Cessnock RO Office,24821,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22490,PR,Cessnock RO Office,24822,Formal,MP,OLSEN Ian,SUVAAL Jay,skipped,skipped,1,4
22491,PR,Cessnock RO Office,24823,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22492,PR,Cessnock RO Office,24824,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22493,PR,Cessnock RO Office,24825,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22494,PR,Cessnock RO Office,24826,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22495,PR,Cessnock RO Office,24827,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
22496,PR,Cessnock RO Office,24828,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
22497,PR,Cessnock RO Office,24829,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
22498,PR,Cessnock RO Office,24830,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22499,PR,Cessnock RO Office,24831,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22500,PR,Cessnock RO Office,24832,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22501,PR,Cessnock RO Office,24833,Formal,MP,OLSEN Ian,MOORES John,MURRAY Janet,SUVAAL Jay,1,4
22502,PR,Cessnock RO Office,24834,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22503,PR,Cessnock RO Office,24835,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22504,PR,Cessnock RO Office,24836,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
22505,PR,Cessnock RO Office,24837,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22506,PR,Cessnock RO Office,24838,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
22507,PR,Cessnock RO Office,24839,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
22508,PR,Cessnock RO Office,24840,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
22509,PR,Cessnock RO Office,24841,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22510,PR,Cessnock RO Office,24842,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22511,PR,Cessnock RO Office,24843,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22512,PR,Cessnock RO Office,24844,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,skipped,1,4
22513,PR,Cessnock RO Office,24845,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
22514,PR,Cessnock RO Office,24846,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22515,PR,Cessnock RO Office,24847,Formal,MP,OLSEN Ian,MOORES John,MURRAY Janet,SUVAAL Jay,1,4
22516,PR,Cessnock RO Office,24848,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22517,PR,Cessnock RO Office,24849,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22518,PR,Cessnock RO Office,24850,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
22519,PR,Cessnock RO Office,24851,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
22520,PR,Cessnock RO Office,24852,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22521,PR,Cessnock RO Office,24853,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
22522,PR,Cessnock RO Office,24854,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
22523,PR,Cessnock RO Office,24855,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22524,PR,Cessnock RO Office,24856,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22525,PR,Cessnock RO Office,24857,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22526,PR,Cessnock RO Office,24858,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22527,PR,Cessnock RO Office,24859,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
22528,PR,Cessnock RO Office,24860,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22529,PR,Cessnock RO Office,24861,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
22530,PR,Cessnock RO Office,24862,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22531,PR,Cessnock RO Office,24863,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22532,PR,Cessnock RO Office,24864,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22533,PR,Cessnock RO Office,24865,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22534,PR,Cessnock RO Office,24866,Formal,MP,OLSEN Ian,MOORES John,MURRAY Janet,SUVAAL Jay,1,4
22535,PR,Cessnock RO Office,24867,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
22536,PR,Cessnock RO Office,24868,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22537,PR,Cessnock RO Office,24869,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
22538,PR,Cessnock RO Office,24870,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22539,PR,Cessnock RO Office,24871,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22540,PR,Cessnock RO Office,24872,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22541,PR,Cessnock RO Office,24873,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
22542,PR,Cessnock RO Office,24874,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
22543,PR,Cessnock RO Office,24875,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22544,PR,Cessnock RO Office,24876,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
22545,PR,Cessnock RO Office,24877,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22546,PR,Cessnock RO Office,24878,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22547,PR,Cessnock RO Office,24879,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22548,PR,Cessnock RO Office,24880,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22549,PR,Cessnock RO Office,24881,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
22550,PR,Cessnock RO Office,24882,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
22551,PR,Cessnock RO Office,24883,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
22552,PR,Cessnock RO Office,24884,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
