VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,rank6
Enrolment/NAMAV,Enrolment/NAMAV,24967,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,HEALEY Patrick,ROB Big,KRIEG Steve
Enrolment/NAMAV,Enrolment/NAMAV,24968,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24969,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24970,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24971,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,HEALEY Patrick,ROB Big,KRIEG Steve
Enrolment/NAMAV,Enrolment/NAMAV,24972,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,KRIEG Steve,HEALEY Patrick,ROB Big
Enrolment/NAMAV,Enrolment/NAMAV,24973,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,HEALEY Patrick,KRIEG Steve,ROB Big
Enrolment/NAMAV,Enrolment/NAMAV,24974,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24975,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,HEALEY Patrick,KRIEG Steve,ROB Big
Enrolment/NAMAV,Enrolment/NAMAV,24976,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24977,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,HEALEY Patrick,KRIEG Steve,ROB Big
Enrolment/NAMAV,Enrolment/NAMAV,24978,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24979,Formal,MP,GRINDON-EKINS Vanessa,HEALEY Patrick,COOK Darlene,BIRD Elly,KRIEG Steve,ROB Big
Enrolment/NAMAV,Enrolment/NAMAV,24980,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24981,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,KRIEG Steve,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24982,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,HEALEY Patrick,ROB Big,KRIEG Steve
Enrolment/NAMAV,Enrolment/NAMAV,24983,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24984,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24985,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24986,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24987,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24988,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24989,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24990,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24991,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24992,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24993,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24994,Formal,MP,KRIEG Steve,HEALEY Patrick,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24995,Formal,MP,KRIEG Steve,HEALEY Patrick,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa,ROB Big
Enrolment/NAMAV,Enrolment/NAMAV,24996,Formal,MP,KRIEG Steve,HEALEY Patrick,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,ROB Big
Enrolment/NAMAV,Enrolment/NAMAV,24997,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa
Enrolment/NAMAV,Enrolment/NAMAV,24998,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,24999,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25000,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25001,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25002,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25003,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25004,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25005,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25006,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25007,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25008,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25009,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25010,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25011,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly
Enrolment/NAMAV,Enrolment/NAMAV,25012,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25013,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25014,Formal,MP,KRIEG Steve,ROB Big,COOK Darlene,BIRD Elly,HEALEY Patrick,GRINDON-EKINS Vanessa
Enrolment/NAMAV,Enrolment/NAMAV,25015,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25016,Formal,MP,KRIEG Steve,BIRD Elly,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,ROB Big
Enrolment/NAMAV,Enrolment/NAMAV,25017,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25018,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25019,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25020,Formal,MP,KRIEG Steve,COOK Darlene,ROB Big,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25021,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25022,Formal,MP,KRIEG Steve,BIRD Elly,COOK Darlene,ROB Big,GRINDON-EKINS Vanessa,HEALEY Patrick
Enrolment/NAMAV,Enrolment/NAMAV,25023,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25024,Formal,MP,KRIEG Steve,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa,HEALEY Patrick,ROB Big
Enrolment/NAMAV,Enrolment/NAMAV,25025,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25026,Formal,MP,KRIEG Steve,BIRD Elly,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25027,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25028,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25029,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25030,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25031,Formal,MP,KRIEG Steve,BIRD Elly,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,ROB Big
Enrolment/NAMAV,Enrolment/NAMAV,25032,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25033,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25034,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25035,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25036,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25037,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25038,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25039,Formal,MP,ROB Big,GRINDON-EKINS Vanessa,HEALEY Patrick,COOK Darlene,KRIEG Steve,BIRD Elly
Enrolment/NAMAV,Enrolment/NAMAV,25040,Formal,MP,ROB Big,COOK Darlene,KRIEG Steve,HEALEY Patrick,GRINDON-EKINS Vanessa,BIRD Elly
Enrolment/NAMAV,Enrolment/NAMAV,25041,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25042,Formal,MP,ROB Big,KRIEG Steve,BIRD Elly,GRINDON-EKINS Vanessa,HEALEY Patrick,COOK Darlene
Enrolment/NAMAV,Enrolment/NAMAV,25043,Formal,MP,ROB Big,KRIEG Steve,COOK Darlene,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa
Enrolment/NAMAV,Enrolment/NAMAV,25044,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25045,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25046,Formal,MP,ROB Big,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25047,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25048,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25049,Formal,MP,ROB Big,KRIEG Steve,COOK Darlene,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa
Enrolment/NAMAV,Enrolment/NAMAV,25050,Formal,MP,ROB Big,KRIEG Steve,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly
Enrolment/NAMAV,Enrolment/NAMAV,25051,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25052,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25053,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25054,Formal,MP,ROB Big,COOK Darlene,KRIEG Steve,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa
Enrolment/NAMAV,Enrolment/NAMAV,25055,Formal,MP,ROB Big,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25056,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25057,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25058,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25059,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25060,Formal,MP,ROB Big,COOK Darlene,KRIEG Steve,HEALEY Patrick,GRINDON-EKINS Vanessa,BIRD Elly
Enrolment/NAMAV,Enrolment/NAMAV,25061,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25062,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25063,Formal,MP,ROB Big,KRIEG Steve,GRINDON-EKINS Vanessa,BIRD Elly,HEALEY Patrick,COOK Darlene
Enrolment/NAMAV,Enrolment/NAMAV,25064,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25065,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,KRIEG Steve,HEALEY Patrick,BIRD Elly,ROB Big
Enrolment/NAMAV,Enrolment/NAMAV,25066,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25067,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25068,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25069,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,KRIEG Steve,HEALEY Patrick,ROB Big
Enrolment/NAMAV,Enrolment/NAMAV,25070,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25071,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25072,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25073,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25074,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25075,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25076,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25077,Formal,MP,GRINDON-EKINS Vanessa,KRIEG Steve,COOK Darlene,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25078,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25079,Formal,MP,GRINDON-EKINS Vanessa,ROB Big,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25080,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25081,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25082,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25083,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25084,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25085,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25086,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25087,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25088,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,HEALEY Patrick,KRIEG Steve,ROB Big
Enrolment/NAMAV,Enrolment/NAMAV,25089,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,COOK Darlene,HEALEY Patrick,BIRD Elly,ROB Big
Enrolment/NAMAV,Enrolment/NAMAV,25090,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25091,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,BIRD Elly,ROB Big,GRINDON-EKINS Vanessa
Enrolment/NAMAV,Enrolment/NAMAV,25092,Formal,MP,KRIEG Steve,HEALEY Patrick,GRINDON-EKINS Vanessa,ROB Big,BIRD Elly,COOK Darlene
Enrolment/NAMAV,Enrolment/NAMAV,25093,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene
Enrolment/NAMAV,Enrolment/NAMAV,25094,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25095,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25096,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25097,Formal,MP,KRIEG Steve,ROB Big,BIRD Elly,GRINDON-EKINS Vanessa,HEALEY Patrick,COOK Darlene
Enrolment/NAMAV,Enrolment/NAMAV,25098,Formal,MP,KRIEG Steve,ROB Big,BIRD Elly,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa
Enrolment/NAMAV,Enrolment/NAMAV,25099,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene
Enrolment/NAMAV,Enrolment/NAMAV,25100,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25101,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25102,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25103,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25104,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25105,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25106,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25107,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25108,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25109,Formal,MP,KRIEG Steve,ROB Big,COOK Darlene,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa
Enrolment/NAMAV,Enrolment/NAMAV,25110,Formal,MP,KRIEG Steve,COOK Darlene,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25111,Formal,MP,KRIEG Steve,COOK Darlene,GRINDON-EKINS Vanessa,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25112,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25113,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25114,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25115,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25116,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25117,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25118,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25119,Formal,MP,KRIEG Steve,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa,HEALEY Patrick,ROB Big
Enrolment/NAMAV,Enrolment/NAMAV,25120,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25121,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25122,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25123,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25124,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25125,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25126,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,ROB Big,BIRD Elly,GRINDON-EKINS Vanessa
Enrolment/NAMAV,Enrolment/NAMAV,25127,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25128,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25129,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25130,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25131,Formal,MP,KRIEG Steve,ROB Big,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,BIRD Elly
Enrolment/NAMAV,Enrolment/NAMAV,25132,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa
Enrolment/NAMAV,Enrolment/NAMAV,25133,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25134,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa
Enrolment/NAMAV,Enrolment/NAMAV,25135,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25136,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,HEALEY Patrick,COOK Darlene,BIRD Elly,ROB Big
Enrolment/NAMAV,Enrolment/NAMAV,25137,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25138,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25139,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25140,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25141,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25142,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25143,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25144,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa
Enrolment/NAMAV,Enrolment/NAMAV,25145,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25146,Formal,MP,KRIEG Steve,COOK Darlene,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25147,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25148,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25149,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25150,Formal,MP,KRIEG Steve,ROB Big,GRINDON-EKINS Vanessa,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25151,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25152,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25153,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25154,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25155,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25156,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25157,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,25158,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,HEALEY Patrick,ROB Big
