VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,numSeats,numCands
PP,Boronia Park Public,751,Formal,MP,QUINN Richard,WILLIAMS Ross,skipped,skipped,1,5
PP,Boronia Park Public,752,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,753,Formal,MP,QUINN Richard,MILES Zac,GUAZZAROTTO David,WILLIAMS Ross,1,5
PP,Boronia Park Public,754,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,755,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,756,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,757,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,758,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,759,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,76,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,760,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,761,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,762,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,763,Formal,MP,QUINN Richard,WILLIAMS Ross,MILES Zac,GUAZZAROTTO David,1,5
PP,Boronia Park Public,764,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,765,Formal,MP,QUINN Richard,WILLIAMS Ross,MILES Zac,GUAZZAROTTO David,1,5
PP,Boronia Park Public,766,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,767,Formal,MP,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,MILES Zac,1,5
PP,Boronia Park Public,768,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,769,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,77,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,770,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,771,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,772,Formal,MP,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,MILES Zac,1,5
PP,Boronia Park Public,773,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,774,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,775,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,776,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,777,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,778,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,779,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,78,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,780,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,781,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,782,Formal,MP,QUINN Richard,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,783,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,784,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,785,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,786,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,787,Formal,MP,QUINN Richard,MILES Zac,GUAZZAROTTO David,WILLIAMS Ross,1,5
PP,Boronia Park Public,788,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,789,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,79,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,790,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,791,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Boronia Park Public,792,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,793,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,794,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,skipped,1,5
PP,Boronia Park Public,795,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,Boronia Park Public,796,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,Boronia Park Public,797,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,798,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,799,Formal,MP,WILLIAMS Ross,MILES Zac,skipped,skipped,1,5
PP,Boronia Park Public,8,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,80,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,800,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,801,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,802,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,803,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,804,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,805,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,Boronia Park Public,806,Formal,MP,WILLIAMS Ross,QUINN Richard,MILES Zac,GUAZZAROTTO David,1,5
PP,Boronia Park Public,807,Formal,MP,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,MILES Zac,1,5
PP,Boronia Park Public,808,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,809,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,81,Formal,MP,MILES Zac,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,1,5
PP,Boronia Park Public,810,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,811,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,812,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,813,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,814,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,815,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,816,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,817,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,818,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,819,Formal,MP,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,MILES Zac,1,5
PP,Boronia Park Public,82,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,820,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,Boronia Park Public,821,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,822,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,823,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,824,Formal,MP,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,MILES Zac,1,5
PP,Boronia Park Public,825,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,826,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,827,Formal,MP,WILLIAMS Ross,QUINN Richard,MILES Zac,GUAZZAROTTO David,1,5
PP,Boronia Park Public,828,Formal,MP,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,MILES Zac,1,5
PP,Boronia Park Public,829,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,83,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,830,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,831,Formal,MP,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,MILES Zac,1,5
PP,Boronia Park Public,832,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,833,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,Boronia Park Public,834,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,835,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,836,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,837,Formal,MP,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,MILES Zac,1,5
PP,Boronia Park Public,838,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,839,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,84,Formal,MP,MILES Zac,WILLIAMS Ross,skipped,skipped,1,5
PP,Boronia Park Public,840,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,841,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,842,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,Boronia Park Public,843,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,844,Formal,MP,WILLIAMS Ross,QUINN Richard,MILES Zac,GUAZZAROTTO David,1,5
PP,Boronia Park Public,845,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,846,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,847,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,848,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,849,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,85,Formal,MP,MILES Zac,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,1,5
PP,Boronia Park Public,850,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,851,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,852,Formal,MP,WILLIAMS Ross,QUINN Richard,MILES Zac,GUAZZAROTTO David,1,5
PP,Boronia Park Public,853,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,854,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,855,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,856,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,857,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,858,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,859,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,86,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,860,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,861,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,862,Formal,MP,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,MILES Zac,1,5
PP,Boronia Park Public,863,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,Boronia Park Public,864,Formal,MP,WILLIAMS Ross,QUINN Richard,MILES Zac,GUAZZAROTTO David,1,5
PP,Boronia Park Public,865,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,866,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,867,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,868,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,869,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,87,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,870,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,871,Formal,MP,WILLIAMS Ross,QUINN Richard,MILES Zac,GUAZZAROTTO David,1,5
PP,Boronia Park Public,872,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,873,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,874,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,875,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,Boronia Park Public,876,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,877,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,878,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,Boronia Park Public,879,Formal,MP,WILLIAMS Ross,QUINN Richard,MILES Zac,GUAZZAROTTO David,1,5
PP,Boronia Park Public,88,Formal,MP,MILES Zac,QUINN Richard,skipped,skipped,1,5
PP,Boronia Park Public,880,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,881,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,882,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,883,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,884,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,885,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,886,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,887,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,888,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,889,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,89,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,890,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Boronia Park Public,891,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,892,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,893,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Boronia Park Public,9,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,90,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,91,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,92,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,93,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,94,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Boronia Park Public,95,Formal,MP,MILES Zac,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,1,5
PP,Boronia Park Public,96,Formal,MP,MILES Zac,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,1,5
PP,Boronia Park Public,97,Formal,MP,MILES Zac,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,1,5
PP,Boronia Park Public,98,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Boronia Park Public,99,Formal,MP,MILES Zac,QUINN Richard,skipped,skipped,1,5
PP,Gladesville Public,2822,Formal,MP,GUAZZAROTTO David,QUINN Richard,MILES Zac,WILLIAMS Ross,1,5
PP,Gladesville Public,2823,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2824,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
PP,Gladesville Public,2825,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2826,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2827,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2828,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2829,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2830,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
PP,Gladesville Public,2831,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
PP,Gladesville Public,2832,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2833,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2834,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2835,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2836,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2837,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2838,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
PP,Gladesville Public,2839,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2840,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
PP,Gladesville Public,2841,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
PP,Gladesville Public,2842,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2843,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2844,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
PP,Gladesville Public,2845,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2846,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2847,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
PP,Gladesville Public,2848,Formal,MP,GUAZZAROTTO David,MILES Zac,skipped,skipped,1,5
PP,Gladesville Public,2849,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2850,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2851,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2852,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2853,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
PP,Gladesville Public,2854,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2855,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2856,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2857,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
PP,Gladesville Public,2858,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2859,Formal,MP,GUAZZAROTTO David,skipped,skipped,skipped,1,5
PP,Gladesville Public,2860,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,skipped,1,5
PP,Gladesville Public,2861,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
PP,Gladesville Public,2862,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
PP,Gladesville Public,2863,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
PP,Gladesville Public,2864,Formal,MP,GUAZZAROTTO David,MILES Zac,skipped,skipped,1,5
PP,Gladesville Public,2865,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,Gladesville Public,2866,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Gladesville Public,2867,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Gladesville Public,2868,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Gladesville Public,2869,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Gladesville Public,2870,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,Gladesville Public,2871,Formal,MP,QUINN Richard,MILES Zac,GUAZZAROTTO David,WILLIAMS Ross,1,5
PP,Gladesville Public,2872,Formal,MP,QUINN Richard,WILLIAMS Ross,MILES Zac,GUAZZAROTTO David,1,5
PP,Gladesville Public,2873,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Gladesville Public,2874,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Gladesville Public,2875,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Gladesville Public,2876,Formal,MP,QUINN Richard,WILLIAMS Ross,MILES Zac,GUAZZAROTTO David,1,5
PP,Gladesville Public,2877,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Gladesville Public,2878,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Gladesville Public,2879,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Gladesville Public,2880,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,Gladesville Public,2881,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Gladesville Public,2882,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,Gladesville Public,2883,Formal,MP,MILES Zac,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,1,5
PP,Gladesville Public,2884,Formal,MP,MILES Zac,WILLIAMS Ross,skipped,skipped,1,5
PP,Gladesville Public,2885,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2886,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Gladesville Public,2887,Formal,MP,MILES Zac,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,1,5
PP,Gladesville Public,2888,Formal,MP,MILES Zac,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,1,5
PP,Gladesville Public,2889,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2890,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2891,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2892,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2893,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2894,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2895,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2896,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2897,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2898,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2899,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2900,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2901,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2902,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2903,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2904,Formal,MP,MILES Zac,GUAZZAROTTO David,skipped,skipped,1,5
PP,Gladesville Public,2905,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2906,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2907,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
PP,Gladesville Public,2908,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
