Index,rank1,rank2,rank3,numSeats,numCands
SP373,MATT PACKARD,RYAN MILLER,skipped,1,3
SP374,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP375,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP376,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP377,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP378,MATT PACKARD,skipped,skipped,1,3
SP379,MATT PACKARD,skipped,skipped,1,3
SP380,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP381,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP382,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP383,MATT PACKARD,skipped,skipped,1,3
SP384,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP385,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP386,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP387,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP388,MATT PACKARD,skipped,skipped,1,3
SP389,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP390,MATT PACKARD,skipped,skipped,1,3
SP391,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP393,RYAN MILLER,skipped,skipped,1,3
SP394,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP395,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP396,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP398,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP399,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP400,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP401,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP402,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP403,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP404,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP405,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP406,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP407,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP408,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP409,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP410,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP411,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP412,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP413,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP414,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP415,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP416,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP417,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP418,MATT PACKARD,RYAN MILLER,skipped,1,3
SP419,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP420,MATT PACKARD,RYAN MILLER,skipped,1,3
SP421,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP422,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP423,MATT PACKARD,skipped,skipped,1,3
SP424,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP425,MATT PACKARD,skipped,skipped,1,3
SP426,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP428,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP429,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP430,MATT PACKARD,skipped,skipped,1,3
SP431,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP432,MATT PACKARD,skipped,skipped,1,3
SP433,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP434,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP435,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP436,MATT PACKARD,skipped,skipped,1,3
SP437,MATT PACKARD,skipped,skipped,1,3
SP438,MATT PACKARD,skipped,skipped,1,3
SP439,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP440,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP441,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP442,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP444,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP445,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP446,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP447,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP448,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP450,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP451,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP453,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP454,MATT PACKARD,skipped,skipped,1,3
SP455,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP456,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP457,MATT PACKARD,skipped,skipped,1,3
SP458,MATT PACKARD,skipped,skipped,1,3
SP459,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP460,MATT PACKARD,skipped,skipped,1,3
SP461,MATT PACKARD,skipped,skipped,1,3
SP462,MATTHEW NORMAN BRADLEY,MATT PACKARD,skipped,1,3
SP463,MATT PACKARD,skipped,skipped,1,3
SP464,RYAN MILLER,skipped,skipped,1,3
SP465,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP466,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP467,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP468,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP469,MATT PACKARD,skipped,skipped,1,3
SP470,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP471,MATT PACKARD,skipped,skipped,1,3
SP472,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP473,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP474,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP475,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP476,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP477,MATT PACKARD,skipped,skipped,1,3
SP478,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP479,MATTHEW NORMAN BRADLEY,MATT PACKARD,skipped,1,3
SP480,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP482,MATT PACKARD,skipped,skipped,1,3
SP483,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP484,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP485,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP486,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP487,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP488,MATT PACKARD,skipped,skipped,1,3
SP489,MATT PACKARD,skipped,skipped,1,3
SP490,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP491,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP493,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP494,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP495,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP496,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP497,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP498,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP499,MATT PACKARD,skipped,skipped,1,3
SP500,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP501,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP502,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP503,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP504,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP505,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP506,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP507,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP508,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP509,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP510,MATT PACKARD,skipped,skipped,1,3
SP511,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP512,MATT PACKARD,skipped,skipped,1,3
SP513,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP514,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP515,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP516,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP517,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP518,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP519,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP520,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP521,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP522,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP523,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP524,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP525,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP526,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP527,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP528,MATT PACKARD,skipped,skipped,1,3
SP529,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP530,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP531,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP532,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP533,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP534,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP535,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP536,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP537,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP538,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP539,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP540,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP541,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP542,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP544,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP546,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP547,MATT PACKARD,skipped,skipped,1,3
SP548,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP549,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP551,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP552,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP553,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP554,MATT PACKARD,skipped,skipped,1,3
SP555,RYAN MILLER,skipped,skipped,1,3
SP557,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP558,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP559,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP560,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP561,RYAN MILLER,skipped,skipped,1,3
SP562,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,1,3
SP563,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP564,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP565,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP566,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP567,MATTHEW NORMAN BRADLEY,RYAN MILLER,skipped,1,3
SP568,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP569,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP570,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP571,MATT PACKARD,skipped,skipped,1,3
SP572,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP573,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP575,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP576,MATT PACKARD,skipped,skipped,1,3
SP577,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP578,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP579,MATT PACKARD,skipped,skipped,1,3
SP580,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP581,MATT PACKARD,skipped,skipped,1,3
SP582,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP583,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP584,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP585,MATT PACKARD,skipped,skipped,1,3
SP586,MATT PACKARD,skipped,skipped,1,3
SP587,MATT PACKARD,skipped,skipped,1,3
SP589,MATT PACKARD,skipped,skipped,1,3
SP590,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP591,RYAN MILLER,skipped,skipped,1,3
SP592,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,1,3
SP593,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP594,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP595,MATT PACKARD,skipped,skipped,1,3
SP596,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP597,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP598,MATT PACKARD,skipped,skipped,1,3
SP599,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP600,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP601,MATT PACKARD,skipped,skipped,1,3
SP602,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP603,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP604,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP605,MATT PACKARD,skipped,skipped,1,3
SP606,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP607,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,1,3
SP608,MATT PACKARD,skipped,skipped,1,3
SP609,MATT PACKARD,skipped,skipped,1,3
SP610,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP611,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP612,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP613,MATT PACKARD,RYAN MILLER,skipped,1,3
SP614,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP615,MATT PACKARD,RYAN MILLER,skipped,1,3
SP616,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP617,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP618,MATT PACKARD,skipped,skipped,1,3
SP619,MATT PACKARD,skipped,skipped,1,3
SP620,MATT PACKARD,skipped,skipped,1,3
SP621,MATT PACKARD,skipped,skipped,1,3
SP622,MATT PACKARD,RYAN MILLER,skipped,1,3
SP623,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP624,RYAN MILLER,MATTHEW NORMAN BRADLEY,skipped,1,3
SP625,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP627,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP628,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP629,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP630,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP631,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP632,MATT PACKARD,skipped,skipped,1,3
SP633,MATT PACKARD,skipped,skipped,1,3
SP634,MATT PACKARD,skipped,skipped,1,3
SP635,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP637,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP638,RYAN MILLER,MATTHEW NORMAN BRADLEY,skipped,1,3
SP639,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP640,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP641,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP643,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP644,MATTHEW NORMAN BRADLEY,RYAN MILLER,skipped,1,3
SP646,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP647,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP648,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP649,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP650,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP651,MATT PACKARD,skipped,skipped,1,3
SP652,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP653,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP654,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP655,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP656,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP657,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP658,MATT PACKARD,skipped,skipped,1,3
SP660,MATT PACKARD,skipped,skipped,1,3
SP661,MATT PACKARD,skipped,skipped,1,3
SP662,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP663,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP664,MATT PACKARD,skipped,skipped,1,3
SP665,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP666,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP667,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP668,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP669,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP670,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP671,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP672,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP673,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP674,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP675,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP676,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP677,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP678,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP679,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP680,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP681,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP682,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP683,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP684,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP685,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP686,MATT PACKARD,skipped,skipped,1,3
SP687,MATT PACKARD,skipped,skipped,1,3
SP688,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP689,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP691,RYAN MILLER,MATT PACKARD,skipped,1,3
SP693,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP695,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP696,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP697,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP698,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP699,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP700,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP702,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP703,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP704,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP705,MATT PACKARD,skipped,skipped,1,3
SP707,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP708,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP709,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP710,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP711,MATT PACKARD,skipped,skipped,1,3
SP712,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP713,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP715,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP716,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP717,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP718,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP719,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP720,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP721,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP722,MATT PACKARD,skipped,skipped,1,3
SP723,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP724,MATT PACKARD,skipped,skipped,1,3
SP725,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP726,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP727,MATT PACKARD,RYAN MILLER,skipped,1,3
SP728,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP729,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP730,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP731,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP732,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP733,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP734,MATT PACKARD,skipped,skipped,1,3
SP735,MATT PACKARD,skipped,skipped,1,3
SP736,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP737,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP738,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP739,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP740,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP741,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP742,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP744,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP745,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP746,MATT PACKARD,skipped,skipped,1,3
SP747,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP749,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP750,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP751,MATT PACKARD,skipped,skipped,1,3
