rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,Num cands,Num seats
"Simmons, Denise","Reeves, Kenneth E.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","Reeves, Kenneth E.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Decker, Marjorie C.","Simmons, Denise","Maher, David P.","King, Ethridge A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Jens, Steven E.","Condit, James E., III","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Galluccio, Anthony D.","Davis, Henrietta","Decker, Marjorie C.","Toomey, Timothy J., Jr.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","Reeves, Kenneth E.","Murphy, Brian","Toomey, Timothy J., Jr.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","Reeves, Kenneth E.","Decker, Marjorie C.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","King, Ethridge A.","Hall, Robert L.","Murphy, Brian","Galluccio, Anthony D.","Simmons, Denise","Sullivan, Michael A.","Horowitz, Jacob",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Murphy, Brian","Pitkin, John",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","King, Ethridge A.","Hall, Robert L.","Galluccio, Anthony D.","Maher, David P.","Reeves, Kenneth E.","Murphy, Brian","Horowitz, Jacob","Iskovitz, Steve","Jens, Steven E.","Peixoto, Helder","Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Williamson, James M.","Condit, James E., III","Decker, Marjorie C.","Dixon, Vincent Lawrence","Pitkin, John",20,9
"Simmons, Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Horowitz, Jacob","Iskovitz, Steve","Galluccio, Anthony D.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","King, Ethridge A.","Horowitz, Jacob","Murphy, Brian","Peixoto, Helder","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Horowitz, Jacob","Reeves, Kenneth E.","Simmons, Denise","Galluccio, Anthony D.","King, Ethridge A.","Pitkin, John","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Maher, David P.","King, Ethridge A.","Reeves, Kenneth E.","Peixoto, Helder","Simmons, Denise","Davis, Henrietta","Decker, Marjorie C.","Jens, Steven E.","Murphy, Brian","Iskovitz, Steve","Pitkin, John","Williamson, James M.","Dixon, Vincent Lawrence","Sullivan, Michael A.","Condit, James E., III","Hall, Robert L.","Horowitz, Jacob",20,9
"Davis, Henrietta","Simmons, Denise","Reeves, Kenneth E.","Murphy, Brian","Horowitz, Jacob","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Jens, Steven E.","Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Simmons, Denise","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Maher, David P.","Reeves, Kenneth E.","Galluccio, Anthony D.","Decker, Marjorie C.","Horowitz, Jacob",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Davis, Henrietta","Peixoto, Helder",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Iskovitz, Steve","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
UWI,"Davis, Henrietta","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
UWI,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
UWI,"Galluccio, Anthony D.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Simmons, Denise",UWI,"Reeves, Kenneth E.","Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Iskovitz, Steve","Peixoto, Helder",UWI,"Davis, Henrietta","Galluccio, Anthony D.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Decker, Marjorie C.","Murphy, Brian",UWI,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Decker, Marjorie C.","Davis, Henrietta","Sullivan, Michael A.","Murphy, Brian",UWI,"King, Ethridge A.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Galluccio, Anthony D.","Sullivan, Michael A.","Reeves, Kenneth E.","Davis, Henrietta","King, Ethridge A.",UWI,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Simmons, Denise","Decker, Marjorie C.",UWI,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Simmons, Denise","Pitkin, John","Murphy, Brian","King, Ethridge A.","Horowitz, Jacob","Iskovitz, Steve","Galluccio, Anthony D.","Maher, David P.",UWI,"Decker, Marjorie C.","Dixon, Vincent Lawrence","Hall, Robert L.","Jens, Steven E.",skipped,skipped,skipped,skipped,skipped,20,9
"Peixoto, Helder",UWI,"Hall, Robert L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Decker, Marjorie C.","Reeves, Kenneth E.",UWI,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Simmons, Denise",UWI,"Reeves, Kenneth E.","Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Murphy, Brian","Dixon, Vincent Lawrence","Decker, Marjorie C.","Pitkin, John",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Galluccio, Anthony D.","Decker, Marjorie C.","Maher, David P.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Decker, Marjorie C.","Pitkin, John","Galluccio, Anthony D.","Reeves, Kenneth E.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Decker, Marjorie C.","Davis, Henrietta","Simmons, Denise","Pitkin, John","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Murphy, Brian","Simmons, Denise","King, Ethridge A.","Decker, Marjorie C.","Davis, Henrietta","Horowitz, Jacob","Dixon, Vincent Lawrence","Jens, Steven E.","Iskovitz, Steve","Hall, Robert L.","Reeves, Kenneth E.","Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Maher, David P.","Condit, James E., III","Williamson, James M.","Peixoto, Helder",20,9
"Pitkin, John","Sullivan, Michael A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","King, Ethridge A.","Reeves, Kenneth E.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Hall, Robert L.","Horowitz, Jacob","Iskovitz, Steve","Jens, Steven E.","King, Ethridge A.","Murphy, Brian","Peixoto, Helder","Pitkin, John","Williamson, James M.","Condit, James E., III",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Reeves, Kenneth E.","Davis, Henrietta","Galluccio, Anthony D.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Reeves, Kenneth E.","Pitkin, John","Simmons, Denise","Galluccio, Anthony D.","Davis, Henrietta","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Peixoto, Helder","Reeves, Kenneth E.","Davis, Henrietta","Simmons, Denise","Decker, Marjorie C.","Jens, Steven E.","Iskovitz, Steve",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Iskovitz, Steve","King, Ethridge A.","Maher, David P.","Horowitz, Jacob","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Horowitz, Jacob","Murphy, Brian","King, Ethridge A.","Pitkin, John","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Murphy, Brian","Pitkin, John","Horowitz, Jacob","King, Ethridge A.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Dixon, Vincent Lawrence","Simmons, Denise","Reeves, Kenneth E.","Davis, Henrietta","Maher, David P.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Simmons, Denise","Horowitz, Jacob","King, Ethridge A.","Murphy, Brian","Peixoto, Helder","Pitkin, John",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"King, Ethridge A.","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Pitkin, John","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Davis, Henrietta","Murphy, Brian","King, Ethridge A.","Galluccio, Anthony D.","Horowitz, Jacob","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Pitkin, John","Horowitz, Jacob","King, Ethridge A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","Pitkin, John","Reeves, Kenneth E.","Simmons, Denise","Murphy, Brian","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Davis, Henrietta","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Reeves, Kenneth E.","Maher, David P.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Pitkin, John","Decker, Marjorie C.","King, Ethridge A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Pitkin, John","Toomey, Timothy J., Jr.","Maher, David P.","Decker, Marjorie C.","Galluccio, Anthony D.","Reeves, Kenneth E.","Condit, James E., III",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Davis, Henrietta","Murphy, Brian","Decker, Marjorie C.","Iskovitz, Steve","King, Ethridge A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Murphy, Brian","Pitkin, John","Iskovitz, Steve","Maher, David P.","King, Ethridge A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Davis, Henrietta","Murphy, Brian","King, Ethridge A.","Horowitz, Jacob","Simmons, Denise","Decker, Marjorie C.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Davis, Henrietta","Murphy, Brian","King, Ethridge A.","Horowitz, Jacob","Simmons, Denise","Decker, Marjorie C.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Reeves, Kenneth E.","Decker, Marjorie C.","Maher, David P.","Sullivan, Michael A.","Horowitz, Jacob","King, Ethridge A.","Toomey, Timothy J., Jr.","Pitkin, John",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Davis, Henrietta","Maher, David P.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Davis, Henrietta","Simmons, Denise","Horowitz, Jacob","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Decker, Marjorie C.","Pitkin, John","Jens, Steven E.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Davis, Henrietta","Murphy, Brian","Sullivan, Michael A.","Simmons, Denise","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Davis, Henrietta","Decker, Marjorie C.","Pitkin, John","Simmons, Denise","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Sullivan, Michael A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Simmons, Denise","Murphy, Brian","Reeves, Kenneth E.","Davis, Henrietta","Horowitz, Jacob","Decker, Marjorie C.","King, Ethridge A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Simmons, Denise","Decker, Marjorie C.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Davis, Henrietta","Hall, Robert L.","Maher, David P.","Peixoto, Helder","Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.","Williamson, James M.","King, Ethridge A.","Condit, James E., III","Dixon, Vincent Lawrence","Jens, Steven E.","Iskovitz, Steve","Horowitz, Jacob","Pitkin, John",skipped,20,9
"Davis, Henrietta","Galluccio, Anthony D.","Murphy, Brian","Horowitz, Jacob","Pitkin, John",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Davis, Henrietta","Decker, Marjorie C.","King, Ethridge A.","Simmons, Denise","Horowitz, Jacob",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Murphy, Brian","Pitkin, John","Decker, Marjorie C.","Simmons, Denise","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Horowitz, Jacob","King, Ethridge A.","Davis, Henrietta","Simmons, Denise","Pitkin, John",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Davis, Henrietta","Pitkin, John","Murphy, Brian","Jens, Steven E.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Davis, Henrietta","Decker, Marjorie C.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Maher, David P.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Decker, Marjorie C.","Murphy, Brian","Davis, Henrietta","Simmons, Denise","Horowitz, Jacob",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Davis, Henrietta","Simmons, Denise","Reeves, Kenneth E.","King, Ethridge A.","Hall, Robert L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Murphy, Brian","Davis, Henrietta","Reeves, Kenneth E.","Horowitz, Jacob","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Pitkin, John","Davis, Henrietta","King, Ethridge A.","Horowitz, Jacob","Simmons, Denise","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
