,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,rank6,numSeats,numCands
21654,Postal,Postal,11286,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21655,Postal,Postal,11287,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21656,Postal,Postal,11288,Formal,MP,KRIEG Steve,BIRD Elly,HEALEY Patrick,GRINDON-EKINS Vanessa,COOK Darlene,ROB Big,1,6
21657,Postal,Postal,11289,Formal,MP,KRIEG Steve,BIRD Elly,HEALEY Patrick,GRINDON-EKINS Vanessa,COOK Darlene,ROB Big,1,6
21658,Postal,Postal,11290,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21659,Postal,Postal,11291,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21660,Postal,Postal,11292,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21661,Postal,Postal,11293,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21662,Postal,Postal,11294,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21663,Postal,Postal,11295,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21664,Postal,Postal,11296,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,BIRD Elly,ROB Big,GRINDON-EKINS Vanessa,1,6
21665,Postal,Postal,11297,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21666,Postal,Postal,11298,Formal,MP,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly,skipped,skipped,skipped,1,6
21667,Postal,Postal,11299,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21668,Postal,Postal,11300,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21669,Postal,Postal,11301,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21670,Postal,Postal,11302,Formal,MP,COOK Darlene,KRIEG Steve,skipped,skipped,skipped,skipped,1,6
21671,Postal,Postal,11303,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21672,Postal,Postal,11304,Formal,MP,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly,KRIEG Steve,HEALEY Patrick,ROB Big,1,6
21673,Postal,Postal,11305,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21674,Postal,Postal,11306,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,ROB Big,BIRD Elly,1,6
21675,Postal,Postal,11307,Formal,MP,COOK Darlene,KRIEG Steve,GRINDON-EKINS Vanessa,ROB Big,BIRD Elly,HEALEY Patrick,1,6
21676,Postal,Postal,11308,Formal,MP,BIRD Elly,skipped,skipped,skipped,skipped,skipped,1,6
21677,Postal,Postal,11309,Formal,MP,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene,ROB Big,HEALEY Patrick,KRIEG Steve,1,6
21678,Postal,Postal,11310,Formal,MP,BIRD Elly,skipped,skipped,skipped,skipped,skipped,1,6
21679,Postal,Postal,11311,Formal,MP,BIRD Elly,HEALEY Patrick,COOK Darlene,skipped,skipped,skipped,1,6
21680,Postal,Postal,11312,Formal,MP,BIRD Elly,COOK Darlene,skipped,skipped,skipped,skipped,1,6
21681,Postal,Postal,11313,Formal,MP,BIRD Elly,skipped,skipped,skipped,skipped,skipped,1,6
21682,Postal,Postal,11314,Formal,MP,BIRD Elly,skipped,skipped,skipped,skipped,skipped,1,6
21683,Postal,Postal,11315,Formal,MP,BIRD Elly,skipped,skipped,skipped,skipped,skipped,1,6
21684,Postal,Postal,11316,Formal,MP,BIRD Elly,skipped,skipped,skipped,skipped,skipped,1,6
21685,Postal,Postal,11317,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped,1,6
21686,Postal,Postal,11318,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped,1,6
21687,Postal,Postal,11319,Formal,MP,HEALEY Patrick,BIRD Elly,KRIEG Steve,COOK Darlene,GRINDON-EKINS Vanessa,ROB Big,1,6
21688,Postal,Postal,11320,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,skipped,skipped,skipped,1,6
21689,Postal,Postal,11321,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped,1,6
21690,Postal,Postal,11322,Formal,MP,GRINDON-EKINS Vanessa,HEALEY Patrick,COOK Darlene,KRIEG Steve,ROB Big,BIRD Elly,1,6
21691,Postal,Postal,11323,Formal,MP,ROB Big,COOK Darlene,skipped,skipped,skipped,skipped,1,6
21692,Postal,Postal,11324,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped,1,6
21693,Postal,Postal,11325,Formal,MP,ROB Big,HEALEY Patrick,KRIEG Steve,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa,1,6
21694,Postal,Postal,11326,Formal,MP,ROB Big,HEALEY Patrick,KRIEG Steve,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa,1,6
21695,Postal,Postal,11327,Formal,MP,ROB Big,KRIEG Steve,skipped,skipped,skipped,skipped,1,6
21696,Postal,Postal,11328,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped,1,6
21697,Postal,Postal,17543,Formal,MP,KRIEG Steve,BIRD Elly,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,ROB Big,1,6
21698,Postal,Postal,17544,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21699,Postal,Postal,17545,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21700,Postal,Postal,17546,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21701,Postal,Postal,17547,Formal,MP,KRIEG Steve,COOK Darlene,skipped,skipped,skipped,skipped,1,6
21702,Postal,Postal,17548,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21703,Postal,Postal,17549,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21704,Postal,Postal,17550,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21705,Postal,Postal,17551,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21706,Postal,Postal,17552,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped,1,6
21707,Postal,Postal,17553,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21708,Postal,Postal,17554,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21709,Postal,Postal,17555,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21710,Postal,Postal,17556,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21711,Postal,Postal,17557,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21712,Postal,Postal,17558,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21713,Postal,Postal,17559,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21714,Postal,Postal,17560,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21715,Postal,Postal,17561,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21716,Postal,Postal,17562,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21717,Postal,Postal,17563,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21718,Postal,Postal,17564,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21719,Postal,Postal,17565,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21720,Postal,Postal,17566,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21721,Postal,Postal,17567,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21722,Postal,Postal,17568,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21723,Postal,Postal,17569,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21724,Postal,Postal,17570,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21725,Postal,Postal,17571,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped,1,6
21726,Postal,Postal,17572,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21727,Postal,Postal,17573,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa,1,6
21728,Postal,Postal,17574,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21729,Postal,Postal,17575,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21730,Postal,Postal,17576,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21731,Postal,Postal,17577,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21732,Postal,Postal,17578,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21733,Postal,Postal,17579,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21734,Postal,Postal,17580,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21735,Postal,Postal,17581,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21736,Postal,Postal,17582,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,skipped,skipped,skipped,skipped,1,6
21737,Postal,Postal,17583,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped,1,6
21738,Postal,Postal,17584,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped,1,6
21739,Postal,Postal,17585,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped,1,6
21740,Postal,Postal,17586,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,HEALEY Patrick,ROB Big,COOK Darlene,KRIEG Steve,1,6
21741,Postal,Postal,17587,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped,1,6
21742,Postal,Postal,17588,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped,1,6
21743,Postal,Postal,17589,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped,1,6
21744,Postal,Postal,17590,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,skipped,skipped,skipped,skipped,1,6
21745,Postal,Postal,17591,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped,1,6
21746,Postal,Postal,17592,Formal,MP,BIRD Elly,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,1,6
21747,Postal,Postal,17593,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped,1,6
21748,Postal,Postal,17594,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped,1,6
21749,Postal,Postal,17595,Formal,MP,ROB Big,KRIEG Steve,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly,1,6
21750,Postal,Postal,20319,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21751,Postal,Postal,20320,Formal,MP,KRIEG Steve,BIRD Elly,skipped,skipped,skipped,skipped,1,6
21752,Postal,Postal,20321,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21753,Postal,Postal,20322,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly,ROB Big,1,6
21754,Postal,Postal,20323,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21755,Postal,Postal,20324,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21756,Postal,Postal,20325,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21757,Postal,Postal,20326,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped,1,6
21758,Postal,Postal,20327,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21759,Postal,Postal,20328,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21760,Postal,Postal,20329,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,BIRD Elly,ROB Big,GRINDON-EKINS Vanessa,1,6
21761,Postal,Postal,20330,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21762,Postal,Postal,20331,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa,ROB Big,1,6
21763,Postal,Postal,20332,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21764,Postal,Postal,20333,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21765,Postal,Postal,20334,Formal,MP,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene,HEALEY Patrick,KRIEG Steve,ROB Big,1,6
21766,Postal,Postal,20335,Formal,MP,BIRD Elly,skipped,skipped,skipped,skipped,skipped,1,6
21767,Postal,Postal,20336,Formal,MP,BIRD Elly,skipped,skipped,skipped,skipped,skipped,1,6
21768,Postal,Postal,20337,Formal,MP,BIRD Elly,skipped,skipped,skipped,skipped,skipped,1,6
21769,Postal,Postal,20338,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped,1,6
21770,Postal,Postal,20339,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped,1,6
21771,Postal,Postal,20340,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped,1,6
21772,Postal,Postal,20341,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,HEALEY Patrick,ROB Big,skipped,1,6
21773,Postal,Postal,20342,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,HEALEY Patrick,ROB Big,skipped,1,6
21774,Postal,Postal,20343,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped,1,6
21775,Postal,Postal,20344,Formal,MP,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly,skipped,skipped,skipped,1,6
21776,Postal,Postal,20345,Formal,MP,ROB Big,KRIEG Steve,BIRD Elly,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,1,6
21777,Postal,Postal,20346,Formal,MP,COOK Darlene,KRIEG Steve,HEALEY Patrick,ROB Big,GRINDON-EKINS Vanessa,BIRD Elly,1,6
21778,Postal,Postal,20347,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21779,Postal,Postal,20348,Formal,MP,COOK Darlene,GRINDON-EKINS Vanessa,KRIEG Steve,ROB Big,BIRD Elly,skipped,1,6
21780,Postal,Postal,20349,Formal,MP,COOK Darlene,BIRD Elly,skipped,skipped,skipped,skipped,1,6
21781,Postal,Postal,20350,Formal,MP,HEALEY Patrick,KRIEG Steve,BIRD Elly,ROB Big,COOK Darlene,GRINDON-EKINS Vanessa,1,6
21782,Postal,Postal,20351,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped,1,6
21783,Postal,Postal,20352,Formal,MP,HEALEY Patrick,KRIEG Steve,BIRD Elly,ROB Big,COOK Darlene,GRINDON-EKINS Vanessa,1,6
21784,Postal,Postal,20353,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped,1,6
21785,Postal,Postal,20354,Formal,MP,HEALEY Patrick,ROB Big,KRIEG Steve,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa,1,6
21786,Postal,Postal,20355,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped,1,6
21787,Postal,Postal,20356,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,ROB Big,HEALEY Patrick,KRIEG Steve,1,6
21788,Postal,Postal,20357,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped,1,6
21789,Postal,Postal,20358,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,skipped,skipped,skipped,skipped,1,6
21790,Postal,Postal,20359,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped,1,6
21791,Postal,Postal,20360,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped,1,6
21792,Postal,Postal,20361,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,HEALEY Patrick,ROB Big,KRIEG Steve,1,6
21793,Postal,Postal,20362,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped,1,6
21794,Postal,Postal,20363,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped,1,6
21795,Postal,Postal,20364,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped,1,6
21796,Postal,Postal,20365,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped,1,6
21797,Postal,Postal,20366,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped,1,6
21798,Postal,Postal,20367,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped,1,6
21799,Postal,Postal,20368,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,KRIEG Steve,HEALEY Patrick,ROB Big,1,6
21800,Postal,Postal,20369,Formal,MP,ROB Big,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,1,6
21801,Postal,Postal,20370,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21802,Postal,Postal,20371,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21803,Postal,Postal,20372,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21804,Postal,Postal,20373,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21805,Postal,Postal,20374,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21806,Postal,Postal,20375,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21807,Postal,Postal,20376,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21808,Postal,Postal,20377,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21809,Postal,Postal,20378,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21810,Postal,Postal,20379,Formal,MP,KRIEG Steve,ROB Big,GRINDON-EKINS Vanessa,HEALEY Patrick,COOK Darlene,BIRD Elly,1,6
21811,Postal,Postal,20380,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21812,Postal,Postal,20381,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21813,Postal,Postal,20382,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21814,Postal,Postal,20383,Formal,MP,KRIEG Steve,HEALEY Patrick,GRINDON-EKINS Vanessa,BIRD Elly,ROB Big,COOK Darlene,1,6
21815,Postal,Postal,20384,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21816,Postal,Postal,20385,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa,1,6
21817,Postal,Postal,20386,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21818,Postal,Postal,20387,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21819,Postal,Postal,20388,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21820,Postal,Postal,20389,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21821,Postal,Postal,20390,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21822,Postal,Postal,20391,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21823,Postal,Postal,20392,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21824,Postal,Postal,20393,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21825,Postal,Postal,20394,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped,1,6
21826,Postal,Postal,20395,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21827,Postal,Postal,20396,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21828,Postal,Postal,20397,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped,1,6
21829,Postal,Postal,20398,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21830,Postal,Postal,20399,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21831,Postal,Postal,20400,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21832,Postal,Postal,20401,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa,1,6
21833,Postal,Postal,20402,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21834,Postal,Postal,20403,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa,1,6
21835,Postal,Postal,20404,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21836,Postal,Postal,20405,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21837,Postal,Postal,20406,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21838,Postal,Postal,20407,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21839,Postal,Postal,20408,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21840,Postal,Postal,20409,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21841,Postal,Postal,20410,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21842,Postal,Postal,20411,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21843,Postal,Postal,20412,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21844,Postal,Postal,20413,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21845,Postal,Postal,20414,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21846,Postal,Postal,20415,Formal,MP,KRIEG Steve,HEALEY Patrick,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,ROB Big,1,6
21847,Postal,Postal,20416,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21848,Postal,Postal,20417,Formal,MP,KRIEG Steve,ROB Big,BIRD Elly,HEALEY Patrick,skipped,skipped,1,6
21849,Postal,Postal,20418,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly,1,6
21850,Postal,Postal,20419,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped,1,6
21851,Postal,Postal,20420,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21852,Postal,Postal,20421,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21853,Postal,Postal,20422,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21854,Postal,Postal,20423,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,ROB Big,BIRD Elly,1,6
21855,Postal,Postal,20424,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21856,Postal,Postal,20425,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,ROB Big,BIRD Elly,GRINDON-EKINS Vanessa,1,6
21857,Postal,Postal,20426,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
21858,Postal,Postal,20427,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21859,Postal,Postal,20428,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21860,Postal,Postal,20429,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21861,Postal,Postal,20430,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21862,Postal,Postal,20431,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21863,Postal,Postal,20432,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,BIRD Elly,ROB Big,GRINDON-EKINS Vanessa,1,6
21864,Postal,Postal,20433,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21865,Postal,Postal,20434,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21866,Postal,Postal,20435,Formal,MP,KRIEG Steve,HEALEY Patrick,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa,ROB Big,1,6
21867,Postal,Postal,20436,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21868,Postal,Postal,20437,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
21869,Postal,Postal,20438,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,ROB Big,BIRD Elly,GRINDON-EKINS Vanessa,1,6
21870,Postal,Postal,20439,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
