,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,rank6,rank7,numSeats,numCands
172,Enrolment/NAMAV,Enrolment/NAMAV,24741,Formal,MP,SMITH Gary,WORTHINGTON Alison,POLLOCK Rob,HARRISON N (Tubby),STARMER Karyn,HATCHER Mat,GRACE David,1,7
173,Enrolment/NAMAV,Enrolment/NAMAV,24742,Formal,MP,SMITH Gary,skipped,skipped,skipped,skipped,skipped,skipped,1,7
174,Enrolment/NAMAV,Enrolment/NAMAV,24743,Formal,MP,SMITH Gary,skipped,skipped,skipped,skipped,skipped,skipped,1,7
175,Enrolment/NAMAV,Enrolment/NAMAV,24744,Formal,MP,SMITH Gary,WORTHINGTON Alison,GRACE David,HATCHER Mat,HARRISON N (Tubby),STARMER Karyn,POLLOCK Rob,1,7
176,Enrolment/NAMAV,Enrolment/NAMAV,24745,Formal,MP,SMITH Gary,skipped,skipped,skipped,skipped,skipped,skipped,1,7
177,Enrolment/NAMAV,Enrolment/NAMAV,24746,Formal,MP,SMITH Gary,skipped,skipped,skipped,skipped,skipped,skipped,1,7
178,Enrolment/NAMAV,Enrolment/NAMAV,24747,Formal,MP,SMITH Gary,skipped,skipped,skipped,skipped,skipped,skipped,1,7
179,Enrolment/NAMAV,Enrolment/NAMAV,24748,Formal,MP,SMITH Gary,skipped,skipped,skipped,skipped,skipped,skipped,1,7
180,Enrolment/NAMAV,Enrolment/NAMAV,24749,Formal,MP,HATCHER Mat,HARRISON N (Tubby),STARMER Karyn,skipped,skipped,skipped,skipped,1,7
181,Enrolment/NAMAV,Enrolment/NAMAV,24750,Formal,MP,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,skipped,1,7
182,Enrolment/NAMAV,Enrolment/NAMAV,24751,Formal,MP,HATCHER Mat,HARRISON N (Tubby),STARMER Karyn,skipped,skipped,skipped,skipped,1,7
183,Enrolment/NAMAV,Enrolment/NAMAV,24752,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
184,Enrolment/NAMAV,Enrolment/NAMAV,24753,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
185,Enrolment/NAMAV,Enrolment/NAMAV,24754,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
186,Enrolment/NAMAV,Enrolment/NAMAV,24755,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
187,Enrolment/NAMAV,Enrolment/NAMAV,24756,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
188,Enrolment/NAMAV,Enrolment/NAMAV,24757,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
189,Enrolment/NAMAV,Enrolment/NAMAV,24758,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
190,Enrolment/NAMAV,Enrolment/NAMAV,24759,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
191,Enrolment/NAMAV,Enrolment/NAMAV,24760,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
192,Enrolment/NAMAV,Enrolment/NAMAV,24761,Formal,MP,HATCHER Mat,WORTHINGTON Alison,skipped,skipped,skipped,skipped,skipped,1,7
193,Enrolment/NAMAV,Enrolment/NAMAV,24762,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
194,Enrolment/NAMAV,Enrolment/NAMAV,24763,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
195,Enrolment/NAMAV,Enrolment/NAMAV,24764,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
196,Enrolment/NAMAV,Enrolment/NAMAV,24765,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
197,Enrolment/NAMAV,Enrolment/NAMAV,24766,Formal,MP,HATCHER Mat,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,1,7
198,Enrolment/NAMAV,Enrolment/NAMAV,24767,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
199,Enrolment/NAMAV,Enrolment/NAMAV,24768,Formal,MP,HATCHER Mat,WORTHINGTON Alison,GRACE David,POLLOCK Rob,HARRISON N (Tubby),skipped,skipped,1,7
200,Enrolment/NAMAV,Enrolment/NAMAV,24769,Formal,MP,SMITH Gary,skipped,skipped,skipped,skipped,skipped,skipped,1,7
201,Enrolment/NAMAV,Enrolment/NAMAV,24770,Formal,MP,SMITH Gary,skipped,skipped,skipped,skipped,skipped,skipped,1,7
202,Enrolment/NAMAV,Enrolment/NAMAV,24771,Formal,MP,SMITH Gary,GRACE David,skipped,skipped,skipped,skipped,skipped,1,7
203,Enrolment/NAMAV,Enrolment/NAMAV,24772,Formal,MP,SMITH Gary,GRACE David,skipped,skipped,skipped,skipped,skipped,1,7
204,Enrolment/NAMAV,Enrolment/NAMAV,24773,Formal,MP,SMITH Gary,skipped,skipped,skipped,skipped,skipped,skipped,1,7
205,Enrolment/NAMAV,Enrolment/NAMAV,24774,Formal,MP,SMITH Gary,skipped,skipped,skipped,skipped,skipped,skipped,1,7
206,Enrolment/NAMAV,Enrolment/NAMAV,24775,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
207,Enrolment/NAMAV,Enrolment/NAMAV,24776,Formal,MP,POLLOCK Rob,HARRISON N (Tubby),HATCHER Mat,SMITH Gary,STARMER Karyn,WORTHINGTON Alison,GRACE David,1,7
208,Enrolment/NAMAV,Enrolment/NAMAV,24777,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
209,Enrolment/NAMAV,Enrolment/NAMAV,24778,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
210,Enrolment/NAMAV,Enrolment/NAMAV,24779,Formal,MP,POLLOCK Rob,SMITH Gary,HATCHER Mat,HARRISON N (Tubby),WORTHINGTON Alison,STARMER Karyn,GRACE David,1,7
211,Enrolment/NAMAV,Enrolment/NAMAV,24780,Formal,MP,POLLOCK Rob,HARRISON N (Tubby),skipped,skipped,skipped,skipped,skipped,1,7
212,Enrolment/NAMAV,Enrolment/NAMAV,24781,Formal,MP,POLLOCK Rob,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,1,7
213,Enrolment/NAMAV,Enrolment/NAMAV,24782,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
214,Enrolment/NAMAV,Enrolment/NAMAV,24783,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
215,Enrolment/NAMAV,Enrolment/NAMAV,24784,Formal,MP,POLLOCK Rob,WORTHINGTON Alison,HATCHER Mat,skipped,skipped,skipped,skipped,1,7
216,Enrolment/NAMAV,Enrolment/NAMAV,24785,Formal,MP,POLLOCK Rob,STARMER Karyn,HATCHER Mat,HARRISON N (Tubby),SMITH Gary,WORTHINGTON Alison,GRACE David,1,7
217,Enrolment/NAMAV,Enrolment/NAMAV,24786,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
218,Enrolment/NAMAV,Enrolment/NAMAV,24787,Formal,MP,POLLOCK Rob,HARRISON N (Tubby),STARMER Karyn,skipped,skipped,skipped,skipped,1,7
219,Enrolment/NAMAV,Enrolment/NAMAV,24788,Formal,MP,POLLOCK Rob,STARMER Karyn,HARRISON N (Tubby),SMITH Gary,HATCHER Mat,GRACE David,WORTHINGTON Alison,1,7
220,Enrolment/NAMAV,Enrolment/NAMAV,24789,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
221,Enrolment/NAMAV,Enrolment/NAMAV,24790,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
222,Enrolment/NAMAV,Enrolment/NAMAV,24791,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
223,Enrolment/NAMAV,Enrolment/NAMAV,24792,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
224,Enrolment/NAMAV,Enrolment/NAMAV,24793,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
225,Enrolment/NAMAV,Enrolment/NAMAV,24794,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
226,Enrolment/NAMAV,Enrolment/NAMAV,24795,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
227,Enrolment/NAMAV,Enrolment/NAMAV,24796,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
228,Enrolment/NAMAV,Enrolment/NAMAV,24797,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
229,Enrolment/NAMAV,Enrolment/NAMAV,24798,Formal,MP,POLLOCK Rob,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,1,7
230,Enrolment/NAMAV,Enrolment/NAMAV,24799,Formal,MP,POLLOCK Rob,HATCHER Mat,HARRISON N (Tubby),skipped,skipped,skipped,skipped,1,7
231,Enrolment/NAMAV,Enrolment/NAMAV,24800,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
232,Enrolment/NAMAV,Enrolment/NAMAV,24801,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
233,Enrolment/NAMAV,Enrolment/NAMAV,24802,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
234,Enrolment/NAMAV,Enrolment/NAMAV,24803,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
235,Enrolment/NAMAV,Enrolment/NAMAV,24804,Formal,MP,POLLOCK Rob,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,1,7
236,Enrolment/NAMAV,Enrolment/NAMAV,24805,Formal,MP,POLLOCK Rob,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,1,7
237,Enrolment/NAMAV,Enrolment/NAMAV,24806,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
238,Enrolment/NAMAV,Enrolment/NAMAV,24807,Formal,MP,POLLOCK Rob,HARRISON N (Tubby),HATCHER Mat,STARMER Karyn,SMITH Gary,WORTHINGTON Alison,GRACE David,1,7
239,Enrolment/NAMAV,Enrolment/NAMAV,24808,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
240,Enrolment/NAMAV,Enrolment/NAMAV,24809,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
241,Enrolment/NAMAV,Enrolment/NAMAV,24810,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
242,Enrolment/NAMAV,Enrolment/NAMAV,24811,Formal,MP,POLLOCK Rob,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,skipped,skipped,1,7
243,Enrolment/NAMAV,Enrolment/NAMAV,24812,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
244,Enrolment/NAMAV,Enrolment/NAMAV,24813,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
245,Enrolment/NAMAV,Enrolment/NAMAV,24814,Formal,MP,POLLOCK Rob,skipped,skipped,skipped,skipped,skipped,skipped,1,7
246,Enrolment/NAMAV,Enrolment/NAMAV,24815,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,1,7
247,Enrolment/NAMAV,Enrolment/NAMAV,24816,Formal,MP,STARMER Karyn,POLLOCK Rob,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,skipped,1,7
248,Enrolment/NAMAV,Enrolment/NAMAV,24817,Formal,MP,STARMER Karyn,HARRISON N (Tubby),GRACE David,HATCHER Mat,skipped,skipped,skipped,1,7
249,Enrolment/NAMAV,Enrolment/NAMAV,24818,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
250,Enrolment/NAMAV,Enrolment/NAMAV,24819,Formal,MP,STARMER Karyn,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,1,7
251,Enrolment/NAMAV,Enrolment/NAMAV,24820,Formal,MP,STARMER Karyn,WORTHINGTON Alison,skipped,skipped,skipped,skipped,skipped,1,7
252,Enrolment/NAMAV,Enrolment/NAMAV,24821,Formal,MP,STARMER Karyn,WORTHINGTON Alison,GRACE David,SMITH Gary,POLLOCK Rob,HATCHER Mat,HARRISON N (Tubby),1,7
253,Enrolment/NAMAV,Enrolment/NAMAV,24822,Formal,MP,STARMER Karyn,POLLOCK Rob,HATCHER Mat,HARRISON N (Tubby),SMITH Gary,GRACE David,WORTHINGTON Alison,1,7
254,Enrolment/NAMAV,Enrolment/NAMAV,24823,Formal,MP,STARMER Karyn,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,1,7
255,Enrolment/NAMAV,Enrolment/NAMAV,24824,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
256,Enrolment/NAMAV,Enrolment/NAMAV,24825,Formal,MP,STARMER Karyn,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,1,7
257,Enrolment/NAMAV,Enrolment/NAMAV,24826,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
258,Enrolment/NAMAV,Enrolment/NAMAV,24827,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,1,7
259,Enrolment/NAMAV,Enrolment/NAMAV,24828,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,1,7
260,Enrolment/NAMAV,Enrolment/NAMAV,24829,Formal,MP,STARMER Karyn,GRACE David,WORTHINGTON Alison,SMITH Gary,HATCHER Mat,POLLOCK Rob,HARRISON N (Tubby),1,7
261,Enrolment/NAMAV,Enrolment/NAMAV,24830,Formal,MP,STARMER Karyn,HATCHER Mat,POLLOCK Rob,GRACE David,HARRISON N (Tubby),WORTHINGTON Alison,SMITH Gary,1,7
262,Enrolment/NAMAV,Enrolment/NAMAV,24831,Formal,MP,STARMER Karyn,HATCHER Mat,HARRISON N (Tubby),skipped,skipped,skipped,skipped,1,7
263,Enrolment/NAMAV,Enrolment/NAMAV,24832,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
264,Enrolment/NAMAV,Enrolment/NAMAV,24833,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
265,Enrolment/NAMAV,Enrolment/NAMAV,24834,Formal,MP,STARMER Karyn,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,1,7
266,Enrolment/NAMAV,Enrolment/NAMAV,24835,Formal,MP,STARMER Karyn,GRACE David,WORTHINGTON Alison,HATCHER Mat,SMITH Gary,HARRISON N (Tubby),POLLOCK Rob,1,7
267,Enrolment/NAMAV,Enrolment/NAMAV,24836,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,WORTHINGTON Alison,POLLOCK Rob,1,7
268,Enrolment/NAMAV,Enrolment/NAMAV,24837,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,1,7
269,Enrolment/NAMAV,Enrolment/NAMAV,24838,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
270,Enrolment/NAMAV,Enrolment/NAMAV,24839,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
271,Enrolment/NAMAV,Enrolment/NAMAV,24840,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
272,Enrolment/NAMAV,Enrolment/NAMAV,24841,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,1,7
273,Enrolment/NAMAV,Enrolment/NAMAV,24842,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,1,7
274,Enrolment/NAMAV,Enrolment/NAMAV,24843,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
275,Enrolment/NAMAV,Enrolment/NAMAV,24844,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,1,7
276,Enrolment/NAMAV,Enrolment/NAMAV,24845,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
277,Enrolment/NAMAV,Enrolment/NAMAV,24846,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
278,Enrolment/NAMAV,Enrolment/NAMAV,24847,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
279,Enrolment/NAMAV,Enrolment/NAMAV,24848,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
280,Enrolment/NAMAV,Enrolment/NAMAV,24849,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
281,Enrolment/NAMAV,Enrolment/NAMAV,24850,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,1,7
282,Enrolment/NAMAV,Enrolment/NAMAV,24851,Formal,MP,STARMER Karyn,WORTHINGTON Alison,GRACE David,HATCHER Mat,POLLOCK Rob,SMITH Gary,HARRISON N (Tubby),1,7
283,Enrolment/NAMAV,Enrolment/NAMAV,24852,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
284,Enrolment/NAMAV,Enrolment/NAMAV,24853,Formal,MP,STARMER Karyn,GRACE David,SMITH Gary,HARRISON N (Tubby),HATCHER Mat,skipped,skipped,1,7
285,Enrolment/NAMAV,Enrolment/NAMAV,24854,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
286,Enrolment/NAMAV,Enrolment/NAMAV,24855,Formal,MP,STARMER Karyn,HATCHER Mat,POLLOCK Rob,WORTHINGTON Alison,HARRISON N (Tubby),GRACE David,SMITH Gary,1,7
287,Enrolment/NAMAV,Enrolment/NAMAV,24856,Formal,MP,HATCHER Mat,POLLOCK Rob,STARMER Karyn,HARRISON N (Tubby),SMITH Gary,GRACE David,WORTHINGTON Alison,1,7
288,Enrolment/NAMAV,Enrolment/NAMAV,24857,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
289,Enrolment/NAMAV,Enrolment/NAMAV,24858,Formal,MP,HATCHER Mat,STARMER Karyn,HARRISON N (Tubby),skipped,skipped,skipped,skipped,1,7
290,Enrolment/NAMAV,Enrolment/NAMAV,24859,Formal,MP,HATCHER Mat,HARRISON N (Tubby),GRACE David,skipped,skipped,skipped,skipped,1,7
291,Enrolment/NAMAV,Enrolment/NAMAV,24860,Formal,MP,HATCHER Mat,HARRISON N (Tubby),STARMER Karyn,skipped,skipped,skipped,skipped,1,7
292,Enrolment/NAMAV,Enrolment/NAMAV,24861,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
293,Enrolment/NAMAV,Enrolment/NAMAV,24862,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
294,Enrolment/NAMAV,Enrolment/NAMAV,24863,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
295,Enrolment/NAMAV,Enrolment/NAMAV,24864,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
296,Enrolment/NAMAV,Enrolment/NAMAV,24865,Formal,MP,HATCHER Mat,HARRISON N (Tubby),STARMER Karyn,skipped,skipped,skipped,skipped,1,7
297,Enrolment/NAMAV,Enrolment/NAMAV,24866,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
298,Enrolment/NAMAV,Enrolment/NAMAV,24867,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
299,Enrolment/NAMAV,Enrolment/NAMAV,24868,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
300,Enrolment/NAMAV,Enrolment/NAMAV,24869,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
301,Enrolment/NAMAV,Enrolment/NAMAV,24870,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
302,Enrolment/NAMAV,Enrolment/NAMAV,24871,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
303,Enrolment/NAMAV,Enrolment/NAMAV,24872,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
304,Enrolment/NAMAV,Enrolment/NAMAV,24873,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
305,Enrolment/NAMAV,Enrolment/NAMAV,24874,Formal,MP,HATCHER Mat,GRACE David,WORTHINGTON Alison,STARMER Karyn,POLLOCK Rob,SMITH Gary,HARRISON N (Tubby),1,7
306,Enrolment/NAMAV,Enrolment/NAMAV,24875,Formal,MP,HATCHER Mat,HARRISON N (Tubby),STARMER Karyn,skipped,skipped,skipped,skipped,1,7
307,Enrolment/NAMAV,Enrolment/NAMAV,24876,Formal,MP,HATCHER Mat,HARRISON N (Tubby),STARMER Karyn,skipped,skipped,skipped,skipped,1,7
308,Enrolment/NAMAV,Enrolment/NAMAV,24877,Formal,MP,HATCHER Mat,WORTHINGTON Alison,skipped,skipped,skipped,skipped,skipped,1,7
309,Enrolment/NAMAV,Enrolment/NAMAV,24878,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
310,Enrolment/NAMAV,Enrolment/NAMAV,24879,Formal,MP,HATCHER Mat,HARRISON N (Tubby),STARMER Karyn,skipped,skipped,skipped,skipped,1,7
311,Enrolment/NAMAV,Enrolment/NAMAV,24880,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
312,Enrolment/NAMAV,Enrolment/NAMAV,24881,Formal,MP,HATCHER Mat,WORTHINGTON Alison,STARMER Karyn,skipped,skipped,skipped,skipped,1,7
313,Enrolment/NAMAV,Enrolment/NAMAV,24882,Formal,MP,HATCHER Mat,GRACE David,skipped,skipped,skipped,skipped,skipped,1,7
314,Enrolment/NAMAV,Enrolment/NAMAV,24883,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
315,Enrolment/NAMAV,Enrolment/NAMAV,24884,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
316,Enrolment/NAMAV,Enrolment/NAMAV,24885,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
317,Enrolment/NAMAV,Enrolment/NAMAV,24886,Formal,MP,GRACE David,skipped,skipped,skipped,skipped,skipped,skipped,1,7
318,Enrolment/NAMAV,Enrolment/NAMAV,24887,Formal,MP,GRACE David,skipped,skipped,skipped,skipped,skipped,skipped,1,7
319,Enrolment/NAMAV,Enrolment/NAMAV,24888,Formal,MP,GRACE David,skipped,skipped,skipped,skipped,skipped,skipped,1,7
320,Enrolment/NAMAV,Enrolment/NAMAV,24889,Formal,MP,GRACE David,WORTHINGTON Alison,skipped,skipped,skipped,skipped,skipped,1,7
321,Enrolment/NAMAV,Enrolment/NAMAV,24890,Formal,MP,GRACE David,WORTHINGTON Alison,skipped,skipped,skipped,skipped,skipped,1,7
322,Enrolment/NAMAV,Enrolment/NAMAV,24891,Formal,MP,GRACE David,STARMER Karyn,WORTHINGTON Alison,SMITH Gary,HATCHER Mat,skipped,skipped,1,7
323,Enrolment/NAMAV,Enrolment/NAMAV,24892,Formal,MP,GRACE David,HARRISON N (Tubby),STARMER Karyn,POLLOCK Rob,HATCHER Mat,SMITH Gary,WORTHINGTON Alison,1,7
324,Enrolment/NAMAV,Enrolment/NAMAV,24893,Formal,MP,GRACE David,skipped,skipped,skipped,skipped,skipped,skipped,1,7
325,Enrolment/NAMAV,Enrolment/NAMAV,24894,Formal,MP,GRACE David,skipped,skipped,skipped,skipped,skipped,skipped,1,7
326,Enrolment/NAMAV,Enrolment/NAMAV,24895,Formal,MP,GRACE David,WORTHINGTON Alison,STARMER Karyn,POLLOCK Rob,HATCHER Mat,SMITH Gary,HARRISON N (Tubby),1,7
327,Enrolment/NAMAV,Enrolment/NAMAV,24896,Formal,MP,GRACE David,STARMER Karyn,SMITH Gary,WORTHINGTON Alison,HARRISON N (Tubby),HATCHER Mat,POLLOCK Rob,1,7
328,Enrolment/NAMAV,Enrolment/NAMAV,24897,Formal,MP,GRACE David,skipped,skipped,skipped,skipped,skipped,skipped,1,7
329,Enrolment/NAMAV,Enrolment/NAMAV,24898,Formal,MP,GRACE David,skipped,skipped,skipped,skipped,skipped,skipped,1,7
330,Enrolment/NAMAV,Enrolment/NAMAV,24899,Formal,MP,GRACE David,skipped,skipped,skipped,skipped,skipped,skipped,1,7
331,Enrolment/NAMAV,Enrolment/NAMAV,24900,Formal,MP,GRACE David,WORTHINGTON Alison,skipped,skipped,skipped,skipped,skipped,1,7
332,Enrolment/NAMAV,Enrolment/NAMAV,24901,Formal,MP,GRACE David,WORTHINGTON Alison,skipped,skipped,skipped,skipped,skipped,1,7
333,Enrolment/NAMAV,Enrolment/NAMAV,24902,Formal,MP,GRACE David,skipped,skipped,skipped,skipped,skipped,skipped,1,7
334,Enrolment/NAMAV,Enrolment/NAMAV,24903,Formal,MP,GRACE David,skipped,skipped,skipped,skipped,skipped,skipped,1,7
335,Enrolment/NAMAV,Enrolment/NAMAV,24904,Formal,MP,GRACE David,STARMER Karyn,HATCHER Mat,skipped,skipped,skipped,skipped,1,7
336,Enrolment/NAMAV,Enrolment/NAMAV,24905,Formal,MP,GRACE David,skipped,skipped,skipped,skipped,skipped,skipped,1,7
337,Enrolment/NAMAV,Enrolment/NAMAV,24906,Formal,MP,HATCHER Mat,HARRISON N (Tubby),STARMER Karyn,skipped,skipped,skipped,skipped,1,7
338,Enrolment/NAMAV,Enrolment/NAMAV,24907,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
339,Enrolment/NAMAV,Enrolment/NAMAV,24908,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
340,Enrolment/NAMAV,Enrolment/NAMAV,24909,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
341,Enrolment/NAMAV,Enrolment/NAMAV,24910,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
342,Enrolment/NAMAV,Enrolment/NAMAV,24911,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
343,Enrolment/NAMAV,Enrolment/NAMAV,24912,Formal,MP,HATCHER Mat,HARRISON N (Tubby),SMITH Gary,POLLOCK Rob,STARMER Karyn,GRACE David,WORTHINGTON Alison,1,7
344,Enrolment/NAMAV,Enrolment/NAMAV,24913,Formal,MP,HATCHER Mat,skipped,skipped,skipped,skipped,skipped,skipped,1,7
