ballotID,precinctPortion,ballot_type,countingGroup,precinct,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,Num cands,Num seats
01663_00000_111358,67.0,Ballot 16 - Type 16,Early,67,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,WILLIAM BILL MATTIACE,GREGORY Z SMITH,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,10,1
01663_00000_302481,78.002,Ballot 14 - Type 14,Early,78,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_690459,116.0,Ballot 16 - Type 16,Early,116,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,WILLIAM BILL MATTIACE,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,KEN MIYAGISHIMA,skipped,10,1
01663_00000_540678,68.0,Ballot 20 - Type 20,Early,68,BEV COURTNEY,MIKE A TELLEZ,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,GREGORY Z SMITH,JORGE SANCHEZ,10,1
01663_00000_343948,66.002,Ballot 16 - Type 16,Early,66,WILLIAM BILL MATTIACE,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_036040,7.002,Ballot 14 - Type 14,Early,7,MIKE A TELLEZ,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_466376,106.0,Ballot 16 - Type 16,Early,106,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,MIKE A TELLEZ,BEV COURTNEY,KEN MIYAGISHIMA,10,1
01663_00000_141184,69.0,Ballot 20 - Type 20,Early,69,KEN MIYAGISHIMA,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,WILLIAM BILL MATTIACE,BEV COURTNEY,ISABELLA SOLIS,10,1
01663_00000_860702,7.002,Ballot 14 - Type 14,Early,7,GREGORY Z SMITH,KEN MIYAGISHIMA,JORGE SANCHEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_820119,40.002,Ballot 19 - Type 19,Early,40,MIKE A TELLEZ,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_572956,102.0,Ballot 16 - Type 16,Early,102,KEN MIYAGISHIMA,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,MIKE A TELLEZ,ISABELLA SOLIS,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,10,1
01663_00000_486597,108.002,Ballot 19 - Type 19,Early,108,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_624667,112.0,Ballot 16 - Type 16,Early,112,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,10,1
01663_00000_834344,33.0,Ballot 20 - Type 20,Early,33,KEN MIYAGISHIMA,ISABELLA SOLIS,JORGE SANCHEZ,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_584789,40.002,Ballot 19 - Type 19,Early,40,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_143918,69.0,Ballot 20 - Type 20,Early,69,WILLIAM BILL MATTIACE,MIKE A TELLEZ,BEV COURTNEY,KEN MIYAGISHIMA,JORGE SANCHEZ,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,10,1
01663_00000_209438,43.0,Ballot 20 - Type 20,Early,43,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_109206,102.0,Ballot 16 - Type 16,Early,102,KEN MIYAGISHIMA,GREGORY Z SMITH,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_370365,41.0,Ballot 19 - Type 19,Early,41,ISABELLA SOLIS,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_424081,22.002,Ballot 19 - Type 19,Early,22,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_864481,37.0,Ballot 2 - Type 2,Early,37,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_918019,90.002,Ballot 19 - Type 19,Early,90,WILLIAM BILL MATTIACE,GREGORY Z SMITH,ISABELLA SOLIS,JORGE SANCHEZ,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,MIKE A TELLEZ,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,10,1
01663_00000_073370,106.0,Ballot 16 - Type 16,Early,106,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_401328,109.002,Ballot 17 - Type 17,Early,109,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_725923,34.0,Ballot 20 - Type 20,Early,34,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_773685,108.002,Ballot 19 - Type 19,Early,108,KEN MIYAGISHIMA,MIKE A TELLEZ,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_607463,49.0,Ballot 14 - Type 14,Early,49,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,JORGE SANCHEZ,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,ISABELLA SOLIS,10,1
01663_00000_349198,83.002,Ballot 20 - Type 20,Early,83,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_294632,73.0,Ballot 14 - Type 14,Early,73,GREGORY Z SMITH,KEN MIYAGISHIMA,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,MIKE A TELLEZ,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,10,1
01663_00000_915249,36.0,Ballot 2 - Type 2,Early,36,GREGORY Z SMITH,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,BEV COURTNEY,10,1
01663_00000_720100,73.0,Ballot 14 - Type 14,Early,73,WILLIAM BILL MATTIACE,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,MIKE A TELLEZ,ISABELLA SOLIS,JORGE SANCHEZ,KEN MIYAGISHIMA,10,1
01663_00000_801460,22.002,Ballot 19 - Type 19,Early,22,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_362785,39.0,Ballot 19 - Type 19,Early,39,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,JORGE SANCHEZ,GREGORY Z SMITH,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,10,1
01663_00000_647216,83.002,Ballot 20 - Type 20,Early,83,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,JORGE SANCHEZ,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_443326,113.001,Ballot 20 - Type 20,Early,113,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_177562,112.0,Ballot 16 - Type 16,Early,112,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_387351,73.0,Ballot 14 - Type 14,Early,73,KEN MIYAGISHIMA,GREGORY Z SMITH,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_462289,112.0,Ballot 16 - Type 16,Early,112,WILLIAM BILL MATTIACE,GREGORY Z SMITH,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_319875,71.0,Ballot 14 - Type 14,Early,71,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_730285,35.0,Ballot 2 - Type 2,Early,35,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,MIKE A TELLEZ,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,KEN MIYAGISHIMA,JORGE SANCHEZ,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,10,1
01663_00000_233386,52.0,Ballot 14 - Type 14,Early,52,JESUSITA DOLORES LUCERO,BEV COURTNEY,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,ISABELLA SOLIS,KEN MIYAGISHIMA,MIKE A TELLEZ,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,10,1
01663_00000_380148,102.0,Ballot 16 - Type 16,Early,102,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_549178,22.002,Ballot 19 - Type 19,Early,22,MIKE A TELLEZ,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,KEN MIYAGISHIMA,GREGORY Z SMITH,10,1
01663_00000_076702,73.0,Ballot 14 - Type 14,Early,73,BEV COURTNEY,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_664339,23.0,Ballot 19 - Type 19,Early,23,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_555097,31.0,Ballot 2 - Type 2,Early,31,KEN MIYAGISHIMA,MIKE A TELLEZ,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_276640,53.0,Ballot 14 - Type 14,Early,53,WILLIAM BILL MATTIACE,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,ISABELLA SOLIS,JORGE SANCHEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,10,1
01663_00000_443847,83.002,Ballot 20 - Type 20,Early,83,KEN MIYAGISHIMA,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_267713,78.002,Ballot 14 - Type 14,Early,78,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_143151,106.0,Ballot 16 - Type 16,Early,106,WILLIAM BILL MATTIACE,ISABELLA SOLIS,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_210396,24.0,Ballot 19 - Type 19,Early,24,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,WILLIAM BILL MATTIACE,GREGORY Z SMITH,BEV COURTNEY,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,KEN MIYAGISHIMA,10,1
01663_00000_233240,40.002,Ballot 19 - Type 19,Early,40,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_172368,61.0,Ballot 16 - Type 16,Early,61,KEN MIYAGISHIMA,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_663056,83.002,Ballot 20 - Type 20,Early,83,MIKE A TELLEZ,BEV COURTNEY,ISABELLA SOLIS,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,10,1
01663_00000_152667,40.002,Ballot 19 - Type 19,Early,40,BEV COURTNEY,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_689316,31.0,Ballot 2 - Type 2,Early,31,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_931389,27.0,Ballot 2 - Type 2,Early,27,GREGORY Z SMITH,MIKE A TELLEZ,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_253016,34.0,Ballot 20 - Type 20,Early,34,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_902932,89.0,Ballot 2 - Type 2,Early,89,GREGORY Z SMITH,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_535337,73.0,Ballot 14 - Type 14,Early,73,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_596036,83.002,Ballot 20 - Type 20,Early,83,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ,WILLIAM BILL MATTIACE,MIKE A TELLEZ,JORGE SANCHEZ,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_657118,67.0,Ballot 16 - Type 16,Early,67,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_489847,27.0,Ballot 2 - Type 2,Early,27,ISABELLA SOLIS,JORGE SANCHEZ,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,BEV COURTNEY,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,10,1
01663_00000_419468,53.0,Ballot 14 - Type 14,Early,53,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_824136,22.002,Ballot 19 - Type 19,Early,22,KEN MIYAGISHIMA,ISABELLA SOLIS,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_604746,105.002,Ballot 17 - Type 17,Early,105,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_887080,70.0,Ballot 20 - Type 20,Early,70,MIKE A TELLEZ,BEV COURTNEY,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,10,1
01663_00000_241267,33.0,Ballot 20 - Type 20,Early,33,WILLIAM BILL MATTIACE,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,GREGORY Z SMITH,KEN MIYAGISHIMA,10,1
01663_00000_509414,20.002,Ballot 28 - Type 28,Early,20,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_510683,108.002,Ballot 19 - Type 19,Early,108,GREGORY Z SMITH,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_236556,117.001,Ballot 16 - Type 16,Early,117,WILLIAM BILL MATTIACE,MIKE A TELLEZ,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_384165,113.001,Ballot 20 - Type 20,Early,113,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,JORGE SANCHEZ,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,BEV COURTNEY,10,1
01663_00000_368162,108.002,Ballot 19 - Type 19,Early,108,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,ISABELLA SOLIS,MIKE A TELLEZ,BEV COURTNEY,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,JORGE SANCHEZ,10,1
01663_00000_260042,109.002,Ballot 17 - Type 17,Early,109,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_303506,106.0,Ballot 16 - Type 16,Early,106,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,JORGE SANCHEZ,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,10,1
01663_00000_811665,73.0,Ballot 14 - Type 14,Early,73,WILLIAM BILL MATTIACE,GREGORY Z SMITH,JORGE SANCHEZ,KEN MIYAGISHIMA,ISABELLA SOLIS,MIKE A TELLEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,10,1
01663_00000_781492,34.0,Ballot 20 - Type 20,Early,34,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_651284,106.0,Ballot 16 - Type 16,Early,106,GREGORY Z SMITH,MIKE A TELLEZ,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,10,1
01663_00000_312008,34.0,Ballot 20 - Type 20,Early,34,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_243045,41.0,Ballot 19 - Type 19,Early,41,ISABELLA SOLIS,JORGE SANCHEZ,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_438994,99.002,Ballot 2 - Type 2,Early,99,KEN MIYAGISHIMA,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,MIKE A TELLEZ,WILLIAM BILL MATTIACE,GREGORY Z SMITH,10,1
01663_00000_706087,108.002,Ballot 19 - Type 19,Early,108,GREGORY Z SMITH,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_579443,78.002,Ballot 14 - Type 14,Early,78,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_814915,57.002,Ballot 14 - Type 14,Early,57,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_615452,102.0,Ballot 16 - Type 16,Early,102,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_971809,99.002,Ballot 2 - Type 2,Early,99,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,GREGORY Z SMITH,BEV COURTNEY,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,10,1
01663_00000_747941,57.002,Ballot 14 - Type 14,Early,57,GREGORY Z SMITH,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,BEV COURTNEY,JORGE SANCHEZ,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,10,1
01663_00000_070714,7.002,Ballot 14 - Type 14,Early,7,GREGORY Z SMITH,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_307567,67.0,Ballot 16 - Type 16,Early,67,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_749013,53.0,Ballot 14 - Type 14,Early,53,KEN MIYAGISHIMA,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_287129,109.002,Ballot 17 - Type 17,Early,109,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_188304,108.002,Ballot 19 - Type 19,Early,108,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_401841,23.0,Ballot 19 - Type 19,Early,23,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_571387,24.0,Ballot 19 - Type 19,Early,24,KEN MIYAGISHIMA,ISABELLA SOLIS,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_655242,78.002,Ballot 14 - Type 14,Early,78,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_508131,23.0,Ballot 19 - Type 19,Early,23,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_204955,29.0,Ballot 2 - Type 2,Early,29,MIKE A TELLEZ,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,skipped,10,1
01663_00000_493574,102.0,Ballot 16 - Type 16,Early,102,WILLIAM BILL MATTIACE,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_298394,106.0,Ballot 16 - Type 16,Early,106,KEN MIYAGISHIMA,BEV COURTNEY,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_614684,103.0,Ballot 16 - Type 16,Early,103,WILLIAM BILL MATTIACE,MIKE A TELLEZ,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_739685,43.0,Ballot 20 - Type 20,Early,43,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,JORGE SANCHEZ,GREGORY Z SMITH,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,10,1
01663_00000_152858,40.002,Ballot 19 - Type 19,Early,40,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_937256,56.002,Ballot 14 - Type 14,Early,56,KEN MIYAGISHIMA,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_216057,72.0,Ballot 14 - Type 14,Early,72,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_534956,20.002,Ballot 28 - Type 28,Early,20,KEN MIYAGISHIMA,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_454992,61.0,Ballot 16 - Type 16,Early,61,WILLIAM BILL MATTIACE,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_467087,106.0,Ballot 16 - Type 16,Early,106,WILLIAM BILL MATTIACE,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_865053,62.0,Ballot 17 - Type 17,Early,62,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
01663_00000_524771,83.002,Ballot 20 - Type 20,Early,83,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
