District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3
South Coast,Sanctuary Pt Public,43641,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43642,Formal,ALLDRICK Annette,HANCOCK Shelley,skipped
South Coast,Sanctuary Pt Public,43643,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43644,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43645,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43646,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43647,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43648,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43649,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43650,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43651,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43652,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43653,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43654,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43655,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43656,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43657,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43658,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43659,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43660,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43661,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43662,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43663,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43664,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43665,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43666,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43667,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43668,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43669,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43670,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43671,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43672,Formal,ALLDRICK Annette,STEPHENSON Kim,skipped
South Coast,Sanctuary Pt Public,43673,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43674,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43675,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43676,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43677,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43678,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43679,Formal,ALLDRICK Annette,STEPHENSON Kim,skipped
South Coast,Sanctuary Pt Public,43680,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43681,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43682,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43683,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43684,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43685,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43686,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43687,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43688,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43689,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43690,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43691,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43692,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43693,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43694,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43695,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43696,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43697,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43698,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43699,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43700,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43701,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43702,Formal,ALLDRICK Annette,HANCOCK Shelley,skipped
South Coast,Sanctuary Pt Public,43703,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43704,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43705,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43706,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43707,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43708,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43709,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43710,Formal,ALLDRICK Annette,STEPHENSON Kim,skipped
South Coast,Sanctuary Pt Public,43711,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43712,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43713,Formal,ALLDRICK Annette,STEPHENSON Kim,skipped
South Coast,Sanctuary Pt Public,43714,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43715,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43716,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43717,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43718,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43719,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43720,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43721,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43722,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43723,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43724,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43725,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43726,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43727,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43728,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43729,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43730,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43731,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43732,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43733,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43734,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43735,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43736,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43737,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43738,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43739,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43740,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43741,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43742,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43743,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43744,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43745,Formal,ALLDRICK Annette,skipped,skipped
South Coast,Sanctuary Pt Public,43746,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43747,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43748,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43749,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43750,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43751,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43752,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43753,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43754,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43755,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43756,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43757,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43758,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43759,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43760,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43761,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43762,Formal,ALLDRICK Annette,STEPHENSON Kim,skipped
South Coast,Sanctuary Pt Public,43763,Formal,ALLDRICK Annette,STEPHENSON Kim,skipped
South Coast,Sanctuary Pt Public,43764,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43765,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43766,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43767,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43768,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43769,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43770,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43771,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43772,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43773,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43774,Formal,ALLDRICK Annette,skipped,skipped
South Coast,Sanctuary Pt Public,43775,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43776,Formal,ALLDRICK Annette,skipped,skipped
South Coast,Sanctuary Pt Public,43777,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43778,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43779,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43780,Formal,ALLDRICK Annette,STEPHENSON Kim,skipped
South Coast,Sanctuary Pt Public,43781,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43782,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43783,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43784,Formal,ALLDRICK Annette,HANCOCK Shelley,skipped
South Coast,Sanctuary Pt Public,43785,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43786,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43787,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43788,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43789,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43790,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43791,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43792,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43793,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43794,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43795,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43796,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43797,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43798,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43799,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43800,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43801,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43802,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43803,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43804,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43805,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43806,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43807,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43808,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43809,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43810,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43811,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43812,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43813,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43814,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43815,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43816,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43817,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43818,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43819,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43820,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43821,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43822,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43823,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43824,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43825,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43826,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43827,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43828,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43829,Formal,ALLDRICK Annette,STEPHENSON Kim,skipped
South Coast,Sanctuary Pt Public,43830,Formal,ALLDRICK Annette,STEPHENSON Kim,skipped
South Coast,Sanctuary Pt Public,43831,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43832,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43833,Formal,ALLDRICK Annette,STEPHENSON Kim,skipped
South Coast,Sanctuary Pt Public,43834,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43835,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43836,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43837,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43838,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43839,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43840,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43841,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43842,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43843,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43844,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43845,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43846,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43847,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43848,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43849,Formal,ALLDRICK Annette,STEPHENSON Kim,skipped
South Coast,Sanctuary Pt Public,43850,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43851,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43852,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43853,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43854,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43855,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43856,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43857,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43858,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43859,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43860,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43861,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43862,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43863,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43864,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43865,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43866,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43867,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43868,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43869,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43870,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43871,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43872,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43873,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43874,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43875,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43876,Formal,ALLDRICK Annette,HANCOCK Shelley,STEPHENSON Kim
South Coast,Sanctuary Pt Public,43877,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43878,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43879,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
South Coast,Sanctuary Pt Public,43880,Formal,ALLDRICK Annette,STEPHENSON Kim,HANCOCK Shelley
