,file,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,smith,0.4_perturbed_plurality,0.4_perturbed_IRV,0.4_perturbed_top-two,0.4_perturbed_borda-pm,0.4_perturbed_borda-om,0.4_perturbed_borda-avg,0.4_perturbed_top-3-truncation,0.4_perturbed_condorcet,0.4_perturbed_minimax,0.4_perturbed_smith_plurality,0.4_perturbed_smith_irv,0.4_perturbed_smith-minimax,0.4_perturbed_ranked-pairs,0.4_perturbed_bucklin,0.4_perturbed_approval,0.4_perturbed_smith
197,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Ryde.csv,['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor']
198,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Castle Hill.csv,['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray'],['WILLIAMS Ray']
199,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Barwon.csv,['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin'],['HUMPHRIES Kevin']
200,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Baulkham Hills.csv,['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David']
201,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Ballina.csv,['BEAVIS Kris'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['BEAVIS Kris'],['SMITH Tamara'],['BEAVIS Kris'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['BEAVIS Kris'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['BEAVIS Kris'],['BEAVIS Kris'],['SMITH Tamara']
202,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lismore.csv,['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['SMITH Isaac'],['SMITH Isaac'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['SMITH Isaac'],['SMITH Isaac'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas'],['GEORGE Thomas']
203,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Monaro.csv,['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['WHAN Steve'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['WHAN Steve'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John']
204,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Epping.csv,['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien'],['TUDEHOPE Damien']
205,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Macquarie Fields.csv,['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack']
206,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Clarence.csv,['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GILBERT Trent'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GILBERT Trent'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris']
207,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Charlestown.csv,['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie']
208,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Tamworth.csv,['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['DRAPER Peter'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['DRAPER Peter'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin']
209,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Rockdale.csv,['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve']
210,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Davidson.csv,"[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]"
211,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Myall Lakes.csv,['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['KEEGAN David'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['KEEGAN David'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen']
212,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Coogee.csv,['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['PEARCE Paul'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['PEARCE Paul'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce'],['NOTLEY-SMITH Bruce']
213,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_South Coast.csv,['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley']
214,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Summer Hill.csv,['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo']
215,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wyong.csv,['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David']
216,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Heffron.csv,['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron']
217,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Oatley.csv,['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],"[""SMITH O'Bray""]",['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],"[""SMITH O'Bray""]",['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark']
218,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Parramatta.csv,['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['SHAW James'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['SHAW James'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff'],['LEE Geoff']
219,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_East Hills.csv,['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['MURPHY Cameron'],['MURPHY Cameron'],['MURPHY Cameron'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['MURPHY Cameron'],['MURPHY Cameron'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn'],['BROOKES Glenn']
220,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Vaucluse.csv,['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle']
221,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Auburn.csv,['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke'],['FOLEY Luke']
222,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Shellharbour.csv,['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna']
223,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Murray.csv,['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian'],['PICCOLI Adrian']
224,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Sydney.csv,['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex']
225,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Camden.csv,['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris'],['PATTERSON Chris']
226,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Strathfield.csv,['CASUSCELLI Charles'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['CASUSCELLI Charles'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['McKAY Jodi'],['CASUSCELLI Charles'],['McKAY Jodi']
