Ballot Style,Precinct,rank1,rank2,rank3,Num cands,Num seats
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Luqman Abdi,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Isaak Rooble,skipped,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-29,BLOOMINGTON W-4 P-29,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-30,BLOOMINGTON W-4 P-30,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Isaak Rooble,Luqman Abdi,Victor Rivas,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Luqman Abdi,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,Luqman Abdi,Isaak Rooble,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Isaak Rooble,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-31,BLOOMINGTON W-4 P-31,Victor Rivas,skipped,skipped,3,1
