file,numCands,irv,plurality,plurality_runoff,borda_pm,borda_om_no_uwi,borda_avg_no_uwi,borda_trunc_points_scheme,condorcet,minimax,smith_set,bucklin
american/processed_data/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict9.csv,4,['HILLARY RONEN'],['HILLARY RONEN'],ERROR,['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN']
american/processed_data/San Francisco/SanFrancisco_11032015_Sheriff.csv,3,['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY'],['VICKI HENNESSY']
american/processed_data/San Francisco/SanFrancisco_11082011_Sheriff.csv,4,['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],ERROR,['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI']
american/processed_data/San Francisco/SanFrancisco_06052018_BoardofSupervisorsDistrict8.csv,3,['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN']
american/processed_data/San Francisco/SanFrancisco_11082022_BoardofSupervisorsD2.csv,1,['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI']
american/processed_data/San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict8.csv,5,['SCOTT WIENER'],['SCOTT WIENER'],ERROR,['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER'],['SCOTT WIENER']
american/processed_data/San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict2.csv,4,['CATHERINE STEFANI'],['CATHERINE STEFANI'],ERROR,['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI'],['CATHERINE STEFANI']
american/processed_data/San Francisco/SanFrancisco_11052024_CityAttorney.csv,2,['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU'],['DAVID CHIU']
american/processed_data/San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT5.csv,4,['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON'],['DEAN PRESTON']
american/processed_data/San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,10,['ERIC MAR'],['ERIC MAR'],ERROR,['SUE LEE'],['SUE LEE'],['SUE LEE'],['ERIC MAR'],['ERIC MAR'],['ERIC MAR'],['ERIC MAR'],['ERIC MAR']
american/processed_data/New York City/NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,3,['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,9,['Lincoln Restler'],['Lincoln Restler'],ERROR,['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler']
american/processed_data/New York City/NewYorkCity_06222021_REPBoroughPresidentRichmond.csv,5,['Vito Fossella'],['Vito Fossella'],['Vito Fossella'],['Vito Fossella'],['Steven Matteo'],['Vito Fossella'],['Vito Fossella'],['Vito Fossella'],['Vito Fossella'],['Vito Fossella'],['Vito Fossella']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember10thCouncilDistrict.csv,9,['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],ERROR,['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember28thCouncilDistrict.csv,4,['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember15thCouncilDistrict.csv,9,['Oswald Feliz'],['Oswald Feliz'],ERROR,['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember46thCouncilDistrict.csv,9,['Mercedes Narcisse'],['Mercedes Narcisse'],ERROR,['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember31stCouncilDistrict.csv,4,['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember35thCouncilDistrict.csv,8,['Crystal Hudson'],['Crystal Hudson'],ERROR,['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember32ndCouncilDistrict.csv,7,['Felicia Singh'],['Felicia Singh'],ERROR,['Felicia Singh'],['Felicia Singh'],['Felicia Singh'],['Felicia Singh'],['Felicia Singh'],['Felicia Singh'],['Felicia Singh'],['Felicia Singh']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember30thCouncilDistrict.csv,3,['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember49thCouncilDistrict.csv,10,['Kamillah Hanks'],['Kamillah Hanks'],ERROR,['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember29thCouncilDistrict.csv,10,['Lynn C. Schulman'],['Lynn C. Schulman'],ERROR,['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember11thCouncilDistrict.csv,8,['Eric Dinowitz'],['Eric Dinowitz'],ERROR,['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember1stCouncilDistrict.csv,10,['Christopher Marte'],['Christopher Marte'],ERROR,['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember14thCouncilDistrict.csv,7,['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],ERROR,['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember5thCouncilDistrict.csv,8,['Julie Menin'],['Julie Menin'],ERROR,['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember2ndCouncilDistrict.csv,3,['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember34thCouncilDistrict.csv,5,['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember48thCouncilDistrict.csv,6,['Steven Saperstein'],['Steven Saperstein'],ERROR,['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember47thCouncilDistrict.csv,5,['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan']
american/processed_data/New York City/NewYorkCity_06222021_DEMBoroughPresidentQueens.csv,4,['Donovan J. Richards Jr.'],['Donovan J. Richards Jr.'],['Donovan J. Richards Jr.'],['Elizabeth S. Crowley'],['Elizabeth S. Crowley'],['Elizabeth S. Crowley'],['Elizabeth S. Crowley'],['Donovan J. Richards Jr.'],['Donovan J. Richards Jr.'],['Donovan J. Richards Jr.'],['Elizabeth S. Crowley']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember3rdCouncilDistrict.csv,7,['Erik D. Bottcher'],['Erik D. Bottcher'],ERROR,['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher']
american/processed_data/New York City/NewYorkCity_06222021_REPCouncilMember24thCouncilDistrict.csv,3,['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen']
american/processed_data/New York City/NewYorkCity_06222021_REPCouncilMember19thCouncilDistrict.csv,3,['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino']
american/processed_data/New York City/NewYorkCity_06222021_DEMPublicAdvocateCitywide.csv,4,['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams']
american/processed_data/New York City/NewYorkCity_06222021_REPMayorCitywide.csv,3,['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember38thCouncilDistrict.csv,7,['Alexa Aviles'],['Alexa Aviles'],ERROR,['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember23rdCouncilDistrict.csv,8,['Linda Lee'],['Linda Lee'],ERROR,['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee']
american/processed_data/New York City/NewYorkCity_06222021_DEMBoroughPresidentRichmond.csv,6,['Mark S. Murphy'],['Mark S. Murphy'],ERROR,['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy']
american/processed_data/New York City/NewYorkCity_06222021_REPCouncilMember15thCouncilDistrict.csv,3,['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember37thCouncilDistrict.csv,7,['Sandy Nurse'],['Sandy Nurse'],ERROR,['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse']
american/processed_data/New York City/NewYorkCity_06222021_DEMBoroughPresidentBronx.csv,6,['Vanessa L. Gibson'],['Vanessa L. Gibson'],ERROR,['Vanessa L. Gibson'],['Fernando Cabrera'],['Vanessa L. Gibson'],['Vanessa L. Gibson'],['Vanessa L. Gibson'],['Vanessa L. Gibson'],['Vanessa L. Gibson'],['Vanessa L. Gibson']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember22ndCouncilDistrict.csv,7,['Tiffany Caban'],['Tiffany Caban'],ERROR,['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember25thCouncilDistrict.csv,9,['Shekar Krishnan'],['Yi Andy Chen'],ERROR,['Shekar Krishnan'],['Shekar Krishnan'],['Shekar Krishnan'],['Shekar Krishnan'],['Shekar Krishnan'],['Shekar Krishnan'],['Shekar Krishnan'],['Shekar Krishnan']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember6thCouncilDistrict.csv,7,['Gale A. Brewer'],['Gale A. Brewer'],ERROR,['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember18thCouncilDistrict.csv,9,['Amanda Farias'],['Amanda Farias'],ERROR,['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias']
american/processed_data/New York City/NewYorkCity_06222021_DEMBoroughPresidentNewYork.csv,8,['Mark D. Levine'],['Mark D. Levine'],ERROR,['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember20thCouncilDistrict.csv,9,['Sandra Ung'],['Sandra Ung'],ERROR,['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung']
american/processed_data/New York City/NewYorkCity_06222021_REPCouncilMember32ndCouncilDistrict.csv,3,['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember17thCouncilDistrict.csv,3,['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.']
american/processed_data/New York City/NewYorkCity_06222021_CONCouncilMember19thCouncilDistrict.csv,3,['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember21stCouncilDistrict.csv,6,['Francisco P. Moya'],['Francisco P. Moya'],ERROR,['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember12thCouncilDistrict.csv,4,['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley']
american/processed_data/New York City/NewYorkCity_06222021_REPCouncilMember50thCouncilDistrict.csv,6,['David M. Carr'],['Marko Kepi'],ERROR,['Marko Kepi'],['David M. Carr'],['Marko Kepi'],['Marko Kepi'],['David M. Carr'],['David M. Carr'],['David M. Carr'],['Marko Kepi']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember41stCouncilDistrict.csv,3,['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember36thCouncilDistrict.csv,6,['Chi A. Osse'],['Chi A. Osse'],ERROR,['Chi A. Osse'],['Tahirah A. Moore'],['Chi A. Osse'],['Chi A. Osse'],['Chi A. Osse'],['Chi A. Osse'],['Chi A. Osse'],['Chi A. Osse']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember40thCouncilDistrict.csv,12,['Rita C. Joseph'],['Rita C. Joseph'],ERROR,['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember39thCouncilDistrict.csv,8,['Shahana K. Hanif'],['Shahana K. Hanif'],ERROR,['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember42ndCouncilDistrict.csv,5,['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember45thCouncilDistrict.csv,4,['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember16thCouncilDistrict.csv,5,['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember8thCouncilDistrict.csv,5,['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember13thCouncilDistrict.csv,6,['Marjorie Velazquez'],['Marjorie Velazquez'],ERROR,['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez']
american/processed_data/New York City/NewYorkCity_06222021_REPBoroughPresidentQueens.csv,3,['219566'],['219566'],['219566'],['219566'],['219566'],['219566'],['219566'],['219566'],['219566'],['219566'],['219566']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember24thCouncilDistrict.csv,5,['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro']
american/processed_data/New York City/NewYorkCity_06222021_DEMCouncilMember19thCouncilDistrict.csv,7,['Tony Avella'],['Tony Avella'],ERROR,['Tony Avella'],['Tony Avella'],['Tony Avella'],['Tony Avella'],['Tony Avella'],['Tony Avella'],['Tony Avella'],['Tony Avella']
"american/processed_data/Cambridge, MA/Cambridge_11062007_SchoolCommittee.csv",10,"['McGovern, Marc C.']","['McGovern, Marc C.']",ERROR,"['McGovern, Marc C.']","['McGovern, Marc C.']","['McGovern, Marc C.']","['McGovern, Marc C.']","['McGovern, Marc C.']","['McGovern, Marc C.']","['McGovern, Marc C.']","['McGovern, Marc C.']"
"american/processed_data/Cambridge, MA/Cambridge_11052013_SchoolCommittee.csv",10,"['Nolan, Patricia M.']","['Nolan, Patricia M.']",ERROR,"['Nolan, Patricia M.']","['Nolan, Patricia M.']","['Nolan, Patricia M.']","['Nolan, Patricia M.']","['Nolan, Patricia M.']","['Nolan, Patricia M.']","['Nolan, Patricia M.']","['Nolan, Patricia M.']"
"american/processed_data/Cambridge, MA/Cambridge_11042003_SchoolCommittee.csv",9,"['Walser, Nancy']","['Walser, Nancy']",ERROR,"['Walser, Nancy']","['Walser, Nancy']","['Walser, Nancy']","['Walser, Nancy']","['Walser, Nancy']","['Walser, Nancy']","['Walser, Nancy']","['Walser, Nancy']"
"american/processed_data/Cambridge, MA/Cambridge_11082005_SchoolCommittee.csv",10,"['Walser, Nancy']","['Nolan, Patricia M.']",ERROR,"['Walser, Nancy']","['Walser, Nancy']","['Walser, Nancy']","['Nolan, Patricia M.']","['Walser, Nancy']","['Walser, Nancy']","['Walser, Nancy']","['Nolan, Patricia M.']"
"american/processed_data/Corvallis, OR/Corvallis_11082022_CityCouncilWard9.csv",4,['Tony Cadena'],['Tony Cadena'],ERROR,['Tony Cadena'],['Tony Cadena'],['Tony Cadena'],['Tony Cadena'],['Tony Cadena'],['Tony Cadena'],['Tony Cadena'],['Tony Cadena']
"american/processed_data/Corvallis, OR/Corvallis_11082022_Mayor.csv",4,['Charles Maughan'],['Charles Maughan'],ERROR,['Andrew Struthers'],['Charles Maughan'],['Andrew Struthers'],['Andrew Struthers'],['Charles Maughan'],['Charles Maughan'],['Charles Maughan'],['Andrew Struthers']
