id1,id2,id3,ward,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,numSeats,numCands
000901-00-00260000523881,9,2,901,Elizabeth Clark Polner Hudson,Jose Luis Rojas Villarreal,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000524064,11,2,901,David J. Weinstein,Rachel B. Weinstein,Frantz Pierre,Jose Luis Rojas Villarreal,Elizabeth Clark Polner Hudson,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000525450,10,2,901,Rachel B. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000526933,7,2,901,David J. Weinstein,Rachel B. Weinstein,Jose Luis Rojas Villarreal,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000528093,6,2,901,Elizabeth Clark Polner Hudson,Andrew R. King,"Robert Vincent Travers, Jr.",Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000530120,1,2,901,Elizabeth Clark Polner Hudson,Rachel B. Weinstein,Eugenia Schraa Huh,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000532858,5,2,901,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000534809,1,2,901,Caroline M. Hunter,Jose Luis Rojas Villarreal,David J. Weinstein,Rachel B. Weinstein,Alborz Bejnood,"Richard Harding, Jr.",Elizabeth Clark Polner Hudson,Andrew R. King,Frantz Pierre,Eugenia Schraa Huh,"Robert Vincent Travers, Jr.",6,13
000901-00-00260000538571,11,2,901,Rachel B. Weinstein,Elizabeth Clark Polner Hudson,Caroline M. Hunter,Eugenia Schraa Huh,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000539012,1,2,901,Jose Luis Rojas Villarreal,Caroline M. Hunter,"Richard Harding, Jr.",David J. Weinstein,Alborz Bejnood,Rachel B. Weinstein,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,6,13
000901-00-00260000544419,7,2,901,Eugenia Schraa Huh,Jose Luis Rojas Villarreal,David J. Weinstein,Elizabeth Clark Polner Hudson,Alborz Bejnood,Rachel B. Weinstein,"Robert Vincent Travers, Jr.","Richard Harding, Jr.",Caroline M. Hunter,Andrew R. King,Frantz Pierre,6,13
000901-00-00260000545439,1,2,901,Caroline M. Hunter,Jose Luis Rojas Villarreal,David J. Weinstein,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000551102,10,2,901,Jose Luis Rojas Villarreal,Andrew R. King,Frantz Pierre,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000551294,10,2,901,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000555273,4,2,901,Rachel B. Weinstein,Alborz Bejnood,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000556610,4,2,901,Elizabeth Clark Polner Hudson,Andrew R. King,Rachel B. Weinstein,Jose Luis Rojas Villarreal,Caroline M. Hunter,David J. Weinstein,"Richard Harding, Jr.","Robert Vincent Travers, Jr.",skipped,skipped,skipped,6,13
000901-00-00260000560079,7,2,901,Rachel B. Weinstein,David J. Weinstein,"Richard Harding, Jr.",Andrew R. King,Caroline M. Hunter,Jose Luis Rojas Villarreal,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,6,13
000901-00-00260000563019,9,2,901,Rachel B. Weinstein,Eugenia Schraa Huh,David J. Weinstein,Jose Luis Rojas Villarreal,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000563353,6,2,901,Rachel B. Weinstein,Caroline M. Hunter,Andrew R. King,Jose Luis Rojas Villarreal,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000564836,6,2,901,Andrew R. King,"Robert Vincent Travers, Jr.",Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,"Richard Harding, Jr.",Rachel B. Weinstein,Caroline M. Hunter,David J. Weinstein,skipped,skipped,skipped,6,13
000901-00-00260000568865,9,2,901,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000569304,3,2,901,Rachel B. Weinstein,Caroline M. Hunter,David J. Weinstein,Elizabeth Clark Polner Hudson,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000571239,1,2,901,David J. Weinstein,Rachel B. Weinstein,Elizabeth Clark Polner Hudson,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000572973,10,2,901,Rachel B. Weinstein,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000573491,4,2,901,Elizabeth Clark Polner Hudson,Jose Luis Rojas Villarreal,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000574722,4,2,901,Rachel B. Weinstein,Andrew R. King,David J. Weinstein,Eugenia Schraa Huh,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000576342,5,2,901,Andrew R. King,Rachel B. Weinstein,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000577410,4,2,901,David J. Weinstein,Caroline M. Hunter,Rachel B. Weinstein,Alborz Bejnood,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000579362,1,2,901,"Robert Vincent Travers, Jr.",Caroline M. Hunter,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000580955,11,2,901,Elizabeth Clark Polner Hudson,Rachel B. Weinstein,Alborz Bejnood,Andrew R. King,Eugenia Schraa Huh,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000583598,7,2,901,Elizabeth Clark Polner Hudson,Jose Luis Rojas Villarreal,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000583854,1,2,901,David J. Weinstein,Jose Luis Rojas Villarreal,Elizabeth Clark Polner Hudson,Rachel B. Weinstein,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000585129,2,2,901,Rachel B. Weinstein,"Robert Vincent Travers, Jr.","Richard Harding, Jr.",Elizabeth Clark Polner Hudson,Jose Luis Rojas Villarreal,Eugenia Schraa Huh,David J. Weinstein,Andrew R. King,Caroline M. Hunter,skipped,skipped,6,13
000901-00-00260000590360,3,2,901,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000592700,9,2,901,Rachel B. Weinstein,David J. Weinstein,Andrew R. King,Jose Luis Rojas Villarreal,"Richard Harding, Jr.",Elizabeth Clark Polner Hudson,Caroline M. Hunter,Eugenia Schraa Huh,skipped,skipped,skipped,6,13
000901-00-00260000594975,9,2,901,Rachel B. Weinstein,Andrew R. King,Jose Luis Rojas Villarreal,David J. Weinstein,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000597423,6,2,901,Caroline M. Hunter,"Richard Harding, Jr.",Jose Luis Rojas Villarreal,Rachel B. Weinstein,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000598252,1,2,901,Jose Luis Rojas Villarreal,Elizabeth Clark Polner Hudson,"Robert Vincent Travers, Jr.",David J. Weinstein,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000598814,2,2,901,Jose Luis Rojas Villarreal,"Robert Vincent Travers, Jr.",Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000599331,2,2,901,Caroline M. Hunter,Rachel B. Weinstein,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000600948,5,2,901,Elizabeth Clark Polner Hudson,"Robert Vincent Travers, Jr.",Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000602323,6,2,901,"Richard Harding, Jr.",Frantz Pierre,Rachel B. Weinstein,Eugenia Schraa Huh,Caroline M. Hunter,Jose Luis Rojas Villarreal,Elizabeth Clark Polner Hudson,Alborz Bejnood,David J. Weinstein,"Robert Vincent Travers, Jr.",Andrew R. King,6,13
000901-00-00260000605384,3,2,901,Elizabeth Clark Polner Hudson,"Robert Vincent Travers, Jr.",Jose Luis Rojas Villarreal,Caroline M. Hunter,Rachel B. Weinstein,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000607200,1,2,901,Jose Luis Rojas Villarreal,Elizabeth Clark Polner Hudson,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000609753,8,2,901,David J. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000609919,1,2,901,Eugenia Schraa Huh,Rachel B. Weinstein,Elizabeth Clark Polner Hudson,David J. Weinstein,Alborz Bejnood,"Richard Harding, Jr.","Robert Vincent Travers, Jr.",Jose Luis Rojas Villarreal,Andrew R. King,Caroline M. Hunter,Frantz Pierre,6,13
000901-00-00260000611713,8,2,901,Rachel B. Weinstein,Caroline M. Hunter,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,"Richard Harding, Jr.",Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000612773,9,2,901,Rachel B. Weinstein,David J. Weinstein,"Robert Vincent Travers, Jr.",Alborz Bejnood,"Richard Harding, Jr.",Elizabeth Clark Polner Hudson,Caroline M. Hunter,Andrew R. King,Frantz Pierre,Jose Luis Rojas Villarreal,Eugenia Schraa Huh,6,13
000901-00-00260000616529,4,2,901,Elizabeth Clark Polner Hudson,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000618241,4,2,901,Rachel B. Weinstein,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000620502,6,2,901,Andrew R. King,Rachel B. Weinstein,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000622234,10,2,901,"Robert Vincent Travers, Jr.",Jose Luis Rojas Villarreal,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000623680,2,2,901,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000625715,8,2,901,Jose Luis Rojas Villarreal,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,"Richard Harding, Jr.",David J. Weinstein,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000627651,10,2,901,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000630731,7,2,901,Elizabeth Clark Polner Hudson,Jose Luis Rojas Villarreal,"Robert Vincent Travers, Jr.",David J. Weinstein,"Richard Harding, Jr.",Frantz Pierre,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000632310,9,2,901,Rachel B. Weinstein,Caroline M. Hunter,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000634391,11,2,901,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000635443,5,2,901,David J. Weinstein,Rachel B. Weinstein,Jose Luis Rojas Villarreal,Caroline M. Hunter,Elizabeth Clark Polner Hudson,Andrew R. King,Eugenia Schraa Huh,Frantz Pierre,"Richard Harding, Jr.",Alborz Bejnood,skipped,6,13
000901-00-00260000639780,9,2,901,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000640649,11,2,901,Rachel B. Weinstein,Eugenia Schraa Huh,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000641004,8,2,901,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000643669,8,2,901,Rachel B. Weinstein,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,"Robert Vincent Travers, Jr.",Andrew R. King,Jose Luis Rojas Villarreal,Alborz Bejnood,skipped,skipped,skipped,skipped,6,13
000901-00-00260000646850,8,2,901,Jose Luis Rojas Villarreal,Andrew R. King,Caroline M. Hunter,Rachel B. Weinstein,"Robert Vincent Travers, Jr.",Eugenia Schraa Huh,David J. Weinstein,Elizabeth Clark Polner Hudson,Frantz Pierre,Alborz Bejnood,"Richard Harding, Jr.",6,13
000901-00-00260000647545,6,2,901,Rachel B. Weinstein,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000648125,1,2,901,Rachel B. Weinstein,David J. Weinstein,Elizabeth Clark Polner Hudson,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000649698,3,2,901,Andrew R. King,Alborz Bejnood,David J. Weinstein,Elizabeth Clark Polner Hudson,"Richard Harding, Jr.",Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000649954,2,2,901,Elizabeth Clark Polner Hudson,Alborz Bejnood,Eugenia Schraa Huh,Frantz Pierre,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000652811,6,2,901,Eugenia Schraa Huh,Rachel B. Weinstein,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000654840,7,2,901,Rachel B. Weinstein,"Richard Harding, Jr.",Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000657074,7,2,901,Elizabeth Clark Polner Hudson,Rachel B. Weinstein,Jose Luis Rojas Villarreal,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000657332,11,2,901,Rachel B. Weinstein,Jose Luis Rojas Villarreal,David J. Weinstein,Caroline M. Hunter,"Richard Harding, Jr.",Andrew R. King,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,6,13
000901-00-00260000660762,8,2,901,Elizabeth Clark Polner Hudson,David J. Weinstein,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000661583,3,2,901,Rachel B. Weinstein,"Richard Harding, Jr.","Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000663218,1,2,901,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,Alborz Bejnood,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000665534,5,2,901,Rachel B. Weinstein,Andrew R. King,Caroline M. Hunter,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000666717,11,2,901,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000667229,7,2,901,Rachel B. Weinstein,Eugenia Schraa Huh,"Richard Harding, Jr.",Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000668554,4,2,901,Caroline M. Hunter,Jose Luis Rojas Villarreal,David J. Weinstein,Rachel B. Weinstein,Elizabeth Clark Polner Hudson,"Richard Harding, Jr.","Robert Vincent Travers, Jr.",Alborz Bejnood,Frantz Pierre,Andrew R. King,Eugenia Schraa Huh,6,13
000901-00-00260000669299,4,2,901,Caroline M. Hunter,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000672547,9,2,901,Rachel B. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000672886,8,2,901,Rachel B. Weinstein,Eugenia Schraa Huh,Andrew R. King,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000675805,8,2,901,Andrew R. King,Rachel B. Weinstein,Jose Luis Rojas Villarreal,"Richard Harding, Jr.",Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000676028,3,2,901,Elizabeth Clark Polner Hudson,Caroline M. Hunter,Rachel B. Weinstein,Eugenia Schraa Huh,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000677069,5,2,901,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,Jose Luis Rojas Villarreal,Rachel B. Weinstein,David J. Weinstein,Caroline M. Hunter,Frantz Pierre,Andrew R. King,"Richard Harding, Jr.","Robert Vincent Travers, Jr.",Alborz Bejnood,6,13
000901-00-00260000679127,1,2,901,Rachel B. Weinstein,Jose Luis Rojas Villarreal,Elizabeth Clark Polner Hudson,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000682285,3,2,901,Rachel B. Weinstein,Jose Luis Rojas Villarreal,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000682842,2,2,901,Eugenia Schraa Huh,Rachel B. Weinstein,Andrew R. King,David J. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,6,13
000901-00-00260000683319,7,2,901,Elizabeth Clark Polner Hudson,Jose Luis Rojas Villarreal,Alborz Bejnood,Eugenia Schraa Huh,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000687368,3,2,901,Rachel B. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,David J. Weinstein,Elizabeth Clark Polner Hudson,Alborz Bejnood,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000688708,11,2,901,Andrew R. King,David J. Weinstein,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000689422,10,2,901,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,Rachel B. Weinstein,Jose Luis Rojas Villarreal,"Richard Harding, Jr.",David J. Weinstein,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000691520,2,2,901,Eugenia Schraa Huh,Frantz Pierre,"Richard Harding, Jr.",Elizabeth Clark Polner Hudson,Caroline M. Hunter,Jose Luis Rojas Villarreal,David J. Weinstein,Rachel B. Weinstein,Alborz Bejnood,"Robert Vincent Travers, Jr.",Andrew R. King,6,13
000901-00-00260000694624,3,2,901,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000696082,5,2,901,Elizabeth Clark Polner Hudson,"Robert Vincent Travers, Jr.",Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000696749,11,2,901,Caroline M. Hunter,David J. Weinstein,Jose Luis Rojas Villarreal,Andrew R. King,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000698613,9,2,901,Eugenia Schraa Huh,David J. Weinstein,Rachel B. Weinstein,Jose Luis Rojas Villarreal,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000699276,7,2,901,Rachel B. Weinstein,Caroline M. Hunter,Andrew R. King,Jose Luis Rojas Villarreal,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000700991,10,2,901,"Richard Harding, Jr.","Robert Vincent Travers, Jr.",Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000701422,7,2,901,Elizabeth Clark Polner Hudson,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000702339,11,2,901,Andrew R. King,Rachel B. Weinstein,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000704368,5,2,901,"Richard Harding, Jr.",Elizabeth Clark Polner Hudson,David J. Weinstein,Rachel B. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,Andrew R. King,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,6,13
000901-00-00260000707817,9,2,901,"Richard Harding, Jr.",Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000708487,5,2,901,Rachel B. Weinstein,David J. Weinstein,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,"Richard Harding, Jr.",Alborz Bejnood,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000710581,5,2,901,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,Alborz Bejnood,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000712749,3,2,901,Rachel B. Weinstein,David J. Weinstein,Eugenia Schraa Huh,Caroline M. Hunter,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000715057,3,2,901,Elizabeth Clark Polner Hudson,Caroline M. Hunter,Rachel B. Weinstein,"Robert Vincent Travers, Jr.",Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000718101,4,2,901,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000719624,10,2,901,Eugenia Schraa Huh,"Robert Vincent Travers, Jr.",Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000720554,11,2,901,Elizabeth Clark Polner Hudson,David J. Weinstein,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000721737,3,2,901,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000722238,10,2,901,Eugenia Schraa Huh,Rachel B. Weinstein,Elizabeth Clark Polner Hudson,David J. Weinstein,Alborz Bejnood,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000724229,11,2,901,Elizabeth Clark Polner Hudson,David J. Weinstein,Jose Luis Rojas Villarreal,Frantz Pierre,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000725762,3,2,901,Elizabeth Clark Polner Hudson,"Robert Vincent Travers, Jr.",Jose Luis Rojas Villarreal,Caroline M. Hunter,David J. Weinstein,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000726583,8,2,901,"Richard Harding, Jr.",Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000728218,8,2,901,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000730735,2,2,901,Eugenia Schraa Huh,Caroline M. Hunter,Jose Luis Rojas Villarreal,David J. Weinstein,Alborz Bejnood,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000730972,9,2,901,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000731418,5,2,901,Elizabeth Clark Polner Hudson,"Robert Vincent Travers, Jr.",Jose Luis Rojas Villarreal,Caroline M. Hunter,Eugenia Schraa Huh,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000734395,4,2,901,Jose Luis Rojas Villarreal,Caroline M. Hunter,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000734651,2,2,901,David J. Weinstein,Rachel B. Weinstein,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000735499,11,2,901,Rachel B. Weinstein,Caroline M. Hunter,Eugenia Schraa Huh,David J. Weinstein,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000736726,11,2,901,Andrew R. King,Rachel B. Weinstein,Elizabeth Clark Polner Hudson,Alborz Bejnood,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000737283,10,2,901,Rachel B. Weinstein,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000739706,2,2,901,Rachel B. Weinstein,Andrew R. King,"Robert Vincent Travers, Jr.",Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,"Richard Harding, Jr.",Jose Luis Rojas Villarreal,David J. Weinstein,Alborz Bejnood,skipped,skipped,6,13
000901-00-00260000741127,1,2,901,Eugenia Schraa Huh,David J. Weinstein,Elizabeth Clark Polner Hudson,Caroline M. Hunter,"Richard Harding, Jr.",Rachel B. Weinstein,Jose Luis Rojas Villarreal,Alborz Bejnood,"Robert Vincent Travers, Jr.",Andrew R. King,Frantz Pierre,6,13
000901-00-00260000742028,4,2,901,Andrew R. King,Rachel B. Weinstein,David J. Weinstein,Jose Luis Rojas Villarreal,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000743547,4,2,901,Caroline M. Hunter,"Richard Harding, Jr.",Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000746567,4,2,901,Jose Luis Rojas Villarreal,Rachel B. Weinstein,David J. Weinstein,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000747592,9,2,901,Andrew R. King,Rachel B. Weinstein,Jose Luis Rojas Villarreal,"Richard Harding, Jr.",Eugenia Schraa Huh,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000901-00-00260000749611,2,2,901,Andrew R. King,Rachel B. Weinstein,Elizabeth Clark Polner Hudson,"Richard Harding, Jr.",Frantz Pierre,Eugenia Schraa Huh,"Robert Vincent Travers, Jr.",Alborz Bejnood,skipped,skipped,skipped,6,13
000901-00-00260000750436,4,2,901,Elizabeth Clark Polner Hudson,Jose Luis Rojas Villarreal,Caroline M. Hunter,Rachel B. Weinstein,Eugenia Schraa Huh,skipped,skipped,skipped,skipped,skipped,skipped,6,13
