voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,num_positions
6427,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6428,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6429,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6430,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6431,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6432,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6433,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6434,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6435,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6436,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6437,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6438,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6439,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6440,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6441,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6442,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6443,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6444,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6445,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6446,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6447,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6448,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6449,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6450,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6451,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6452,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6453,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6454,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6455,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6456,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6457,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6458,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6459,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6460,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6461,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6462,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6463,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6464,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Chris YOUNG (LD),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6465,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6466,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6467,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Finlay ARCHIBALD (Pir),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6468,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Finlay ARCHIBALD (Pir),Joyce DRUMMOND (Sol),Harriet MURDOCH (Con),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
6469,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Finlay ARCHIBALD (Pir),John FLANAGAN (Ind),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6470,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),Finlay ARCHIBALD (Pir),Fariha THOMAS (Lab),James ADAMS (Lab),Joyce DRUMMOND (Sol),Chris YOUNG (LD),Alan HUGHES (Scottish Unionist),John FLANAGAN (Ind),Harriet MURDOCH (Con),4
6471,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),Joyce DRUMMOND (Sol),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
6472,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Shaukat BUTT (Glasgow First),Joyce DRUMMOND (Sol),James ADAMS (Lab),Finlay ARCHIBALD (Pir),Fariha THOMAS (Lab),Chris YOUNG (LD),Harriet MURDOCH (Con),Stephen DORNAN (Glasgow First),John FLANAGAN (Ind),Alan HUGHES (Scottish Unionist),4
6473,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Stephen DORNAN (Glasgow First),Chris YOUNG (LD),Fariha THOMAS (Lab),Harriet MURDOCH (Con),James ADAMS (Lab),Finlay ARCHIBALD (Pir),Shaukat BUTT (Glasgow First),Joyce DRUMMOND (Sol),John FLANAGAN (Ind),Alan HUGHES (Scottish Unionist),4
6474,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6475,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6476,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6477,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6478,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6479,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6480,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Joyce DRUMMOND (Sol),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6481,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Joyce DRUMMOND (Sol),Harriet MURDOCH (Con),Chris YOUNG (LD),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),James ADAMS (Lab),Finlay ARCHIBALD (Pir),Fariha THOMAS (Lab),Alan HUGHES (Scottish Unionist),John FLANAGAN (Ind),4
6482,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Joyce DRUMMOND (Sol),Chris YOUNG (LD),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6483,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Joyce DRUMMOND (Sol),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6484,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Joyce DRUMMOND (Sol),Finlay ARCHIBALD (Pir),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),Fariha THOMAS (Lab),Chris YOUNG (LD),James ADAMS (Lab),John FLANAGAN (Ind),Alan HUGHES (Scottish Unionist),Harriet MURDOCH (Con),4
6485,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Joyce DRUMMOND (Sol),John FLANAGAN (Ind),James ADAMS (Lab),Chris YOUNG (LD),Harriet MURDOCH (Con),Finlay ARCHIBALD (Pir),Alan HUGHES (Scottish Unionist),Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),4
6486,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Joyce DRUMMOND (Sol),Alan HUGHES (Scottish Unionist),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6487,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6488,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Alan HUGHES (Scottish Unionist),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6489,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Alan HUGHES (Scottish Unionist),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,4
6490,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6491,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6492,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6493,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6494,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6495,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6496,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6497,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6498,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6499,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6500,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6501,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6502,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6503,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6504,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6505,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6506,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6507,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),Harriet MURDOCH (Con),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6508,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),Chris YOUNG (LD),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6509,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),Chris YOUNG (LD),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6510,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6511,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6512,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6513,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),Fariha THOMAS (Lab),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6514,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6515,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6516,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6517,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6518,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6519,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6520,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6521,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6522,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6523,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6524,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6525,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6526,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6527,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6528,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6529,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6530,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6531,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6532,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6533,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6534,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6535,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6536,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),Jesper BACH (Grn),Chris YOUNG (LD),Fariha THOMAS (Lab),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
6537,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6538,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6539,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6540,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6541,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6542,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6543,Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
