,file,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,numCands,plurality,IRV,top-two,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,smith
155,d5c31c3077.csv,['1'],['1'],['1'],8,['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],[']'],"['7', '1']",['7']
156,d5414f6a4f.csv,['1'],['1'],['1'],11,['10'],['2'],['2'],['10'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
157,d52ce1a32b.csv,['1'],['1'],['1'],11,['2'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
158,d421ebe408.csv,['4'],['6'],['4'],13,['4'],['6'],['4'],['12'],[],['4'],['6'],['6'],['4'],['4'],['4'],['1'],"['12', '5', '3', '2', '6', '4']"
159,d3e2de2434.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
160,d3dec007e5.csv,['7'],['7'],['7'],8,['3'],['7'],['2'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],"[""'""]",['1'],['7']
161,d3addfc2aa.csv,['6'],['6'],['6'],7,['3'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"['""']",['1'],['6']
162,d38a0e89eb.csv,['1'],['1'],['1'],10,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
163,d364d7a828.csv,['1'],"['7', '1']",['1'],8,['2'],['1'],['3'],['3'],[],"['7', '1']",['2'],['1'],"['7', '1']",['7'],"['""']","['1', '4']","['7', '5', '3', '1', '2', '6', '4']"
164,d2e9be6bc0.csv,['5'],['5'],['5'],6,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]",['1'],['5']
165,d277605e04.csv,['5'],['5'],['5'],6,['4'],['1'],['1'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]",['1'],['5']
166,d254500169.csv,['1'],['1'],['1'],35,['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],"[""'""]",['1'],['34']
167,d21c5dccad.csv,['12'],['12'],['12'],13,['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['1'],['1'],['12']
168,d1ff83bb56.csv,"['1', '2']",['2'],['2'],5,['4'],['1'],['1'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],[']'],['1'],['2']
169,d10bfa4599.csv,['5'],['5'],['5'],6,['1'],['2'],['2'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],[']'],['1'],['5']
170,d0a31bca80.csv,['13'],['4'],['13'],14,['13'],['13'],['13'],['13'],[],['13'],['13'],['13'],['13'],['13'],[']'],['13'],"['13', '1', '3', '4']"
171,d08836caa3.csv,['21'],['21'],['21'],22,['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['['],['21'],['21']
172,d05ec33737.csv,['9'],['9'],['9'],10,['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['['],['9'],['9']
173,d057875155.csv,['1'],['1'],['1'],8,['7'],['7'],['7'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['7'],['1']
174,cfe18db616.csv,['3'],['3'],['3'],6,['2'],['3'],['2'],['3'],[],['3'],['3'],['3'],['3'],['3'],"[""'""]",['1'],"['2', '3', '4', '5']"
175,cfd2002580.csv,['2'],['2'],['2'],5,['1'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]",['1'],['2']
176,cf2adbb8c7.csv,['1'],['4'],['4'],15,['9'],['9'],['9'],['8'],[],['9'],['9'],['9'],['9'],['4'],['['],['14'],"['5', '9', '1', '8', '6', '4', '10']"
177,cf0b9cc737.csv,['1'],['3'],['3'],6,['2'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],[']'],['1'],['3']
178,cec9ef0dd6.csv,['10'],['10'],['10'],11,['1'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],"[""'""]",['10'],['10']
179,ce4fd29efd.csv,['1'],['1'],['1'],9,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
180,ce40f6fdf3.csv,['1'],"['1', '4']",['1'],5,['1'],['1'],['1'],['1'],[],"['1', '4']",['4'],['1'],"['1', '4']",['1'],"[""'""]",['1'],"['1', '4']"
181,ce24c52df3.csv,['22'],['22'],['22'],23,['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],"[""'""]",['1'],['22']
182,cdceea53c2.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
183,cdc10d9b9f.csv,"['7', '3']",['3'],['3'],8,['6'],['6'],['7'],['5'],[],['7'],['6'],['6'],['7'],['7'],['['],"['1', '2']","['7', '5', '3', '1', '2', '6', '4']"
184,cdc0dcb7c8.csv,['1'],['1'],['1'],10,['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],[']'],['1'],['9']
185,cd9f359d94.csv,['1'],['1'],['1'],27,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
186,cd9e184428.csv,['1'],['1'],['1'],7,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],"['1', '2']",['1']
187,cd866cf642.csv,['1'],['1'],['1'],9,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
188,cc5765c58f.csv,['8'],['8'],['8'],9,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],"[""'""]",['1'],['8']
189,cc46406260.csv,['1'],['1'],['1'],4,['3'],['3'],['3'],['1'],['3'],['3'],['3'],['3'],['3'],['3'],"['""']",['1'],['3']
190,cc2e0022a1.csv,['1'],['11'],['1'],12,['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['['],['1'],['11']
191,cc25482856.csv,['6'],['6'],['6'],7,['1'],['4'],['4'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],[']'],['6'],['6']
192,cb956f9570.csv,['3'],['3'],['3'],4,['2'],['1'],['1'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],['3'],['3']
193,cb7eca9431.csv,['20'],['20'],['20'],21,['20'],['20'],['20'],['20'],['20'],['20'],['20'],['20'],['20'],['20'],"['""']",['20'],['20']
194,cb5a8fe5e1.csv,['1'],['1'],['1'],6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['5', '2']",['1']
195,cb46063882.csv,['4'],['4'],['4'],5,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"[""'""]","['1', '2']",['4']
196,cb0b8ccd95.csv,['13'],['13'],['13'],14,['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],[']'],['13'],['13']
197,caf5812585.csv,['2'],['2'],['2'],21,['20'],['12'],['12'],['3'],['2'],['2'],['2'],['2'],['2'],['2'],['['],['1'],['2']
198,caa8641f3b.csv,['2'],['2'],['2'],7,['2'],['5'],['2'],['5'],[],"['5', '2']",['5'],['5'],"['5', '2']",['5'],"[""'""]",['1'],"['5', '2']"
199,ca2cbf1773.csv,['3'],['3'],['3'],6,['3'],['3'],['3'],['3'],[],['3'],['3'],['3'],['3'],['3'],[']'],['1'],"['2', '1', '3', '5']"
200,c921ef713e.csv,['1'],"['4', '9']",['9'],10,['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],"[""'""]",['1'],['9']
201,c918179dbd.csv,['6'],['6'],['6'],7,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"[""'""]",['1'],['6']
202,c876b6c7cf.csv,['4'],['4'],['4'],5,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"['""']",['1'],['4']
203,c853fe6562.csv,['2'],['2'],['2'],11,['4'],['10'],['10'],['4'],[],['2'],['4'],['10'],['2'],['2'],"['""']",['1'],"['3', '1', '2', '4', '10']"
204,c84c71b7e0.csv,['3'],['5'],['3'],12,['3'],['5'],['3'],['3'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]",['1'],['5']
205,c8162523a7.csv,['11'],['11'],['11'],12,['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],"['""']",['11'],['11']
206,c7f98ad4e7.csv,['5'],['5'],['5'],6,['1'],['3'],['1'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]","['5', '1', '2']",['3']
207,c7e9e07d33.csv,['2'],['2'],['2'],6,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['['],"['5', '1']",['2']
208,c7d88d3e6e.csv,"['2', '3']","['2', '3']","['2', '3']",4,['2'],['2'],['2'],['3'],['2'],['2'],['2'],['2'],['2'],['2'],[']'],"['1', '3']",['2']
209,c7cb917484.csv,['11'],['11'],['11'],12,['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],"['""']",['1'],['11']
210,c73b0e5015.csv,['2'],['2'],['2'],7,['4'],['1'],['1'],['2'],[],['2'],['1'],['1'],['2'],['2'],[']'],['1'],"['1', '2', '4', '3']"
211,c70c2eddc4.csv,['7'],['7'],['7'],8,['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],[']'],['1'],['7']
212,c6a4aee931.csv,['4'],['4'],['4'],5,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"['""']",['1'],['4']
213,c5f916e9c9.csv,['15'],['15'],['15'],16,['15'],['15'],['15'],['15'],['15'],['15'],['15'],['15'],['15'],['15'],[']'],['1'],['15']
214,c5c242279d.csv,['3'],['3'],['3'],6,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"['""']",['5'],['3']
215,c58637112c.csv,['1'],['1'],['1'],6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],"['5', '1']",['1']
216,c575b11a64.csv,['1'],['1'],['1'],7,['1'],['1'],['1'],['1'],[],"['1', '2']",['1'],['1'],"['1', '2']",['1'],['['],['1'],"['5', '3', '1', '2', '4']"
217,c510553732.csv,['6'],['6'],['6'],7,['6'],['3'],['6'],['6'],[],['3'],['3'],['3'],['3'],['3'],"[""'""]",['1'],"['2', '1', '6', '3']"
218,c50ba7fbbe.csv,['2'],['2'],['2'],4,['1'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"['""']",['1'],['2']
219,c4c332b844.csv,['2'],['2'],['2'],6,['2'],['2'],['2'],['3'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]",['5'],['2']
220,c4a4b80e1c.csv,['8'],['8'],['8'],9,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],[']'],['8'],['8']
221,c470ed0a65.csv,['8'],['8'],['8'],9,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],"[""'""]",['8'],['8']
222,c43bb4ef17.csv,"['1', '2']","['1', '2']","['1', '2']",5,['4'],['4'],['4'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],[']'],"['1', '2', '4']",['2']
223,c3be3365f7.csv,['5'],['1'],['5'],6,['5'],['5'],['5'],['1'],[],['5'],['1'],['5'],['5'],['5'],"[""'""]",['5'],"['5', '1', '3', '4']"
224,c3306f08b3.csv,['1'],['1'],['1'],12,['11'],['2'],['2'],['1'],[],['1'],['11'],['2'],['1'],['1'],"[""'""]","['1', '11']","['3', '1', '6', '2', '11']"
225,c2bedaba61.csv,['1'],['1'],['1'],14,['2'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
226,c2a77a299c.csv,['1'],['4'],['4'],6,['3'],['2'],['4'],['4'],[],['4'],['3'],['2'],['4'],['4'],"['""']",['1'],"['1', '2', '4', '3']"
227,c20f265101.csv,['1'],['1'],['1'],11,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],"['1', '10']",['1']
228,c1bb75e3f7.csv,['6'],['6'],['6'],7,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['['],['1'],['6']
229,c0fcb7402f.csv,['7'],['7'],['7'],8,['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['['],['1'],['7']
230,c0f800678a.csv,['1'],['1'],['1'],9,['8'],['1'],['8'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
231,c0771dfce6.csv,['1'],['1'],['1'],7,['2'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['1', '2', '3']",['1']
232,c01a36013a.csv,['17'],['17'],['17'],18,['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],"[""'""]",['17'],['17']
233,bf15bc3922.csv,['4'],['4'],['4'],5,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['['],['1'],['4']
234,bee8cc85f2.csv,['12'],['4'],['12'],13,['3'],['12'],['4'],['3'],['12'],['12'],['12'],['12'],['12'],['12'],"[""'""]",['1'],['12']
235,bebd185bbc.csv,['1'],['1'],['1'],7,['6'],['1'],['6'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
236,be2d319b87.csv,['8'],['8'],['8'],9,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['1', '8']",['1']
237,bdc8163cad.csv,['4'],['4'],['4'],5,['2'],['4'],['3'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],[']'],"['1', '4']",['4']
238,bd4eaac3d9.csv,['8'],['8'],['8'],9,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],[']'],['1'],['8']
239,bcbd4ab349.csv,['4'],['4'],['4'],5,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"[""'""]",['1'],['4']
240,bc8e900b58.csv,['10'],['10'],['10'],11,['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],[']'],['1'],['10']
241,bc326ee101.csv,['10'],['10'],['10'],11,['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],"[""'""]",['10'],['10']
242,bb7ff2e0a3.csv,['2'],['2'],['2'],7,['3'],['2'],['1'],['2'],[],"['1', '2']",['2'],['1'],"['1', '2']",['1'],"[""'""]","['3', '1', '2', '6']","['1', '2']"
243,bb6730b59c.csv,['4'],['4'],['4'],8,['4'],['4'],['4'],['3'],['4'],['4'],['4'],['4'],['4'],['4'],"[""'""]","['1', '3']",['4']
244,bac449b82b.csv,['1'],['1'],['1'],7,['4'],['2'],['2'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['1', '6']",['1']
245,baae129009.csv,['5'],['2'],['2'],6,['5'],['5'],['5'],['5'],[],"['5', '2']",['5'],['2'],"['5', '2']",['5'],[']'],['1'],"['5', '2']"
246,ba80f299ef.csv,['1'],['1'],['1'],6,['2'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],"['5', '1']",['1']
247,ba2245df4f.csv,['4'],['4'],['4'],5,['3'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['['],"['1', '4']",['4']
248,ba14f49330.csv,['7'],['7'],['7'],8,['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['['],"['7', '1']",['7']
249,b9c9c9d9be.csv,['1'],['1'],['1'],4,['4'],['1'],['4'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],"['1', '2', '4', '3']",['1']
250,b99fc4a4c1.csv,['10'],['2'],['10'],11,['4'],['10'],['6'],['10'],[],['10'],['6'],['10'],['10'],['10'],['['],['10'],"['7', '5', '3', '9', '1', '6', '2', '8', '4', '10']"
251,b983165db7.csv,['6'],['6'],['6'],7,['6'],['6'],['6'],['6'],[],['6'],['6'],['6'],['6'],['6'],[']'],['1'],"['5', '1', '6', '2']"
252,b972d43e4c.csv,['12'],['12'],['12'],13,['5'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['['],['1'],['12']
253,b96c67cc20.csv,['6'],['6'],['6'],11,['5'],['5'],['6'],['5'],[],['6'],['4'],['5'],['6'],['6'],[']'],['1'],"['5', '6', '4']"
254,b931597271.csv,['10'],['10'],['10'],11,['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],[']'],['10'],['10']
255,b91f64f5f1.csv,['6'],['6'],['6'],7,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['['],"['1', '6']",['6']
256,b8e16b6a7f.csv,['1'],['1'],['1'],4,['2'],['2'],['2'],['1'],[],"['1', '2']",['1'],['2'],"['1', '2']",['2'],['['],"['1', '2']","['1', '2']"
257,b8e01947fe.csv,['11'],['11'],['11'],12,['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],"[""'""]",['1'],['11']
258,b8be6fcf76.csv,['11'],['11'],['11'],12,['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],[']'],['1'],['11']
259,b8a46ad7bc.csv,['1'],['1'],['1'],10,['9'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
260,b7ef508e41.csv,['4'],['4'],['4'],5,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['['],['4'],['4']
261,b75749f2c3.csv,['5'],['5'],['5'],6,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]",['1'],['5']
262,b72cf834aa.csv,['1'],['1'],['1'],6,['5'],['5'],['5'],['1'],['5'],['5'],['5'],['5'],['5'],['5'],"['""']",['5'],['5']
263,b72862e48c.csv,['6'],['6'],['6'],7,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['['],"['1', '6']",['6']
264,b6ec122b70.csv,['1'],['1'],['1'],5,['4'],['4'],['4'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['4'],['1']
265,b6e3a12291.csv,['1'],['1'],['1'],9,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
266,b6c7863dc1.csv,['21'],['21'],['21'],22,['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],"['""']",['21'],['21']
267,b5e347928f.csv,['2'],['2'],['2'],6,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['['],"['5', '3', '1', '2', '4']",['2']
268,b53e921736.csv,['1'],['1'],['1'],6,['4'],['4'],['1'],['4'],[],"['5', '1', '4']",['4'],['4'],"['5', '1', '4']",['4'],[']'],"['5', '1', '2']","['5', '1', '4']"
269,b47d464c38.csv,['4'],['4'],['4'],5,['1'],['2'],['3'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['['],['1'],['4']
270,b4789d8c4a.csv,['1'],['1'],['1'],5,['4'],['2'],['2'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
271,b3d02ded9e.csv,['21'],['1'],['21'],22,['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],[']'],['21'],['21']
272,b3c1016cbf.csv,['8'],['8'],['8'],9,['4'],['2'],['2'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
273,b23f69f553.csv,['18'],['18'],['18'],19,['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],"['""']",['18'],['18']
274,b23a100a21.csv,['4'],['4'],['4'],5,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['['],['4'],['4']
275,b20317b704.csv,['29'],['29'],['29'],30,['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],[']'],['1'],['29']
276,b1f1ce5cf2.csv,['1'],['2'],['1'],9,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],"[""'""]",['8'],['8']
277,b1ab311114.csv,['7'],['7'],['7'],8,['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],[']'],['7'],['7']
278,b17de76666.csv,['4'],['4'],['4'],5,['3'],['3'],['3'],['4'],[],"['3', '4']",['3'],['4'],"['3', '4']",['4'],['['],"['1', '4']","['3', '4']"
279,b176c45069.csv,['1'],['1'],['1'],5,['2'],['2'],['2'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
280,b13e1b59ab.csv,['4'],['1'],['4'],5,['1'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['['],['4'],['4']
281,b135623883.csv,['1'],['1'],['1'],11,['7'],['10'],['10'],['2'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
282,b124dfe129.csv,['5'],['5'],['5'],6,['3'],['3'],['3'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['['],['1'],['5']
283,b0579d9d03.csv,['1'],['1'],['1'],6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['5', '1']",['1']
284,aff1cd50f7.csv,['1'],['1'],['1'],15,['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],"['""']",['14'],['14']
285,af9a150d7c.csv,['1'],['6'],['6'],7,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['['],['1'],['6']
286,af3ade14e9.csv,['6'],['6'],['6'],7,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],[']'],['1'],['6']
287,aeed0e9611.csv,['1'],['10'],['10'],18,['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],"[""'""]",['17'],['10']
288,ae4ff5bd75.csv,['8'],"['2', '8']",['8'],9,['6'],['8'],['6'],['8'],[],['8'],['6'],['8'],['8'],['8'],[']'],['1'],"['3', '1', '6', '2', '8']"
289,adf4379854.csv,['8'],['8'],['8'],9,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],[']'],['1'],['8']
290,adf2606693.csv,['1'],['1'],['1'],4,['1'],['1'],['2'],['1'],[],['2'],['1'],['1'],['2'],['2'],['['],['1'],"['1', '2', '3']"
291,ade63f642c.csv,['1'],['1'],['1'],4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['3'],['1']
292,adc52158d5.csv,['1'],['1'],['1'],7,['1'],['1'],['1'],['1'],[],"['1', '2']",['1'],['2'],"['1', '2']",['1'],"['""']","['1', '2']","['1', '2']"
293,ad8b6669b7.csv,['31'],['31'],['31'],32,['31'],['31'],['31'],['31'],['31'],['31'],['31'],['31'],['31'],['31'],"[""'""]",['1'],['31']
294,ace6f3670a.csv,['2'],['2'],['2'],10,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],[']'],['1'],['2']
295,acdd6616fc.csv,['13'],['13'],['13'],14,['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],"['""']",['1'],['13']
296,ac5b422100.csv,['1'],['1'],['1'],8,['7'],['4'],['7'],['2'],[],['4'],['7'],['4'],['4'],['4'],"[""'""]",['1'],"['7', '5', '3', '1', '2', '6', '4']"
297,ab3215e271.csv,['9'],['9'],['9'],10,['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],"['""']",['9'],['9']
298,ab00fcd42b.csv,['30'],['30'],['30'],31,['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],"[""'""]",['30'],['30']
299,aaf04c53c1.csv,['3'],['3'],['3'],5,['3'],['1'],['3'],['3'],[],['3'],['3'],['1'],['3'],['3'],[']'],['4'],"['1', '2', '4', '3']"
300,aae6e78037.csv,['8'],['8'],['8'],9,['3'],['8'],['1'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],[']'],"['1', '8']",['8']
301,aac26fc221.csv,['1'],['1'],['1'],7,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['1'],['1']
302,aaa440d5d4.csv,['5'],['5'],['5'],6,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]","['5', '1']",['5']
303,aa8723f189.csv,['10'],['10'],['10'],11,['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],[']'],['1'],['10']
304,aa293d4f3e.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['1'],['1']
305,a9ebd02943.csv,['2'],['3'],['3'],15,['3'],['5'],['3'],['5'],['2'],['2'],['2'],['2'],['2'],['2'],"['""']",['14'],['2']
306,a9e0d81a61.csv,['1'],['1'],['1'],4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
307,a9cfd6b7bd.csv,['27'],['1'],['27'],28,['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['['],['1'],['27']
308,a9cc09e005.csv,['8'],['8'],['8'],9,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],"['""']","['1', '3', '8']",['8']
309,a9ca88764c.csv,['13'],['13'],['13'],14,['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],"['""']",['1'],['13']
310,a9656246c1.csv,['4'],['4'],['4'],11,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"['1', '2']",['4']
311,a95da3fae2.csv,['8'],['8'],['8'],9,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['['],['1'],['8']
312,a92a00ce01.csv,['1'],['1'],['1'],7,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],[']'],['1'],['6']
313,a8ec671c17.csv,['5'],['3'],['3'],6,['5'],['5'],['5'],['2'],[],['5'],['5'],['5'],['5'],['5'],"[""'""]",['1'],"['5', '2', '3']"
314,a8a3a2904f.csv,['1'],['1'],['1'],20,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
315,a885d7c592.csv,['3'],['3'],['3'],7,['1'],['2'],['2'],['2'],['3'],['3'],['3'],['3'],['3'],['3'],['['],['1'],['3']
316,a87054b06a.csv,['3'],['3'],['3'],4,['2'],['2'],['1'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],[']'],['3'],['3']
317,a85bd7a449.csv,['18'],['1'],['18'],19,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['18'],['1']
318,a80989a462.csv,['7'],['7'],['7'],8,['1'],['7'],['1'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],"['""']",['1'],['7']
319,a7fc110a23.csv,['1'],['1'],['1'],10,['9'],['9'],['2'],['9'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['9'],['1']
320,a784402b48.csv,['2'],['2'],['2'],13,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"['""']",['1'],['2']
321,a77eb96a3b.csv,['3'],['3'],['3'],8,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"['""']",['1'],['3']
