,file,numCands,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,smith
185,Minneapolis/Minneapolis_11022021_CityCouncilWard9.csv,10,['Jason Chavez'],['Jason Chavez'],['Jason Chavez'],['Jason Chavez'],['Jason Chavez'],['Jason Chavez'],['Jason Chavez'],['Jason Chavez'],['Jason Chavez'],['Jason Chavez'],['Jason Chavez'],['Jason Chavez'],['Jason Chavez'],['Jason Chavez'],['Jason Chavez'],['Jason Chavez']
186,Minneapolis/Minneapolis_11052013_Ward13CityCouncil.csv,7,['LINEA PALMISANO'],['LINEA PALMISANO'],['LINEA PALMISANO'],['MATT PERRY'],['LINEA PALMISANO'],['LINEA PALMISANO'],['LINEA PALMISANO'],['LINEA PALMISANO'],['LINEA PALMISANO'],['LINEA PALMISANO'],['LINEA PALMISANO'],['LINEA PALMISANO'],['LINEA PALMISANO'],['LINEA PALMISANO'],['MATT PERRY'],['LINEA PALMISANO']
187,Minneapolis/Minneapolis_11062009_Ward4CityCouncil.csv,6,['Barbara A. Johnson'],['Barbara A. Johnson'],['Barbara A. Johnson'],['Barbara A. Johnson'],['Barbara A. Johnson'],['Barbara A. Johnson'],['Barbara A. Johnson'],['Barbara A. Johnson'],['Barbara A. Johnson'],['Barbara A. Johnson'],['Barbara A. Johnson'],['Barbara A. Johnson'],['Barbara A. Johnson'],['Barbara A. Johnson'],['Barbara A. Johnson'],['Barbara A. Johnson']
188,Minneapolis/Minneapolis_11052013_Ward5CityCouncil.csv,6,['BLONG YANG'],['BLONG YANG'],['BLONG YANG'],['BLONG YANG'],['BLONG YANG'],['BLONG YANG'],['BLONG YANG'],['BLONG YANG'],['BLONG YANG'],['BLONG YANG'],['BLONG YANG'],['BLONG YANG'],['BLONG YANG'],['BLONG YANG'],['BLONG YANG'],['BLONG YANG']
189,Minneapolis/Minneapolis_11022021_ParkBoardDistrict3.csv,5,['Becky Alper'],['Becky Alper'],['Becky Alper'],['Becky Alper'],['Becky Alper'],['Becky Alper'],['Becky Alper'],['Becky Alper'],['Becky Alper'],['Becky Alper'],['Becky Alper'],['Becky Alper'],['Becky Alper'],['Becky Alper'],['Becky Alper'],['Becky Alper']
190,Minneapolis/Minneapolis_11062009_Ward3CityCouncil.csv,6,['Diane Hofstede'],['Diane Hofstede'],['Diane Hofstede'],['Diane Hofstede'],['Diane Hofstede'],['Diane Hofstede'],['Diane Hofstede'],['Diane Hofstede'],['Diane Hofstede'],['Diane Hofstede'],['Diane Hofstede'],['Diane Hofstede'],['Diane Hofstede'],['Diane Hofstede'],['Diane Hofstede'],['Diane Hofstede']
191,Minneapolis/Minneapolis_11022021_ParkBoardDistrict1.csv,3,['Billy Menz'],['Billy Menz'],['Billy Menz'],['Billy Menz'],['Billy Menz'],['Billy Menz'],['Billy Menz'],['Billy Menz'],['Billy Menz'],['Billy Menz'],['Billy Menz'],['Billy Menz'],['Billy Menz'],['Billy Menz'],['Billy Menz'],['Billy Menz']
192,Minneapolis/Minneapolis 2013-board of estimation and taxation cvr.csv,5,['CAROL J. BECKER'],['CAROL J. BECKER'],['CAROL J. BECKER'],['CAROL J. BECKER'],['CAROL J. BECKER'],['CAROL J. BECKER'],['CAROL J. BECKER'],['CAROL J. BECKER'],['CAROL J. BECKER'],['CAROL J. BECKER'],['CAROL J. BECKER'],['CAROL J. BECKER'],['CAROL J. BECKER'],['CAROL J. BECKER'],['CAROL J. BECKER'],['CAROL J. BECKER']
193,Minneapolis/Minneapolis_11072017_Ward11CityCouncil.csv,5,['Jeremy Schroeder'],['Jeremy Schroeder'],['Jeremy Schroeder'],['Jeremy Schroeder'],['Jeremy Schroeder'],['Jeremy Schroeder'],['Jeremy Schroeder'],['Jeremy Schroeder'],['Jeremy Schroeder'],['Jeremy Schroeder'],['Jeremy Schroeder'],['Jeremy Schroeder'],['Jeremy Schroeder'],['Jeremy Schroeder'],['Jeremy Schroeder'],['Jeremy Schroeder']
194,Minneapolis/Minneapolis_11072017_Ward10CityCouncil.csv,6,['Lisa Bender'],['Lisa Bender'],['Lisa Bender'],['Lisa Bender'],['Lisa Bender'],['Lisa Bender'],['Lisa Bender'],['Lisa Bender'],['Lisa Bender'],['Lisa Bender'],['Lisa Bender'],['Lisa Bender'],['Lisa Bender'],['Lisa Bender'],['Lisa Bender'],['Lisa Bender']
195,Minneapolis/Minneapolis_11022021_ParkBoardDistrict4.csv,4,['Elizabeth Shaffer'],['Elizabeth Shaffer'],['Elizabeth Shaffer'],['Elizabeth Shaffer'],['Elizabeth Shaffer'],['Elizabeth Shaffer'],['Elizabeth Shaffer'],['Elizabeth Shaffer'],['Elizabeth Shaffer'],['Elizabeth Shaffer'],['Elizabeth Shaffer'],['Elizabeth Shaffer'],['Elizabeth Shaffer'],['Elizabeth Shaffer'],['Elizabeth Shaffer'],['Elizabeth Shaffer']
196,Minneapolis/Minneapolis_11062009_Ward2CityCouncil.csv,4,['Cam Gordon'],['Cam Gordon'],['Cam Gordon'],['Cam Gordon'],['Cam Gordon'],['Cam Gordon'],['Cam Gordon'],['Cam Gordon'],['Cam Gordon'],['Cam Gordon'],['Cam Gordon'],['Cam Gordon'],['Cam Gordon'],['Cam Gordon'],['Cam Gordon'],['Cam Gordon']
197,Minneapolis/Minneapolis_11022021_ParkBoardDistrict5.csv,5,['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich']
198,Minneapolis/Minneapolis_11062009_Ward5CityCouncil.csv,7,['Don Samuels'],['Don Samuels'],['Don Samuels'],['Don Samuels'],['Don Samuels'],['Don Samuels'],['Don Samuels'],['Don Samuels'],['Don Samuels'],['Don Samuels'],['Don Samuels'],['Don Samuels'],['Don Samuels'],['Don Samuels'],['Don Samuels'],['Don Samuels']
199,Minneapolis/Minneapolis_11022021_ParkBoardDistrict6.csv,6,['Risa Hustad'],['Cathy Abene'],['Cathy Abene'],['Cathy Abene'],['Cathy Abene'],['Cathy Abene'],['Cathy Abene'],['Cathy Abene'],['Cathy Abene'],['Cathy Abene'],['Cathy Abene'],['Cathy Abene'],['Cathy Abene'],['Cathy Abene'],['Cathy Abene'],['Cathy Abene']
200,"Pierce County, WA/PierceCounty_11042008_CountyExecutiveMember.csv",6,['Shawn Bunney'],['Pat McCarthy'],['Pat McCarthy'],['Pat McCarthy'],['Pat McCarthy'],['Pat McCarthy'],['Pat McCarthy'],['Pat McCarthy'],['Pat McCarthy'],['Pat McCarthy'],['Pat McCarthy'],['Pat McCarthy'],['Pat McCarthy'],['Pat McCarthy'],['Pat McCarthy'],['Pat McCarthy']
201,"Pierce County, WA/PierceCounty_11032009_CountyAuditor.csv",5,['Julie Anderson'],['Julie Anderson'],['Julie Anderson'],['Julie Anderson'],['Julie Anderson'],['Julie Anderson'],['Julie Anderson'],['Julie Anderson'],['Julie Anderson'],['Julie Anderson'],['Julie Anderson'],['Julie Anderson'],['Julie Anderson'],['Julie Anderson'],['Julie Anderson'],['Julie Anderson']
202,"Pierce County, WA/PierceCounty_11042008_CountyAssessorTreasurer.csv",8,['Dale Washam'],['Dale Washam'],['Dale Washam'],['Jan Shabro'],['Dale Washam'],['Jan Shabro'],['Dale Washam'],['Dale Washam'],['Dale Washam'],['Dale Washam'],['Dale Washam'],['Dale Washam'],['Dale Washam'],['Jan Shabro'],['Jan Shabro'],['Dale Washam']
203,"Pierce County, WA/PierceCounty_11042008_CountyCouncilDistrict2.csv",5,['Joyce McDonald'],['Joyce McDonald'],['Joyce McDonald'],['Joyce McDonald'],['Joyce McDonald'],['Joyce McDonald'],['Joyce McDonald'],['Joyce McDonald'],['Joyce McDonald'],['Joyce McDonald'],['Joyce McDonald'],['Joyce McDonald'],['Joyce McDonald'],['Al Rose'],['Joyce McDonald'],['Joyce McDonald']
204,"Portland, OR/Portland_D1_2024.csv",18,['Candace Avalos'],['Candace Avalos'],['Candace Avalos'],['Candace Avalos'],['Candace Avalos'],['Candace Avalos'],['Candace Avalos'],['Candace Avalos'],['Candace Avalos'],['Candace Avalos'],['Candace Avalos'],['Candace Avalos'],['Candace Avalos'],['Candace Avalos'],['Candace Avalos'],['Candace Avalos']
205,"Portland, ME/Portland_06142022_SchoolboardAL-1.csv",8,"['Lentz, Sarah M.']","['Lentz, Sarah M.']","['Lentz, Sarah M.']","['Grant, Benjamin K.']","['Lentz, Sarah M.']","['Lentz, Sarah M.']","['Lentz, Sarah M.']","['Lentz, Sarah M.']","['Lentz, Sarah M.']","['Lentz, Sarah M.']","['Lentz, Sarah M.']","['Lentz, Sarah M.']","['Lentz, Sarah M.']","['Grant, Benjamin K.']","['Grant, Benjamin K.']","['Lentz, Sarah M.']"
206,"Portland, ME/Portland_06142022_Schoolboarddistrict5-1.csv",7,"['Brydon, Sarah M.']","['Brydon, Sarah M.']","['Brydon, Sarah M.']","['Brydon, Sarah M.']","['Brydon, Sarah M.']","['Brydon, Sarah M.']","['Brydon, Sarah M.']","['Brydon, Sarah M.']","['Brydon, Sarah M.']","['Brydon, Sarah M.']","['Brydon, Sarah M.']","['Brydon, Sarah M.']","['Brydon, Sarah M.']","['Brydon, Sarah M.']","['Brydon, Sarah M.']","['Brydon, Sarah M.']"
207,"Portland, ME/Portland_06082021_charter_commission_at_large.csv",12,"['Sheikh-Yousef, Nasreen A.']","['Chann, Marpheen S.']","['Sheikh-Yousef, Nasreen A.']","['Chann, Marpheen S.']","['Sheikh-Yousef, Nasreen A.']","['Sheikh-Yousef, Nasreen A.']","['Sheikh-Yousef, Nasreen A.']","['Chann, Marpheen S.']","['Chann, Marpheen S.']","['Chann, Marpheen S.']","['Chann, Marpheen S.']","['Chann, Marpheen S.']","['Chann, Marpheen S.']","['Buxton, Catherine A.']","['Chann, Marpheen S.']","['Chann, Marpheen S.']"
208,Maine/Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict90.csv,4,"['Crafts, Lydia V.']","['Crafts, Lydia V.']","['Crafts, Lydia V.']","['Crafts, Lydia V.']","['Crafts, Lydia V.']","['Crafts, Lydia V.']","['Crafts, Lydia V.']","['Crafts, Lydia V.']","['Crafts, Lydia V.']","['Crafts, Lydia V.']","['Crafts, Lydia V.']","['Crafts, Lydia V.']","['Crafts, Lydia V.']","['Crafts, Lydia V.']","['Pieh, Wendy']","['Crafts, Lydia V.']"
209,Maine/Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict47.csv,4,"['Bell, Arthur L.']","['Bell, Arthur L.']","['Bell, Arthur L.']","['Bell, Arthur L.']","['Bell, Arthur L.']","['Bell, Arthur L.']","['Bell, Arthur L.']","['Bell, Arthur L.']","['Bell, Arthur L.']","['Bell, Arthur L.']","['Bell, Arthur L.']","['Bell, Arthur L.']","['Bell, Arthur L.']","['Bell, Arthur L.']","['Bell, Arthur L.']","['Bell, Arthur L.']"
210,Maine/Maine_11082022_CongressionalDistrict2.csv,5,"['Golden, Jared Forrest']","['Golden, Jared Forrest']","['Golden, Jared Forrest']","['Golden, Jared Forrest']","['Golden, Jared Forrest']","['Golden, Jared Forrest']","['Golden, Jared Forrest']","['Golden, Jared Forrest']","['Golden, Jared Forrest']","['Golden, Jared Forrest']","['Golden, Jared Forrest']","['Golden, Jared Forrest']","['Golden, Jared Forrest']","['Golden, Jared Forrest']","['Golden, Jared Forrest']","['Golden, Jared Forrest']"
211,Maine/Maine_11062018_CongressionalDistrict2.csv,5,"['REP Poliquin, Bruce']","['DEM Golden, Jared F.']","['DEM Golden, Jared F.']","['REP Poliquin, Bruce']","['DEM Golden, Jared F.']","['DEM Golden, Jared F.']","['DEM Golden, Jared F.']","['DEM Golden, Jared F.']","['DEM Golden, Jared F.']","['DEM Golden, Jared F.']","['DEM Golden, Jared F.']","['DEM Golden, Jared F.']","['DEM Golden, Jared F.']","['DEM Golden, Jared F.']","['REP Poliquin, Bruce']","['DEM Golden, Jared F.']"
212,Maine/Maine_06122018_DemocraticPrimaryforCD2.csv,5,"['Golden, Jared F.']","['Golden, Jared F.']","['Golden, Jared F.']","['Golden, Jared F.']","['Golden, Jared F.']","['Golden, Jared F.']","['Golden, Jared F.']","['Golden, Jared F.']","['Golden, Jared F.']","['Golden, Jared F.']","['Golden, Jared F.']","['Golden, Jared F.']","['Golden, Jared F.']","['Golden, Jared F.']","['Golden, Jared F.']","['Golden, Jared F.']"
213,Maine/Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict41.csv,4,"['Zager, Samuel Lewis']","['Zager, Samuel Lewis']","['Zager, Samuel Lewis']","['Zager, Samuel Lewis']","['Zager, Samuel Lewis']","['Zager, Samuel Lewis']","['Zager, Samuel Lewis']","['Zager, Samuel Lewis']","['Zager, Samuel Lewis']","['Zager, Samuel Lewis']","['Zager, Samuel Lewis']","['Zager, Samuel Lewis']","['Zager, Samuel Lewis']","['Zager, Samuel Lewis']","['Zager, Samuel Lewis']","['Zager, Samuel Lewis']"
214,Maine/Maine_07142020_RepublicanCandidateforUSHouseofRepresentativesDistrict2.csv,4,"['Crafts, Dale John']","['Crafts, Dale John']","['Crafts, Dale John']","['Crafts, Dale John']","['Crafts, Dale John']","['Crafts, Dale John']","['Crafts, Dale John']","['Crafts, Dale John']","['Crafts, Dale John']","['Crafts, Dale John']","['Crafts, Dale John']","['Crafts, Dale John']","['Crafts, Dale John']","['Crafts, Dale John']","['Crafts, Dale John']","['Crafts, Dale John']"
215,Maine/Maine_07142020_DemocraticCandidateforMaineStateSenateDistrict11.csv,4,"['Curry, Glenn Chip']","['Curry, Glenn Chip']","['Curry, Glenn Chip']","['Curry, Glenn Chip']","['Curry, Glenn Chip']","['Curry, Glenn Chip']","['Curry, Glenn Chip']","['Curry, Glenn Chip']","['Curry, Glenn Chip']","['Curry, Glenn Chip']","['Curry, Glenn Chip']","['Curry, Glenn Chip']","['Curry, Glenn Chip']","['Curry, Glenn Chip']","['Curry, Glenn Chip']","['Curry, Glenn Chip']"
216,Maine/Maine_06122018_DemocraticPrimaryforGovernor.csv,9,"['Mills, Janet T.']","['Mills, Janet T.']","['Mills, Janet T.']","['Mills, Janet T.']","['Mills, Janet T.']","['Mills, Janet T.']","['Mills, Janet T.']","['Mills, Janet T.']","['Mills, Janet T.']","['Mills, Janet T.']","['Mills, Janet T.']","['Mills, Janet T.']","['Mills, Janet T.']","['Mills, Janet T.']","['Mills, Janet T.']","['Mills, Janet T.']"
217,Maine/Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict49.csv,4,"['Arford, Poppy']","['Arford, Poppy']","['Arford, Poppy']","['Arford, Poppy']","['Arford, Poppy']","['Arford, Poppy']","['Arford, Poppy']","['Arford, Poppy']","['Arford, Poppy']","['Arford, Poppy']","['Arford, Poppy']","['Arford, Poppy']","['Arford, Poppy']","['Arford, Poppy']","['Arford, Poppy']","['Arford, Poppy']"
218,"Takoma Park, MD/TakomaPark_11082022_Mayor.csv",5,['Talisha Searcy'],['Talisha Searcy'],['Talisha Searcy'],['Talisha Searcy'],['Talisha Searcy'],['Talisha Searcy'],['Talisha Searcy'],['Talisha Searcy'],['Talisha Searcy'],['Talisha Searcy'],['Talisha Searcy'],['Talisha Searcy'],['Talisha Searcy'],['Talisha Searcy'],['Talisha Searcy'],['Talisha Searcy']
219,"Takoma Park, MD/TakomaPark_11082022_CityCouncilWard4.csv",3,['Terry Seamens'],['Terry Seamens'],['Terry Seamens'],['Terry Seamens'],['Terry Seamens'],['Terry Seamens'],['Terry Seamens'],['Terry Seamens'],['Terry Seamens'],['Terry Seamens'],['Terry Seamens'],['Terry Seamens'],['Terry Seamens'],['Terry Seamens'],['Terry Seamens'],['Terry Seamens']
220,"Takoma Park, MD/TakomaPark_11082022_CityCouncilWard5.csv",5,['Cara Honzak'],['Cara Honzak'],['Cara Honzak'],['Cara Honzak'],['Cara Honzak'],['Cara Honzak'],['Cara Honzak'],['Cara Honzak'],['Cara Honzak'],['Cara Honzak'],['Cara Honzak'],['Cara Honzak'],['Cara Honzak'],['Cara Honzak'],['Cara Honzak'],['Cara Honzak']
221,"Takoma Park, MD/TakomaPark_11082022_CityCouncilWard6.csv",6,['Jason Small'],['Jason Small'],['Jason Small'],['Jason Small'],['Jason Small'],['Jason Small'],['Jason Small'],['Jason Small'],['Jason Small'],['Jason Small'],['Jason Small'],['Jason Small'],['Jason Small'],['Jason Small'],['Jason Small'],['Jason Small']
222,"Takoma Park, MD/TakomaPark_11082022_CityCouncilWard2.csv",3,['Cindy Dyballa'],['Cindy Dyballa'],['Cindy Dyballa'],['Cindy Dyballa'],['Cindy Dyballa'],['Cindy Dyballa'],['Cindy Dyballa'],['Cindy Dyballa'],['Cindy Dyballa'],['Cindy Dyballa'],['Cindy Dyballa'],['Cindy Dyballa'],['Cindy Dyballa'],['Cindy Dyballa'],['Cindy Dyballa'],['Cindy Dyballa']
223,"Takoma Park, MD/TakomaPark_11082022_CityCouncilWard3.csv",5,['Randy Gibson'],['Randy Gibson'],['Randy Gibson'],['Randy Gibson'],['Randy Gibson'],['Randy Gibson'],['Randy Gibson'],['Randy Gibson'],['Randy Gibson'],['Randy Gibson'],['Randy Gibson'],['Randy Gibson'],['Randy Gibson'],['Randy Gibson'],['Randy Gibson'],['Randy Gibson']
224,"Takoma Park, MD/TakomaPark_11082022_CityCouncilWard1.csv",5,['Shana Fulcher'],['Shana Fulcher'],['Shana Fulcher'],['Shana Fulcher'],['Shana Fulcher'],['Shana Fulcher'],['Shana Fulcher'],['Shana Fulcher'],['Shana Fulcher'],['Shana Fulcher'],['Shana Fulcher'],['Shana Fulcher'],['Shana Fulcher'],['Shana Fulcher'],['Shana Fulcher'],['Shana Fulcher']
225,Bloomington/Bloomington_11072023_SpecialCityCouncilAtLarge.csv,4,['Chao Moua'],['Chao Moua'],['Chao Moua'],['Chao Moua'],['Chao Moua'],['Chao Moua'],['Chao Moua'],['Chao Moua'],['Chao Moua'],['Chao Moua'],['Chao Moua'],['Chao Moua'],['Chao Moua'],['Chao Moua'],['Chao Moua'],['Chao Moua']
226,Bloomington/Bloomington_11072023_CityCouncilDistrict4.csv,4,['Victor Rivas'],['Victor Rivas'],['Victor Rivas'],['Victor Rivas'],['Victor Rivas'],['Victor Rivas'],['Victor Rivas'],['Victor Rivas'],['Victor Rivas'],['Victor Rivas'],['Victor Rivas'],['Victor Rivas'],['Victor Rivas'],['Victor Rivas'],['Victor Rivas'],['Victor Rivas']
227,Utah cities/Springville_11022021_Mayor.csv,4,['MATT PACKARD'],['MATT PACKARD'],['MATT PACKARD'],['MATT PACKARD'],['MATT PACKARD'],['MATT PACKARD'],['MATT PACKARD'],['MATT PACKARD'],['MATT PACKARD'],['MATT PACKARD'],['MATT PACKARD'],['MATT PACKARD'],['MATT PACKARD'],['MATT PACKARD'],['MATT PACKARD'],['MATT PACKARD']
228,Utah cities/WoodlandHills_11022021_CityCouncil.csv,5,['JANET LUNT'],['JANET LUNT'],['JANET LUNT'],['JANET LUNT'],['JANET LUNT'],['JANET LUNT'],['JANET LUNT'],['JANET LUNT'],['JANET LUNT'],['JANET LUNT'],['JANET LUNT'],['JANET LUNT'],['JANET LUNT'],['JANET LUNT'],['JANET LUNT'],['JANET LUNT']
229,Utah cities/Springville_11022021_CityCouncil4yr.csv,8,['MICHAEL SNELSON'],['MICHAEL SNELSON'],['MICHAEL SNELSON'],['MICHAEL SNELSON'],['MICHAEL SNELSON'],['MICHAEL SNELSON'],['MICHAEL SNELSON'],['MICHAEL SNELSON'],['MICHAEL SNELSON'],['MICHAEL SNELSON'],['MICHAEL SNELSON'],['MICHAEL SNELSON'],['MICHAEL SNELSON'],['MICHAEL SNELSON'],['MICHAEL SNELSON'],['MICHAEL SNELSON']
230,Utah cities/WoodlandHills_11022021_Mayor.csv,4,['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BENJAMIN J HILLYARD'],['BRENT WINDER'],['BRENT WINDER']
231,Utah cities/Vineyard_11022021_CityCouncil.csv,6,['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES']
232,Utah cities/Genola_11022021_CityCouncil.csv,4,['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON']
233,Utah cities/Vineyard_11052019_CityCouncil.csv,8,['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH']
234,Utah cities/Moab_11022021_CityCouncil.csv,7,['JASON TAYLOR'],['JASON TAYLOR'],['JASON TAYLOR'],['JASON TAYLOR'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['JASON TAYLOR'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['JASON TAYLOR'],['LUKE WOJCIECHOWSKI']
235,Utah cities/Payson_11052019_CityCouncil.csv,6,['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON']
236,Utah cities/ElkRidge_11022021_Mayor.csv,4,['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],"['ROBERT HADDOCK', 'GORDON REYNOLDS']",['ROBERT HADDOCK']
237,Utah cities/Lehi_11022021_CityCouncil.csv,10,['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE']
238,Utah cities/Vineyard_11022021_Mayor.csv,4,['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER']
239,Minnetonka/Minnetonka_11022021_CityCouncilAtLargeSeatA.csv,6,['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert']
240,Minnetonka/Minnetonka_11022021_CityCouncilAtLargeSeatB.csv,6,['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn']
241,Minnetonka/Minnetonka_11072023_CityCouncilWard4.csv,5,['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Ted Nearman'],['Kissy C. Coakley']
242,Minnetonka/Minnetonka_11072023_CityCouncilWard1.csv,6,['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton']
243,Minnetonka/Minnetonka_11072023_CityCouncilWard3.csv,5,['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],['David Haeg'],['David Haeg'],['David Haeg'],['David Haeg'],['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],['David Haeg'],['David Haeg'],['Paula Ramaley']
244,Minnetonka/Minnetonka_11022021_Mayor.csv,3,['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum']
245,Burlington/Burlington_03072023_CityCouncilEastDistrict.csv,4,"['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']"
